marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,16420492,R2OSFLI0ORZO6P,B00VUTG2F2,671320307,Nocobot(TM) 15W 3.1A Dual Port High Speed USB Car Charger Adapter with 3 Feet USB to 8 Pin Sync & Charging Cable Cord for Apple iPhone 6/ 6 Plus  iPhone 5/ 5s/ 5c  iPod touch 5th gen  iPod Nano 7th gen  iPad Air - Compatible with IOS 8,Wireless,1,1,1,N,Y,Filled my car with smoke!!! Don't buy!!!,I had used this once. I plugged it in to use it a second time and i immediately smelled burning and saw smoke. The end that plugs into the phone was smoking and burning. Smoke immediately filled my car. Had I not been in my driveway this could have been very dangerous. And I've now tried the charger base with other cords and it wont work with any other cord. Needless to say I would never buy another one!!!!,2015-08-31
US,28369091,R1MNISRHHR1JMH,B00C78W0ME,367187421,Lifeproof iPhone 5/5S Bike & Bar Mount,Wireless,5,0,0,N,Y,I use this most everyday on my bicycle. I ...,I use this most everyday on my bicycle.  I get to rock to my iTunes  check weather  or use it for turn-by-turn navigation through the streets of downtown Portland Oregon.,2015-08-31
US,43416627,R1P7DTCO9BKSHT,B00HRWMFNE,946573053,Armband for Samsung Galaxy S4  Galaxy S3  HTC One (and more) – Reflective,Wireless,5,0,0,N,Y,Five Stars,great buy,2015-08-31
US,49422039,R1TGQ0SP0WM2LP,B00OJE1SG8,609480336,TechMatte MagGrip Air Vent Magnetic Universal Car Mount Holder for Smartphones including iPhone X  8  7  6  6S  Galaxy S8  S7  S7 Edge,Wireless,5,0,0,N,Y,Five Stars,Working great !,2015-08-31
US,50234962,R39Z7O617R733A,B007RHX3NK,893291441,BMW Genuine Windshield Washer Reservoir Cap for 128i 135i 318i 318is 318ti 320i 323Ci 323i 325Ci 325e 325i 325is 325ix 325xi 328Ci 328i 328xi 330Ci 330i 330xi 335d 335i 335is 335xi 525i 525xi 528i 528xi 530i 530xi 535i 535xi 540i 540iP 545i 550i 645Ci 650i 745i,Wireless,4,0,0,N,Y,The cap fitted perfect. The unique difference is that the original was ...,The cap fitted perfect. The unique difference is that the original was wite and this one is black; it doesn't affect anything under the hood.,2015-08-31
US,14634973,R2RO44282WL2TD,B00B3OA7R8,544420502,AmazonBasics Apple Certified Lightning to USB Cable - 6 Feet (1.8 Meters) - Black,Wireless,2,0,0,N,Y,I expected amazon to make better products. I have had this for a little ...,The cord still works but I can see it cracks on the cord from where the cord would finally give up and stop working. I expected amazon to make better products. I have had this for a little more than 4 months.<br />Amazon Please let me know if I can return or get a replacement. Thanks.,2015-08-31
US,14540068,R2L9NAKRTT93S8,B00UH8KKA0,892704278,amFilm Galaxy S6 Screen Protector Tempered Glass (Front) and PET (Back) Screen Protector for Samsung Galaxy S6 (NOT S6 Edge) (1-Pack) [in Retail Packaging],Wireless,5,0,0,N,Y,I like the durability of the tempered glass,I had no problems putting the screen protector on my phone.  I like the durability of the tempered glass.,2015-08-31
US,29388935,RO2CXQPFB35MV,B009N9JXD4,912483038,GlareStomper,Wireless,3,1,1,N,Y,Three Stars,Glue on the velcro won't stick when hot.,2015-08-31
US,8745693,R1SEVBLV0I3VGY,B00IJ68BPS,908228991,Shocksock Reflective Sports Armband with Dual Arm-Size Slots Custom Made for HTC One M8,Wireless,5,0,0,N,Y,Love It,Love it  it is good for when I am walking do not have to hold my phone in my hand.,2015-08-31
US,17415462,R1CFDSLW76V4W0,B00JK0G8KC,248357632,Kinivo BTC455 Bluetooth Hands-Free Car Kit for Cars with Aux Input Jack (3.5 mm) - Supports aptX and Multi-point Connectivity,Wireless,4,0,0,N,Y,You may want the Kinivo BTC450 instead,If you have no use for the dual point connectivity  DEFINITELY go with the cheaper model of the same brand! (Kinivo BTC450).<br /><br />The multipoint connectivity of this 455 model allows you to connect two Bluetooth devices concurrently. But it comes with some pretty major trade-offs. For one  for the first 30 seconds after turning on your car and playing music (through your phone for instance) the Kinivo is actively searching for a second device... and for those 30 seconds it fades in and out of your signal. So incredibly annoying!<br /><br />The second side effect is that it gets super confusing when a second device is synced simultaneously anyways. It's gotten so frustrating with my wife in the car with her iPhone paired as well. We have no idea what the Bluetooth is doing  cause sometimes my phone works  and other times hers does. Random. I reset the Kinivo and now I am the only paired device.<br /><br />I do like having a Bluetooth-enabled vehicle now  and everything else about the Kinivo I'm a fan of.<br /><br />One last thing is that if you encounter interference using this you may need what's called a Ground Loop Isolator. I purchased this one (https://www.amazon.com/gp/aw/d/B001EAQTRI) and all my interference went away.,2015-08-31
US,26483082,R1974UOS7ZLR,B00K3II718,637009543,ARCCI [SC051] Quad Band Senior Cell Phone  Easy to Use Senior and Kid Cell Phone  SOS Button  Large Keyboard  Simple to Use Unlocked GSM [BROWN],Wireless,2,0,0,N,Y,good for visually impaired but bad for reception,The is perfect for its big button for my father with macular degeneration<br /> Also not a complicated phone<br /> Had to get a different SIM card for it to work for ATT.<br />The signal goes from 2 bars to no service constantly and this is without moving. My parents would call someone and it would ring on the callers end but phone would lose signal at some point in ringing And my parents would have to keep trying. The call receiver would pick up phone but my parents weren't there since the phone not lose a signal,2015-08-31
US,6129195,R2WWCLWVBE9QGU,B00G9B00YK,539310740,Lifeproof Nuud Case for iPhone 5C,Wireless,4,0,0,N,Y,Four Stars,Great case  hard to open slot where you connect to charge.,2015-08-31
US,2502039,RQ9KH38HQ4IS7,B00NCJ4HZ0,595346029,LifeProof iPhone 6 - Fre Series,Wireless,5,0,0,N,Y,Five Stars,Great price<br />Great Quality,2015-08-31
US,620116,R1NKWBSP3L5HZP,B00ECW9DB4,122924484,BaoFeng BF-888S Two Way Radio,Wireless,5,0,1,N,Y,Five Stars,Perfect !,2015-08-31
US,3048278,R341YREZB2K5YZ,B00K8CS8VS,618914681,White - No Contract Sprint Prepaid,Wireless,4,0,0,N,Y,Nice phone. It does all I need,Nice phone.  It does all I need.,2015-08-31
US,37513535,R1FN2BQEI453PW,B00QKVEUFO,588926183,BLU Studio 5.0 HD LTE Y534Q 8GB Unlocked GSM Quad-Core 4G Smartphone,Wireless,5,0,1,N,Y,Five Stars,Nice very nice,2015-08-31
US,11982367,R3NBU5XPSKLX9W,B00F4QUJ8S,998941045,Honeycase Extreme-Duty Military Transformer Hybrid Shockproof & Drop Resistance Anti-slip Soft Silicone Case for iPad Mini 1/2/3,Wireless,3,0,0,N,Y,Not what I expected...,Not what I expected... There is no screen cover so I will have to get a sepRate one to protect the screen,2015-08-31
US,9937925,R32W6YX9M8TI8F,B00VT3QA8S,953804327,Vogue Shop Synthetic Wallet Kickstand Flip Case with Card Slots and Note Holder with Stand All-around TPU Inner Case Skin Cover for Samsung Galaxy S6 Edge,Wireless,4,1,1,N,Y,Four Stars,Pretty case but doesn't fully fit my phone. It still works.,2015-08-31
US,47484262,R1E5NIU37XN2TJ,B000EGQS5G,240458212,Garmin nüvi Vehicle Power Cable,Wireless,5,0,0,N,Y,Five Stars,Fast delivery  works perfect,2015-08-31
US,46747845,R1NQK6AKOMT3Y7,B00Y9BE7Y6,170844106,s6-edge-25,Wireless,5,1,1,N,Y,Love,Love the prodcut,2015-08-31
US,2436197,R1H1O64WYIMIGM,B00SLHMPGQ,268479498,OoRange New Lightning Vehicle Car Charger For iPhone 6 iPhone Plus  5S  5  etc - iOS8 Works - USB Socket Rapidly Charges 2 Devices,Wireless,5,0,0,N,Y,Five Stars,Great! Love it!,2015-08-31
US,9492787,RHLYCKUGKLSF0,B00DQ5NU76,721596052,Plantronics Voyager Legend Wireless Bluetooth Headset - Compatible with iPhone  Android  and Other Leading Smartphones - Black- Frustration Free Packaging,Wireless,5,0,0,N,N,"Look no further. ""No seriously this is the best Bluetooth I've ever had""",Best money spent. After 2 1/2 years I've had this device. To this day I still say it's best money spent. In time the wear and tear will take its toll. Esspecially if you're like me. I wear it when running  in the gym  or if I take public transportation. I like to hear music in one ear and still be aware of my surroundings.  Be it a person or a vehicle but I'm crossing the street. You may have to replace the rubber band that lies beneath the latex ear bud. If it pops in time. My advice is to order a single pack off of this site. I was so pleased I could just order a new pack of ear buds from Amazon for under $10.,2015-08-31
US,416355,R3P6X8JTITX7KS,B00HYJUKF0,416481869,[3-Pack] Nokia Lumia 1520 Screen Protector  RinoGear® Anti-Scratch Ultra Invisible HD Clear Shield w/ Lifetime Replacements,Wireless,3,0,0,N,Y,air bubble prone,Has too many air bubbles.  Unable to get a clear screen.,2015-08-31
US,42932157,RUB5F7MP0XDZQ,B00F6SPYJS,903715044,Wireless Charger  Qi Compliant Fast Charging Pad (For Compatible Phones Only)  PowerBot PB1020 Smart Inductive Charge Station for Qi Standard Enabled Smartphones  2.1A AC USB Power Source Recommended,Wireless,1,0,1,N,Y,BEWARE: THIS POWERBOT CHARGING DEVICE IS A CHEAP PIECE OF JUNK. MICRO USB CHARGING PORT IS USLESS AFTER JUST 6 WEEKS  OF USE!!!,WHAT A PIECE OF CHEAPJUNK!!!  DO NOT BUY THIS IF YOU WANT SOMETHING THAT WILL FUNCTION FOR LONGER THAN 6 WEEKS!<br />THE MICRO USB CONNECTOR ON THE POWERBOT IS ABSOLUTELY THE CHEAPEST OF IT'S TYPE I HAVE EVER ENCOUNTERED IN ALL THE YEARS I'VE OWNED A VARIETY OF DEVICES WITH MIRCO USB PORTS!!!  IT STARTED AFTER ABOUT 5 WEEKS OF USAGE. AT FIRST  THE PORT JUST NEEDED A LITTLE BIT OF JIGGLING TO GET IT TO WORK. AS TIME PROGRESSED  ABOUT 3 WEEKS  THE CHARGING PORT CONNECTION JUST STOPPED FUNCTIONING. NOTE: SINCE I OWN A SAMSUNG GALAXY S3  WHICH IS RENOWNED FOR IT'S HIGH MICRO USB CHARGING PORT FAILURE  AND THE REASON WHY I BOUGHT THIS POWERBOT IN THE FIRST PLACE  I KNEW THAT THE BEST METHOD FOR PREVENTING MICRO USB WEAR WAS TO LEAVE THE MICRO END OF THE CABLE PLUGGED IN TO THE POWERBOT  AND UNPLUG THE STANDARD USB CONNECTOR FROM THE CHARGER WHEN NOT IN USE. UNFORTUNATELY  THIS DID NOT WORK!  EVEN WITH MY EXPERIENCE WITH PREVIOUS MICRO USB PORT FAILURES  I WAS NOT SUCCESSFUL IN EVADING THIS ISSUE.  PLEASE CHOOSE ANOTHER BRAND THAT HAS A HARDWIRED CABLE AND SKIP ONES WITH A MICRO USB PORT. I ORDERED ONE THE OTHER DAY. IT HAS A STANDARD SIZE USB CABLE COMING OUT OF THE CHARGING UNIT. SO  I WILL LEAVE THAT PLUGGED INTO THE CHARGER AND JUST UNPLUG THE 110 VOLT CHARGER FROM OUTLET. (THIS METHOD ALSO WORKS WITH 12 v CAR CHARGERS) THIS WAY  I WON'T HAVE TO BE CONCERNED ABOUT EXCESSIVE WEAR  AS WELL  ON THE STANDARD USB CONNECTOR.,2015-08-31
US,14579836,R3UA40SS5BV5SW,B00MQSMEEE,139960620,RAVPower 16750mah External Battery Pack,Wireless,5,0,0,N,Y,Perfect!,Great buy. Works as described.,2015-08-31
US,43174399,R1RX5RHZC9TBH5,B0132XCT0U,78607332,Galaxy Note 5 Screen Protector  JETech Tempered Glass Screen Protector Film for Samsung Galaxy Note 5,Wireless,3,1,2,N,Y,It fits pretty good. It is very clear and is very ...,It fits pretty good. It is very clear and is very easy to install. Only issue is the edges don't stick down. There is a border all the way around that seems to be trapping dust.,2015-08-31
US,19482998,R2BKQPH5I6618J,B00DDLYCUW,962236835,Anker 4.8A / 24W 2-Port USB Car Charger with PowerIQ Technology + 3ft Micro USB Cable for Samsung Galaxy S6 / S6 Edge  Nexus  HTC M9  Motorola  Nokia and More,Wireless,5,0,0,N,Y,Best car charger I have ever used,Best car charger I have ever used! One of the only chargers I've actually had charge my devices consisistantly. I use a lot of phablet style phones such as the Galaxy Note Series and the One Plus One so these are some power hungry phones  other car chargers just cause these devices to discharge slower or keep a charge while this charger actually provides a real charge to my devices.,2015-08-31
US,31860574,R2QS54NNFU7KQL,B00TALPRX0,734443942,iCarez Anti-Glare Anti-Fingerprint Screen Protector for Samsung Galaxy S6  3-Pack - Retail Packaging,Wireless,3,0,0,N,Y,Nice but grainy,Nice packaging but it leaves my screen grainy...,2015-08-31
US,40556644,R3PSGQHPXDGO0D,B00K5TFO98,510761770,4-in-1 [CE Certified] Dual USB Car Charger + 2 USB 3.0 Data Charging Cable + Wall Charger + Hard Case for Samsung Galaxy S5 S6 edge  Note 3 4 and N9000 HTC and other Micro USB port phone,Wireless,4,0,0,N,Y,Four Stars,Works great and cheaper than the box stores.,2015-08-31
US,47375974,R11XESNBVKLYSD,B00AIRUOI8,503571371,TETC New Version Bluetooth 4.1 Headphone Q2 supports A2DP¡¢AVRCP¡¢HSP¡¢HFP for Mobile Phone  with CCAW voice coil from Japan,Wireless,5,0,0,N,Y,Best I have tried.,These are amazing. I love everything about them.,2015-08-31
US,30004681,RF1F4KU46AX97,B00NF2RUTO,816309490,iPhone 6s Plus Case  iPhone 6 Plus Case  New Trent Alixo 6L Rugged Clear Case with Built-in Screen Protector for Apple iPhone 6s Plus  iPhone 6 Plus (5.5-Inch) - Black/White/Transparent,Wireless,4,0,0,N,N,Four Stars,Great Product,2015-08-31
US,44326783,R23L2N2ZX0QLWP,B00D7MOHDO,699648616,Samsung Universal Micro Home Travel Charger for Galaxy S3/S4/Note 2 - Non-Retail Packaging - White,Wireless,4,0,0,N,Y,Four Stars,Good product.,2015-08-31
US,38671592,R3VZOCC5YZIRAF,B00ZBKY938,493326907,AaBbDd iPhone6 Metal Protective Bumper Aluminum bumper case Hard Cover Case High Quality Protective Case Anti-shock Case Anti scratch Case Metal bumpers and PC case assembled (iPhone6 White),Wireless,5,1,1,N,Y,Decent Case for you iPhone 6/6 Plus,Overall I like this case. It keeps my phone safe from drops  but the bottom part of the case keeps falling off. It would be nice if there were a way for the two parts of the case to snap or click together to prevent this.,2015-08-31
US,26783560,R3YB9QRDLAA79,B00PG8TK1Q,933699814,Lenmar Maven iPhone 6 Protective Battery Case MFI Certified,Wireless,5,0,0,N,Y,Five Stars,Just as expected. Get a lot more time out of my phone now!,2015-08-31
US,129291,R23JQDBEWIGR0W,B00ZP8HY1K,221219998,SaveUpMore Hybrid Dual Layer Rubber Bumper Protective Case for Samsung Galaxy J1 Bundle with Screen Protector,Wireless,5,0,0,N,Y,Five Stars,Works great love it very much!,2015-08-31
US,11485516,R39VSRSFN69KAO,B00XAF0AIE,316365051,New OEM Samsung 3.5mm PREMIUM SOUND/ Stereo Earbud Headphones for Galaxy S6 S6 Edge S5 S4 Note Edge 4 3 2 EO-EG900BW (Bulk Packaging),Wireless,5,0,0,N,N,Five Stars,Great ear phones! Works well.,2015-08-31
US,3687810,R3BVFRTKS15LSC,B00OHZVN5U,563470521,Limefuel Lite Series,Wireless,2,3,3,N,Y,Do not buy. UPDATED,It was an excellent charger until both USB ports came apart and are so loose it won't hold a USB plug to even charge. I might take it apart to see what's wrong since my return period is over. I popped the case open to find 18650 batteries inside. I only did one corner but judging the size of say there's maybe 6-8 of the puppies in there. It may not work at a phone charger anymore but hey. Free flashlight batteries. I'll keep updating this till I fix it or junk it. UPDATE: I have taken it apart to find 8 18650 batteries. I also found why it wasn't charging. Weak soldering that broke and only connected when I held it a certain way that connected the USB port to the mother board. I will update when I get home again and try to resolder the ports.,2015-08-31
US,19097949,RVCOIFQWMEFCM,B00R0D6UPY,422434233,Akcord® Apple MFi Certified Lightning to USB Cable (3.3 Feet / 1 Meter) - FREE Bonus eBook Included - Flat Design Charge and Sync Data Cord for iPhone 6 / 6 Plus / 5S / 5C / 5  iPad Air / iPad Mini 3 / 2 / iPad Mini with Retina display / iPad 4th generation  iPod 5th generation and iPod nano 7th generation – 24-Month Warranty,Wireless,5,0,0,N,Y,Five Stars,Works well with 4th generation iPad!,2015-08-31
US,51031410,R35RDOYEVFS6I8,B00U6EZC5S,348338558,Galaxy S6 Glass Screen Protector  Tech Armor Premium Ballistic Glass Samsung Galaxy S6 Screen Protectors [1],Wireless,5,0,0,N,Y,A Perfect Installation is So Easy,I've used their screen protectors before but is is my first experience with the glass screen protector. It fits nicely and was so easy to install.  No bubbles of course!,2015-08-31
US,17901787,R3B5J5T23RNM73,B00QK0H2KK,510965496,Micro USB Cable  Eversame 5-Pack 6Ft 2M Nylon Braided Micro USB 2.0 Sync Charging Cord for Samsung Galaxy Note 5/S6 Edge Plus  HTC One M8  LG G3  Android Phones and more-Red Yellow Blue Green Orange,Wireless,5,0,0,N,Y,Five Stars,Cords work great have no complaints.,2015-08-31
US,32008493,R20Q5GPID4HTC8,B00PAJN32S,520855090,Anker Universal Cell Phone Car Mount Dashboard and Windshield Holder for iPhone  Samsung  LG  Nexus  HTC  Motorola  Sony and Other Smartphones,Wireless,4,0,0,N,Y,This phone mount is clean and looks like it belongs in the car,This phone mount is clean and looks like it belongs in the car. Not some ugly piece of plastic that serve no purpose. My only complaint is the suction cup. The mount tends to fall from the windshield often. This is can be frustrating when you're using your GPS,2015-08-31
US,51047324,R1MTBHCM4BXD82,B00P936188,856423969,Anker 60W 6-Port USB Wall Charger  PowerPort 6 for iPhone X/ 8/ 7 / 6s / Plus  iPad Pro / Air 2 / mini/ iPod  Galaxy S7 / S6 / Edge / Plus  Note 5 / 4  LG  Nexus  HTC and More,Wireless,5,0,0,N,Y,Small  compact  works.,Works for its intended purpose.,2015-08-31
US,9658148,R3GO91IH1V4GZQ,B00Q106EVW,530129385,Galaxy Note 4 case  FIBEST Elegant Bag Design Wallet Leather Case Card Slot Cover with Metal Chain Strap for Samsung Galaxy Note 4 (Black),Wireless,2,0,0,N,Y,Two Stars,Not at all what I wanted. The quality but less than desired.,2015-08-31
US,25758108,R1EYFLKTNF6QIW,B00Q88Q16K,703393882,Anker Quick Charge 2.0 18W USB Turbo USB Wall Charger for Samsung Galaxy S6 / S6 Edge / Edge+  Note 5  Note 4 / Edge  Nexus 6  HTC M9  Xperia Z3 / Z2 and More (Black),Wireless,5,2,3,N,N,At par with original charger,This would be probably my fourth Anker product and there is a reason for it. The charger is at par with latest smartphone chargers. I own a OnePlus One and did a charge test. There is absolutely no noticeable difference between as far as charge time is concerned. Tested the ampere rating with app as well  they both perform quite similar. Bought it off a sale day at $8 bucks.  Pros: - Super quick charging i.e. Qualcomm Quick Charge 2.0 with 2A output - 3ft long powerful cable included which is ideal for most uses - Sub $10 price point,2015-08-31
US,1241670,RXH7ORVVGKW3C,B00KPX88Q0,341190258,Wallet Cases for Samsung Galaxy S5 Active,Wireless,5,2,2,N,Y,Five Stars,I have the S5 apparently bought the wrong case =(,2015-08-31
US,16603604,R1W4JCN0WVLOYF,B00OS6L07Y,315387097,MPERO Collection Screen Protectors for Motorola Moto X (2nd Gen 2014),Wireless,1,3,3,N,Y,These come pre-impreganated with dust. Once installed  the ...,These come pre-impreganated with dust. Once installed  the cover shimmers rainbow colors. I opted to leave my screen unprotected rather than use these. If these were condoms  then I'd have dozens of children by now.,2015-08-31
US,10002604,R1266X3WFBK4D4,B00NWL33OO,522226920,Nexus 6 Screen Protector Yootech Google Nexus 6 Tempered Glass Screen Protector 0.3mm 9H Hardness Featuring Anti-Scratch ,Wireless,5,0,0,N,Y,Protects your screen from scratches while giving it that smooth ...,Protects your screen from scratches while giving it that smooth glass feeling. I'll never go back to plastic screen protectors.,2015-08-31
US,20341570,R210VX1BFYPU7K,B00UPQ9IZW,529992444,Galaxy S4 Screen Protector  Yooyo™ 0.33mm Tempered Glass Crystal Clear | Slim | Anti Finger Print | Scratch Proof and Light weight Screen Protector for Samsung Galaxy S4  I9500  Verizon I545  T-Mobile M919  AT&T I337  Sprint L720,Wireless,5,0,0,N,Y,Five Stars,Great quality. Very easy to install.,2015-08-31
US,49301204,RMYGDEB324ZTH,B00D82O68Y,705881130,Anker® 24W 2-Port Rapid USB Car Charger with PowerIQ Technology for iPhone  iPad Air 2  Samsung Galaxy  Nexus  HTC  Motorola  Nokia and More (Black),Wireless,5,0,0,N,Y,Low profile and works great.,Charges 2 5s's at the same time easily. Nice and low profile  was a lot smaller than most others I saw in the store.,2015-08-31
US,15043009,R2SOCLGSXXTI22,B00WQFPS8G,125212883,MXX Samsung Galaxy S6 Tempered Glass Screen Protector,Wireless,5,0,0,N,Y,Five Stars,Fit perfectly,2015-08-31
US,126323,R15UHD6WQVS789,B00WSKIJP8,126181056,iPod Touch 5 Waterproof Case KINGCOOL(TM) Waterproof Shockproof Dirt Proof Snow Proof Heavy Duty Full Body Armor Defender Protective Case Cover for Apple iPod Touch 5,Wireless,5,9,9,N,Y,Five Stars,These are the best! Super sturdy and truly waterproof. Tons better than my current case.,2015-08-31
US,50110558,R3FC6JH94LWGDI,B00PJD06PM,907317349,OEM LG 1.8 Charger MCS-04WD with 2.0 5FT Micro USB for LG G2 Google Nexus G Flax L9 F3,Wireless,4,0,0,N,Y,Four Stars,It works. Period.,2015-08-31
US,31578030,R3JILCXHSW89K3,B008GVL9YQ,873830995,iXCC ® 10ft (TEN FEET !) 2pcs [30 Pin Connector]White EXTRA LONG Extended Length USB SYNC Cable Charger Cord for iPhone3G  3Gs  4  4s  iPod 1 through 6  iPod Touch 1 through 4  iPad 1 through 3,Wireless,2,1,1,N,Y,Amazed... for a month,I am amazed. This cord is perfect. First  the length. I am able to use my device in bed  use it on the couch in any comfortable position  and best of all charge my device without any faulty wiring.   The cord (10 ft) I bought is beautiful. It is nearly identical to the shipped 30-pin cords that come with iDevices. The connection from the charging end to the port on my device is firm and fixated yet not so much that its a struggle to unplug. Storage is nice because the cord coils up into a nice circle  making a comfortable width of about a soda can.  The best part of this buy is that the price was around ten dollars (including shipping). TEN DOLLARS. The quality of this accessory is so akin to the stock cords that I can hardly believe it. I will absolutely be buying more.  UPDATE: It's been about one month. The cord has ceased to charge my device. I had to buy yet another 30-pin cord. I'm asking for a refund.,2015-08-31
US,35023284,R2626ZXTOWK1EH,B00JTV04QQ,921164324,Etech Crystal Clear Screen Protector Film for Apple iPad mini  iPad mini 2  iPad Mini 3 with Retina Display  3-Pack,Wireless,5,0,0,N,Y,Good value. Keeps screen protected. Quick delivery.,Nice value. Protects the screen well. Delivered quickly.,2015-08-31
US,28081079,R3M3ZU44CQI1UA,B00CPVC1P4,659901803,EasyAcc Power Bank Case for Anker PowerCore 10000mAh External Batteries Ultra-Compact High-speed Power Bank Travel Protective Case Carrying Pouch (Inner Size: 6.49 x 2.95 x 0.86 in) -- Black,Wireless,4,0,1,N,Y,Must have for your EasyAcc battery pack,Works nicely with the 15000mAh version and keeps it clean and protected. The case is a little bit longer which works out well as you can plug in the cable and zip it up with only the wire poking out. The mesh pocket is handy to hold the USB cables and user's manual. The zipper could be beefier  but then again  I haven't had any problems with it yet.,2015-08-31
US,11489592,RDEF9QEW65A2K,B00CPFPKAI,447434194,Vktech 10PCS Transparent Standard SD SDHC Memory Card Case Holder Box Storage New,Wireless,5,0,0,N,Y,Perfect!,Nice will work just fine!,2015-08-31
US,2221237,RLGNI5VO7Z5OV,B00ZTFNSDM,989469091,Galaxy Note 4 Case Samsung Galaxy Note4 Liquid Case UZZO Bling 3D Moving Flowing Sparkling Glitter Quicksand And Little Heart Hard Plastic Back Case Cover For Samsung Galaxy Note 4 (Glitter:Orange),Wireless,5,0,0,N,Y,Five Stars,Thx,2015-08-31
US,495847,R2TDI0RK2WUB9B,B00UH8KKA0,892704278,amFilm Galaxy S6 Screen Protector Tempered Glass (Front) and PET (Back) Screen Protector for Samsung Galaxy S6 (NOT S6 Edge) (1-Pack) [in Retail Packaging],Wireless,5,0,0,N,Y,Love it,I'm so satisfied with this product. When my screen protector was damaged  I emailed them and they sent a new one within a few days. So glad I ordered this product.,2015-08-31
US,41570531,R31MQTA7ONUN6A,B0060KKW3O,122932709,9 Cell 7800mAh Battery for Dell Inspiron 13R 14R 15R 17R Series  Replacement for Battery J1KND 9T48V 312-0233 965Y7 04YRJH4T7JN (Extended Capacity),Wireless,5,0,0,N,Y,Five Stars,working perfect,2015-08-31
US,41189747,RU7WQYCYW3BC3,B00PAE1CWG,712134002,5s Case  iPhone 5 Case - MOLLYCOOCLE Fashion Style Colorful Painted Hot Pink Love Pattern PC Hard Cover Case for iPhone 5&5s(Hot Pink Love),Wireless,3,1,1,N,Y,Hakuna Matata Case,The case I purchased was the &#34;Hakuna Matata&#34; saying one. I also have the same problem with the charging area not being able to fit the plug. Overall the skin is pretty durable protection (not if you drop it of course). But protects from scratches. It does leave the bottom open for dust and dirt to get into the speaker holes  so clean often.,2015-08-31
US,1400247,RR3YQIQHORMQ1,B00OY5T5SA,797467399,iPhone 6 Screen Protector  Tech Armor Privacy Edge to Edge Glass Apple iPhone 6S / iPhone 6 (4.7-inch) Screen Protectors (Black) [1],Wireless,4,0,0,N,Y,Four Stars,Not perfect but so good. Size is litter small to cover my phone but also can accept.,2015-08-31
US,163486,RPKDUANJ9QEQX,B00VSJE1MU,793349524,Selfie stick  Kiwii Selfie stick monopod  3-In-1 Self-portrait Monopod Extendable Battery Free Selfie Stick with built-in Remote Shutter w/ Adjustable Phone Holder for iPhone 6  iPhone 6 Plus  iPhone 5 5s 5c  Android  Wire,Wireless,1,0,0,N,Y,save ur money its cheap,Broke the 2nd day,2015-08-31
US,51548254,ROAYJ8ZNKKTXR,B00SNVC416,459153468,LABC - Cable & Ultra Protection Case - Apple Certified MFi Lightning Cable in Case -iPhone Lightning Cable Charging Apple USB Cable Data Sync Cable 8 Pin Cable for iPhone 5/5s/5c 6s 6s Plus iPad iPod 5G iPhone 6,Wireless,5,0,0,N,N,great deal!,I got promo code for leaving fair review. great deal!,2015-08-31
US,26253190,R3LW5H6L24F65F,B00YAH1AXK,900207733,QY8 V4.1 Wireless Bluetooth Headphones Sports Running Headphones with Microphone  Sweatproof QCY In-Ear Stereo Wireless Bluetooth Earbuds Headset Earphones (Black),Wireless,4,0,0,N,Y,Good quality and versatile.,These are good quality; I like the Bluetooth capability. I like how they can be used wirh music and phone calls.  Sometimes  though  they do fall out of my ears. That causes an inconvenience. I would recommend these for use.,2015-08-31
US,779255,R2RX7E0BB44HZP,B0045EFZUM,414473472,Uniden Public Safety Receiver (HOMEPATROL),Wireless,1,0,2,N,Y,One Star,does not pick up at all,2015-08-31
US,227197,R3VG8HP2767HWG,B00I13ETZU,962453087,ELENKER 2200mAh Extended Battery Case Back Up Power Bank for iPhone 5 / 5S Back Up (iOS 7 or above Compatible) + Lightning Charging Port + Kick Stand + Slim Fit Slider Design + Full Body Protection + On/Off Switch LED Battery Level Indicator  Compatible with AT&T  T-Mobile  Verizon  Sprint,Wireless,1,0,0,N,Y,Not a good device,I had this for only a month and the charging port just broke off inside my phone when i was taking my phone out of it. It has to be a defective device and now I can't return it. I expected this device to last longer.,2015-08-31
