B0000CEPC8,[0.0],[5],"[[receive, expect]]","[[receive expect, 0.0, 5]]"
B00VAJ5VZO,[0.6908],[5],"[[install, nice, case]]","[[install nice case, 0.6908, 5]]"
B00VOR7WG8,[-0.2755],[2],"[[didnt, work, want, use, case, phone, didnt, fit]]","[[didnt work want use case phone didnt fit, -0.2755, 2]]"
B00VWKORFQ,"[0.1779, 0.8266, 0.296]","[1, 5, 3]","[[purchase, use, vacation, recommend, leak, check, straight, pool, go, purchase, minor, issue, ringer, switch, turn, ringer, live, month, realizing, limit, return, period, pass, contact, customer, service, anyway, let, annoyance, delight, sent, replacement, unit, needle, say, im, satisfy, customer, use, case, beach, wildwood, pass, test], [get, today, use, lifeproof, device, decide, get, lifeproof, fact, screen, pass, water, test, place, phone, thing, make, plug, headphone, jack, screw, type, o, ring, weary, dunk, water, desiged, well, aspect]]","[[purchase use vacation recommend leak check straight pool go purchase minor issue ringer switch turn ringer live month realizing limit return period pass contact customer service anyway let annoyance delight sent replacement unit needle say im satisfy customer use case beach wildwood pass test, 0.1779, 1], [get today use lifeproof device decide get lifeproof fact screen pass water test place phone thing make plug headphone jack screw type o ring weary dunk water desiged well aspect, 0.8266, 5], [, 0.296, 3]]"
B00VYQNIG2,[0.6741],[2],"[[prompt, delivery, item, describe, charge, nonapple, charger, open, bottom, wide, insert, design]]","[[prompt delivery item describe charge nonapple charger open bottom wide insert design, 0.6741, 2]]"
B00W13XG64,"[-0.6478, 0.7109, 0.1511]","[1, 4, 2]","[[dont, keep, charge], [charger, didnt, month, stop, work, poor, quality], [end, kind, cheap, cant, complain, price, arrive, work]]","[[dont keep charge, -0.6478, 1], [charger didnt month stop work poor quality, 0.7109, 4], [end kind cheap cant complain price arrive work, 0.1511, 2]]"
B00W4MFWZU,"[-0.4767, 0.6249]","[1, 5]","[[purse, carry, need, something, light], [cheap, material, break, dont, buy]]","[[purse carry need something light, -0.4767, 1], [cheap material break dont buy, 0.6249, 5]]"
B00WDUEPUG,"[0.743, 0.2263]","[5, 3]","[[lot, positive, compliment, design, case, take, fall], [nice, take, forever, get]]","[[lot positive compliment design case take fall, 0.743, 5], [nice take forever get, 0.2263, 3]]"
B00WH4XAYK,[0.7003],[5],"[[way, decorate, protect, phone]]","[[way decorate protect phone, 0.7003, 5]]"
B00WXCI3NY,[-0.3204],[4],"[[case, bottom, part, case, soft, rubber, isnt, tightest, fit, phone, cause, concern, drop, end, well, case, silicone, case, casing, give, decent, feel, phone, issue, dirt, honeycomb, design, tendency, pick, cakein, dirt, debris, etc, price, beat, protect, phone, know, take, fall, case, damage]]","[[case bottom part case soft rubber isnt tightest fit phone cause concern drop end well case silicone case casing give decent feel phone issue dirt honeycomb design tendency pick cakein dirt debris etc price beat protect phone know take fall case damage, -0.3204, 4]]"
B00X0ZZPIE,[0.5936],[2],"[[case, send, case, c, didnt, chain, im, sure, contact, point, im, hop, exchange, fit, compare, c, case, difference]]","[[case send case c didnt chain im sure contact point im hop exchange fit compare c case difference, 0.5936, 2]]"
B00X5IEVG8,[0.0],[2],"[[case, stiff, push, side, button, touch, phone]]","[[case stiff push side button touch phone, 0.0, 2]]"
B00X9LM6RW,[0.5574],[5],[[want]],"[[want, 0.5574, 5]]"
B00XBHEDBG,[-0.6486],[1],"[[buy, screen, work, id, stop, work, discard, iphone, ]]","[[buy screen work id stop work discard iphone , -0.6486, 1]]"
B00XBINA6O,[0.5719],[2],[[ok]],"[[ok, 0.5719, 2]]"
B00XHDCVRM,[0.8107],[5],"[[case, convenient, purpose, protect, phone, recommend, purchase]]","[[case convenient purpose protect phone recommend purchase, 0.8107, 5]]"
B00XILTR5W,[0.6351],[5],"[[didnt, expect, case, buy, id, find, time, person, look, isnt, there, boat, float, wave, towards, bottom, came, verry, fast, day]]","[[didnt expect case buy id find time person look isnt there boat float wave towards bottom came verry fast day, 0.6351, 5]]"
B00XIZI3V2,[0.5994],[5],"[[phone, case]]","[[phone case, 0.5994, 5]]"
B00XKE4HIE,[0.7311],[4],"[[wish, hold, battery, lot, longer, give, strength, need]]","[[wish hold battery lot longer give strength need, 0.7311, 4]]"
B00XLY9B20,"[-0.7987, 0.9153, 0.0]","[2, 5, 1]","[[disappoint, make, doesnt, vent, phone, flop], [doesnt, stay, vent, fall, time, advertise, shop, phone, holder], [look, work, thanks]]","[[disappoint make doesnt vent phone flop, -0.7987, 2], [doesnt stay vent fall time advertise shop phone holder, 0.9153, 5], [look work thanks, 0.0, 1]]"
B00XQWOGTK,[0.4404],[1],"[[thing, cheap]]","[[thing cheap, 0.4404, 1]]"
B00XRRV0SY,"[0.3182, -0.4717, 0.8926, 0.3818, 0.886, 0.8187]","[1, 1, 5, 3, 5, 5]","[[give, star, lay, glass, phone, face, stuck, fast, adjust, time, lift, glass, corner, broke, itthe, glass, work, clean], [perfect, fit, apply, protects, phone, screen, price, wireless, store], [wont, allow, touch, screen, use], [arrive, work, feel, make, sure, screen, putting, make, barley, smudge, stand, way], [nice, feel, screen, protect, bit, trouble, get, knock, star, nice, screen, protector, seem, smearing, mark, screen, im, satisfy, phone, take, drop, screen, protector, splinter, feel, reason, screen, look, buying, asap], [try, put, phone, make, bubble, wouldnt, come, end, throwing, trash]]","[[give star lay glass phone face stuck fast adjust time lift glass corner broke itthe glass work clean, 0.3182, 1], [perfect fit apply protects phone screen price wireless store, -0.4717, 1], [wont allow touch screen use, 0.8926, 5], [arrive work feel make sure screen putting make barley smudge stand way, 0.3818, 3], [nice feel screen protect bit trouble get knock star nice screen protector seem smearing mark screen im satisfy phone take drop screen protector splinter feel reason screen look buying asap, 0.886, 5], [try put phone make bubble wouldnt come end throwing trash, 0.8187, 5]]"
B00XUPP4TY,[0.976],[5],"[[use, add, bt, streaming, audio, infiniti, mbr, br, installation, take, clip, trunk, part, installation, unplug, stock, harness, radio, unit, person, instruction, straightforward, understandbr, br, opt, use, bt, version, module, take, apart, half, interior, lay, aux, cable, way, front, seat, bt, audio, quality, high, frequency, harshness, cdaux, tune, use, car, audio, setting, equalizer, phone, use, dash, knob, control, playlist, safer, reach, phone, screen, time, want, change, songbr, br, phone, support, multiple, bt, connection, time, use, car, bt, phone, call, bt, music, think, easier, use, bt, phone, capabilitiesbr, br, downside, connection, take, bt, load, install, autoconnect, apps, androidios, forget, problembr, br, recommend, product, infinitinissan, owner, want, add, btaux, capability, car]]","[[use add bt streaming audio infiniti mbr br installation take clip trunk part installation unplug stock harness radio unit person instruction straightforward understandbr br opt use bt version module take apart half interior lay aux cable way front seat bt audio quality high frequency harshness cdaux tune use car audio setting equalizer phone use dash knob control playlist safer reach phone screen time want change songbr br phone support multiple bt connection time use car bt phone call bt music think easier use bt phone capabilitiesbr br downside connection take bt load install autoconnect apps androidios forget problembr br recommend product infinitinissan owner want add btaux capability car, 0.976, 5]]"
B00Y1DIW66,[0.7964],[5],"[[sound, bulky, wire, hang]]","[[sound bulky wire hang, 0.7964, 5]]"
B00Y3KZXUU,[0.6369],[5],"[[get, black, love, case]]","[[get black love case, 0.6369, 5]]"
B00Y98OINY,[0.891],[5],"[[phone, clean, design, great, functionality, amaze, battery, life]]","[[phone clean design great functionality amaze battery life, 0.891, 5]]"
B00YEZHQC2,[-0.7241],[1],"[[color, arrive, china, get, case, misinformation, worth, ]]","[[color arrive china get case misinformation worth , -0.7241, 1]]"
B00YJRMNYG,[0.0],[1],"[[flimsy, quality]]","[[flimsy quality, 0.0, 1]]"
B00YKFPB14,[0.5994],[5],"[[boyfriend, love]]","[[boyfriend love, 0.5994, 5]]"
B00YKNFSPA,[0.6249],[5],[[look]],"[[look, 0.6249, 5]]"
B00YOIMI22,[0.9001],[4],"[[band, work, describe, fit, put, use, safety, band, purchase, case, get, watch, band, caught, something, wont, go, fly]]","[[band work describe fit put use safety band purchase case get watch band caught something wont go fly, 0.9001, 4]]"
B00YQM8640,[0.7906],[5],"[[compact, rugged, looking, fast, charge, fast, charge, device, backup, power]]","[[compact rugged looking fast charge fast charge device backup power, 0.7906, 5]]"
B00Z7PVKUM,[0.7081],[5],"[[handy, use, put, vent, bring, air, car, phone, insert, remove, stay, place, road, outlet, plug, charger]]","[[handy use put vent bring air car phone insert remove stay place road outlet plug charger, 0.7081, 5]]"
B00Z9OM3P2,[-0.296],[1],"[[flimsy, case, offer, protection, order, mint, green, receive, dark, blue, case]]","[[flimsy case offer protection order mint green receive dark blue case, -0.296, 1]]"
B00ZLTMKUI,"[0.6249, 0.7269]","[5, 4]","[[work, box, work, want], [awesome, charger]]","[[work box work want, 0.6249, 5], [awesome charger, 0.7269, 4]]"
B00ZSLMJV4,"[0.7351, 0.1531, 0.0]","[4, 4, 5]","[[wife, go, cable, water, work, seems], [didnt, think, longlasting], [charge, thing]]","[[wife go cable water work seems, 0.7351, 4], [didnt think longlasting, 0.1531, 4], [charge thing, 0.0, 5]]"
B01068WCBK,"[0.3389, -0.3724, -0.2584, 0.0, 0.1045, 0.0]","[1, 2, 1, 1, 1, 1]","[[buy, product, connect, iphone, ihome, clock, radio, pin, connector, cable, work, charge, iphone, music, play, clock, radio, cable, work, allbr, buyer, beware], [didnt, work, seem, rip, hold, way, nothing, sound, anything, come, speaker, useless], [work, withings, product], [get, use, iphone, infiniti, pin, adapter, work, display, car, show, ipod, connect], [work, charge, iphone, play, music, logitech, speaker, return], [buy, connect, ipad, ihomes, daughter, use, iphone, ihome, work, send, find, something, work]]","[[buy product connect iphone ihome clock radio pin connector cable work charge iphone music play clock radio cable work allbr buyer beware, 0.3389, 1], [didnt work seem rip hold way nothing sound anything come speaker useless, -0.3724, 2], [work withings product, -0.2584, 1], [get use iphone infiniti pin adapter work display car show ipod connect, 0.0, 1], [work charge iphone play music logitech speaker return, 0.1045, 1], [buy connect ipad ihomes daughter use iphone ihome work send find something work, 0.0, 1]]"
B010G0E25W,"[0.2382, -0.296, 0.0]","[4, 1, 5]","[[direction, install], [charger, good, receiber, hot, charge, phone], [thing, state, get, star, rating]]","[[direction install, 0.2382, 4], [charger good receiber hot charge phone, -0.296, 1], [thing state get star rating, 0.0, 5]]"
B010LVPJH6,"[0.2177, 0.7264, 0.8175]","[5, 5, 5]","[[work, g, watch, w, black, w, gold, stainless, yesi, thin, plastic, work, start, get, rub, mark, temper, glass, tell, insurance], [go, stay, place, save, screen, damage, say, product, withstand, cosmetic, stuff, wear], [awesome, screen, protector, apply, thats, come, someone, handeye, coordination]]","[[work g watch w black w gold stainless yesi thin plastic work start get rub mark temper glass tell insurance, 0.2177, 5], [go stay place save screen damage say product withstand cosmetic stuff wear, 0.7264, 5], [awesome screen protector apply thats come someone handeye coordination, 0.8175, 5]]"
B010PAXAY2,[0.0],[5],"[[awsome, dovit]]","[[awsome dovit, 0.0, 5]]"
B011D8UDLI,"[0.7096, 0.5531, 0.1779]","[5, 5, 5]","[[adapter, allinone, perform, asia, work, europeuk, great, thing, usb, charge, capability], [youre, traveler, need, item, fumble, adapter, choose, plug, go], [youre, traveler, dont, want, think, charge, phone, port, solution, quality, navigate, country, set, youll, need, port, usb, solves, charge, need, need, cube, attach, usb, cable]]","[[adapter allinone perform asia work europeuk great thing usb charge capability, 0.7096, 5], [youre traveler need item fumble adapter choose plug go, 0.5531, 5], [youre traveler dont want think charge phone port solution quality navigate country set youll need port usb solves charge need need cube attach usb cable, 0.1779, 5]]"
B011T386ZW,[0.8735],[5],"[[purchase, yr, work, like, take, wallet, phone, inside, perfect, reason, leave, home, doesnt, take, anything, put, license, checkcard, money, phone, fit, pocket]]","[[purchase yr work like take wallet phone inside perfect reason leave home doesnt take anything put license checkcard money phone fit pocket, 0.8735, 5]]"
B013DPO2TI,[0.9741],[4],"[[area, license, plate, frame, need, plate, get, camera, toyota, camry, pa, plat, whammy, fit, frame, get, thats, deal, rust, change, post, worth, waitwell, month, notice, looking, tarnish, row, crystal, wash, car, see, dirt, make, wonder, update, wrongupdate, plate, wont, buy, againdont, recommend, sorry, tarnishedi, go, car, car, handvery, disappoint, hi, say, seller, try, fix, disappointment, tarnish, month, mine, start, tarnish, tarnish, crystal, tarnish, seller, send, one, update, people, deal, backwards, appreciate, hence, starskudos, care]]","[[area license plate frame need plate get camera toyota camry pa plat whammy fit frame get thats deal rust change post worth waitwell month notice looking tarnish row crystal wash car see dirt make wonder update wrongupdate plate wont buy againdont recommend sorry tarnishedi go car car handvery disappoint hi say seller try fix disappointment tarnish month mine start tarnish tarnish crystal tarnish seller send one update people deal backwards appreciate hence starskudos care, 0.9741, 4]]"
B013FX338Y,[0.8658],[5],"[[love, kickstand, phone, protector, sure, know, phone, generation, tho]]","[[love kickstand phone protector sure know phone generation tho, 0.8658, 5]]"
