B000A5T7AO,[0.2732],[5],[[work]],"[[work, 0.2732, 5]]"
B00XY57SV2,"[0.6249, 0.7579]","[5, 5]","[[service, delivery, product, describe, recommend, others], [im, work, find, plus]]","[[service delivery product describe recommend others, 0.6249, 5], [im work find plus, 0.7579, 5]]"
B00Y7A575C,"[0.6249, 0.5198]","[5, 5]","[[screen, protector], [get, protector, today, look, installation, kit, come, handy, satisfy, product]]","[[screen protector, 0.6249, 5], [get protector today look installation kit come handy satisfy product, 0.5198, 5]]"
B00YA1LL58,"[-0.2935, 0.0, -0.2755, -0.735]","[1, 1, 1, 5]","[[fit, quality, look, nothing, luxury, case], [order, phone, case, day, get, phone, edge, pay, shipping, get, business, day, get, mail, today, phone, case, fit, im, upset, ive, order, replacement, money, pay, nothing, im, happy, thank, kristin, wall], [case, didnt, galaxy, fell, apart, u, try, put, ur, phone], [cheap, make]]","[[fit quality look nothing luxury case, -0.2935, 1], [order phone case day get phone edge pay shipping get business day get mail today phone case fit im upset ive order replacement money pay nothing im happy thank kristin wall, 0.0, 1], [case didnt galaxy fell apart u try put ur phone, -0.2755, 1], [cheap make, -0.735, 5]]"
B00YDNSFMK,[0.0],[2],"[[look, feel, cheap]]","[[look feel cheap, 0.0, 2]]"
B00YE7WPRQ,[-0.4449],[2],"[[fit, phone, hole, camera, line, stick, remove, week]]","[[fit phone hole camera line stick remove week, -0.4449, 2]]"
B00YUDR0VA,[0.7534],[3],"[[smart, watch, great, wifi, nice, take, notice, phone, carry, sim, card, watch, way, get, work, sure]]","[[smart watch great wifi nice take notice phone carry sim card watch way get work sure, 0.7534, 3]]"
B00Z8P2JYW,[0.8481],[5],"[[drop, phone, bounce, distance, nothing, happen, phone, case, work]]","[[drop phone bounce distance nothing happen phone case work, 0.8481, 5]]"
B00ZDYRTDE,[0.7003],[5],"[[wish, iphone]]","[[wish iphone, 0.7003, 5]]"
B00ZNDVC0Q,[0.0],[3],"[[loud, motorcycle, ride, battery, doesnt, u, expect]]","[[loud motorcycle ride battery doesnt u expect, 0.0, 3]]"
B0101IWBWU,[0.8519],[5],"[[shipping, buy]]","[[shipping buy, 0.8519, 5]]"
B0108KT7S2,"[0.4019, 0.7431, -0.2263]","[5, 1, 1]","[[yes], [charger, month, use, charger, stop, work, im, online, order], [happy, charger, look, doesnt, feel, take, longer, charge, doesnt, seem, charge, feel]]","[[yes, 0.4019, 5], [charger month use charger stop work im online order, 0.7431, 1], [happy charger look doesnt feel take longer charge doesnt seem charge feel, -0.2263, 1]]"
B010C7ERX6,[0.9403],[5],"[[husband, want, use, kindle, fire, hd, handsfree, hold, month, use, seem, secure, edge, tablet, clamp, tablet, leaning, arm, couch, stability, use, web, surf, want, clamp, dont, feel, fragile, arm, sturdy, clever, invention]]","[[husband want use kindle fire hd handsfree hold month use seem secure edge tablet clamp tablet leaning arm couch stability use web surf want clamp dont feel fragile arm sturdy clever invention, 0.9403, 5]]"
B010MP3K0O,"[0.7906, 0.7096]","[5, 4]","[[work, great, fit, bag], [buy, st, jackery, work, month, stop, charge, month, warranty, decide, get, longer, month, month, warranty, work, excellant, phone]]","[[work great fit bag, 0.7906, 5], [buy st jackery work month stop charge month warranty decide get longer month month warranty work excellant phone, 0.7096, 4]]"
B010N2IERK,"[-0.3455, 0.2516, 0.5566, 0.0]","[1, 2, 5, 3]","[[screen, protector, better, screen, phone, dont, know, anyone, buy, anything, thing, didnt, edge, dont, look, stick, problem], [instal, lens, realize, doesnt, button, check, label, say, note, notice, sticker, front, box, say, think, review, suspect], [disappoint, galaxy, note, screen, screen, cover, fit, well], [get, order, note, take, cover, whole, screen, onedisappointedbut, tgese, work, drop]]","[[screen protector better screen phone dont know anyone buy anything thing didnt edge dont look stick problem, -0.3455, 1], [instal lens realize doesnt button check label say note notice sticker front box say think review suspect, 0.2516, 2], [disappoint galaxy note screen screen cover fit well, 0.5566, 5], [get order note take cover whole screen onedisappointedbut tgese work drop, 0.0, 3]]"
B0119V66H4,[-0.7906],[1],"[[thing, junk, seller, purchase, anything, experience, stay]]","[[thing junk seller purchase anything experience stay, -0.7906, 1]]"
B011B4QMAA,[0.4404],[5],"[[attach, watch]]","[[attach watch, 0.4404, 5]]"
B0129T0TUU,[0.6249],[5],[[sevice]],"[[sevice, 0.6249, 5]]"
B012H6BCY2,[-0.1245],[2],"[[impress, way, installeddriedbr, br, instal, glass, screen, protector, time, type, edge, satisfy, product, gf, hat, prob, buy, take, look, picture, sharedbr, br, product, look, amaze, fingerprint, moto, x, seem, magnet, fingerprint, coat, sort, repels, print, stick, glass, give, review, star]]","[[impress way installeddriedbr br instal glass screen protector time type edge satisfy product gf hat prob buy take look picture sharedbr br product look amaze fingerprint moto x seem magnet fingerprint coat sort repels print stick glass give review star, -0.1245, 2]]"
B012ZGGY0Q,"[0.4404, 0.2451]","[5, 5]","[[everything], [get, plan, use, garage, got, stereo, work, far, tune, radio, sound, quality, im, use, pair, speaker, sound, listening, radio, station, havent, get, chance, try, car, battery, life, decent, hook, hour, go, havent, run, yet]]","[[everything, 0.4404, 5], [get plan use garage got stereo work far tune radio sound quality im use pair speaker sound listening radio station havent get chance try car battery life decent hook hour go havent run yet, 0.2451, 5]]"
B0132JRLY8,[0.8957],[3],"[[work, great, give, star, came, roll, ship, bag, take, minute, get, straighten, antenna, gauge, wire, think, sure, effect, range, use, besides, seem, quality, product]]","[[work great give star came roll ship bag take minute get straighten antenna gauge wire think sure effect range use besides seem quality product, 0.8957, 3]]"
B0134JP1HK,[0.6249],[4],"[[turn, order, different, case, get]]","[[turn order different case get, 0.6249, 4]]"
B013SCAX62,[0.9719],[4],"[[receive, today, awesome, wasnt, expect, day, open, package, look, amaze, stainless, nice, bright, machine, appears, do, build, duel, coil, clapton, wrap, post, hole, decent, size, fit, wire, allen, head, screw, nice, post, include, allen, fit, screw, allen, fit, think, post, strip, size, screw, post, include, package, thing, see, orings, bottom, center, piece, machine, tolerence, make, snug, fit, cause, need, make, sure, hold, center, turn, top, adjust, airflow, otherwise, air, hole, wont, coil, pro, nice, mouthpiece, build, screen, stainless, nice, bright, plenty, adjustment, airflow, post, hole, size, duel, coil, quad, copper, contact, center, pin, include, prebuilt, coil, oring, screw, consloose, fit, center, cap, size, allen, key, include]]","[[receive today awesome wasnt expect day open package look amaze stainless nice bright machine appears do build duel coil clapton wrap post hole decent size fit wire allen head screw nice post include allen fit screw allen fit think post strip size screw post include package thing see orings bottom center piece machine tolerence make snug fit cause need make sure hold center turn top adjust airflow otherwise air hole wont coil pro nice mouthpiece build screen stainless nice bright plenty adjustment airflow post hole size duel coil quad copper contact center pin include prebuilt coil oring screw consloose fit center cap size allen key include, 0.9719, 4]]"
