9791171467,[0.0],[1],"[[charger, garbage, receive, charge, tablet, allnothing, sent, replacement, chargeat, junk]]","[[charger garbage receive charge tablet allnothing sent replacement chargeat junk, 0.0, 1]]"
B00U0YQ0DM,"[-0.4767, 0.2448, 0.0]","[1, 1, 1]","[[cable, work, anymore, want, money, joke], [buy, charger, month, break], [quit, work, week, phone, battery]]","[[cable work anymore want money joke, -0.4767, 1], [buy charger month break, 0.2448, 1], [quit work week phone battery, 0.0, 1]]"
B00U9YU0K2,"[-0.1531, -0.743]","[4, 5]","[[work, claim, use, restart, ethernet, switch, house, location, landlord, ahas, access, internet, stop, pull, cell, phone, cycle, iq, plug, resatrt, switchesbr, use, home, purpose, isp, modem, dont, go, closet, cycle, power, modembr, weve, use, wall, successfullybr, phone, connect, time, multiple, phone, set, iq, plug, office, staff, set, case, office], [need, range, use, bluetooth, know, buy, dumbfound, review, people, understand, basic, bluetooth, use, application, camper, trailer, turn, ac, unit, work]]","[[work claim use restart ethernet switch house location landlord ahas access internet stop pull cell phone cycle iq plug resatrt switchesbr use home purpose isp modem dont go closet cycle power modembr weve use wall successfullybr phone connect time multiple phone set iq plug office staff set case office, -0.1531, 4], [need range use bluetooth know buy dumbfound review people understand basic bluetooth use application camper trailer turn ac unit work, -0.743, 5]]"
B00UBD5Y2A,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B00UGDB6N6,"[0.9657, 0.986, 0.6249]","[5, 5, 5]","[[tight, fit, love, burgundy, true, color, look, nice, see, protect, phone, welland, think, leave, update, month, use, case, go, phone, time, face, road, case, corner, scratch, phone, protect, intact, peel, thing, im, assume, wear, tear, crack, charger, port, plug, say, love, case], [case, texture, make, grip, button, function, case, case, protection, corner, camera, id, recommend, case, get, compliment, look]]","[[tight fit love burgundy true color look nice see protect phone welland think leave update month use case go phone time face road case corner scratch phone protect intact peel thing im assume wear tear crack charger port plug say love case, 0.9657, 5], [case texture make grip button function case case protection corner camera id recommend case get compliment look, 0.986, 5], [, 0.6249, 5]]"
B00UL7ZM0K,[-0.5423],[1],"[[quality, tear, side]]","[[quality tear side, -0.5423, 1]]"
B00V58SOTK,[0.4215],[4],"[[break, get, get, job, done]]","[[break get get job done, 0.4215, 4]]"
B00V7O0OPO,"[0.7656, 0.1531, 0.9274, 0.6249, 0.9685, 0.6249, -0.296, 0.7874, 0.4659, -0.8928]","[5, 5, 5, 5, 2, 5, 3, 5, 5, 1]","[[miss, section, write, register, disc, break, buy, patience], [come, way, look, picture, excite, get, way, stylus, make, expererience, excite], [school, district, issue, kid, ipads, school, year, year, love, stylus, make, math, problem, ipad, daysmany, kid, teacher, ask, get, nice, weight, stylus, tip, come, replacement, product, value], [stylus, arthritis, hand, press, letter, number, keypad, thats, fine], [time, use, tip, broke, needle, say, impress, quality, weight, feel, pen, worthless, crappy, tip], [awesome, product, happynd, time, purchase], [need, stylus, writing, lenovo, yoga, pro, rubber, end, stylus, werent, work, need, packaging, seem, work, day, use, need, get, use, order], [reviewer, say, writing, sausage, rubber, connection, disc, pen, ability, put, downward, pressure, tip, collapse, packaging, pen, design, feel, pen, make, backup, adonit, jot, pro, fine, point, non, bluetooth, jot, touch, bluetooth, use, ipad, air, star, disc, unit, stylus, stylus, sell, amazon, attempt, find, work, ipad, air, feel, pen, find, adonit, pen, mention, feel, mention, adonit, pen, jot, script, jot, touch, pixelpoint, bluetooth, fail], [lose, jotpro, disc, fiftieth, time, look, replacement, come, fraction, price, jotpro, stylus, work, great, appreciate, disc, nib, piece, wont, lose, disc], [feel, precise, accuracy, real, test, come, game, night, jackbox]]","[[miss section write register disc break buy patience, 0.7656, 5], [come way look picture excite get way stylus make expererience excite, 0.1531, 5], [school district issue kid ipads school year year love stylus make math problem ipad daysmany kid teacher ask get nice weight stylus tip come replacement product value, 0.9274, 5], [stylus arthritis hand press letter number keypad thats fine, 0.6249, 5], [time use tip broke needle say impress quality weight feel pen worthless crappy tip, 0.9685, 2], [awesome product happynd time purchase, 0.6249, 5], [need stylus writing lenovo yoga pro rubber end stylus werent work need packaging seem work day use need get use order, -0.296, 3], [reviewer say writing sausage rubber connection disc pen ability put downward pressure tip collapse packaging pen design feel pen make backup adonit jot pro fine point non bluetooth jot touch bluetooth use ipad air star disc unit stylus stylus sell amazon attempt find work ipad air feel pen find adonit pen mention feel mention adonit pen jot script jot touch pixelpoint bluetooth fail, 0.7874, 5], [lose jotpro disc fiftieth time look replacement come fraction price jotpro stylus work great appreciate disc nib piece wont lose disc, 0.4659, 5], [feel precise accuracy real test come game night jackbox, -0.8928, 1]]"
B00VB3BD60,[0.762],[5],[[nice]],"[[nice, 0.762, 5]]"
B00VCR8T3K,[0.7893],[5],"[[case, darn, cute, come, expect, delivery, date, truley, happy, order]]","[[case darn cute come expect delivery date truley happy order, 0.7893, 5]]"
B00VDN52LA,[0.7039],[2],"[[buy, case, wasnt, sure, protect, phone, receive, mail, knew, wouldnt, havent, put, phone, flimsy, plastic, case, youre, buy, case, look, protect, ability, case]]","[[buy case wasnt sure protect phone receive mail knew wouldnt havent put phone flimsy plastic case youre buy case look protect ability case, 0.7039, 2]]"
B00VEHJFWC,[0.4754],[5],"[[work, nice, g]]","[[work nice g, 0.4754, 5]]"
B00VLWFUHE,[0.0],[5],[[perfict]],"[[perfict, 0.0, 5]]"
B00VMPQHU4,[0.985],[4],"[[case, become, put, take, fit, opening, align, volume, power, button, press, there, lip, front, protect, screen, set, face, lip, protect, camera, thing, case, way, look, feel, slimmest, case, look, there, plenty, grip, slide, pocket, easilybr, br, give, star, keep, clean, there, something, material, somehow, absorbs, smudge, ive, try, everything, put, get, blue, gray, model, ive, week, point, dont, want, use, anymore, dark, blue, way, condition, im, hop, gray, keep, cleanbr, br, id, recommend, case, keep, mind, highmaintenance]]","[[case become put take fit opening align volume power button press there lip front protect screen set face lip protect camera thing case way look feel slimmest case look there plenty grip slide pocket easilybr br give star keep clean there something material somehow absorbs smudge ive try everything put get blue gray model ive week point dont want use anymore dark blue way condition im hop gray keep cleanbr br id recommend case keep mind highmaintenance, 0.985, 4]]"
B00VQKYSF6,"[0.8805, 0.9357, 0.3182, 0.6486, 0.9072, 0.9954, 0.6908, 0.8907, 0.6813, 0.9169, 0.9553, 0.9517, 0.1999, 0.6908, 0.9663, 0.6907, 0.743, -0.4049, 0.9774, 0.6808, 0.0, 0.9921, 0.9042]","[4, 5, 4, 4, 4, 5, 4, 4, 4, 5, 4, 5, 4, 5, 5, 5, 5, 3, 5, 2, 4, 5, 5]","[[case, seem, design, fit, phone, give, star, frame, metal, frame, description, state], [trick, time, tell], [seems, offer, protection, slot, line, thing, dont, surface], [case, fit, perfect, feel], [go, caseless, form, factor, case, different, protection, bulk, look, texture, maintain, elegance, phone, hole, camera, lens, protect, everyday, surface, access, pen, port, unobstructed, random, text, case, ie, megapixel, pro, shield, bit, eye, sore, overlook, package, bit, maybe, save, production, cost, turn, save, customer, money, switch, something, simple], [case, look, sleek, seem, protection, phone, slippery, case, fit, galaxy, note], [sleek, job], [wow, word, describe, casebr, br, order, think, look, excellent, online, receive, today, shock, waybr, br, texture, case, feel, end, soft, pad, dashboard, plastic, find, luxury, vehicle, feel, hand, love, keep, phone, otterbox, casesbr, br, brush, aluminum, look, side, convince, side, guard, look, metal, come, nifty, box, shock, see, case, make, korea, chinabr, br, fact, case, piece, piece, put, make, take, put, case, easierbr, br, excellent, case, overall, purchase, item, manufacturer], [fit, phone, glove, slim, tight, complain, stylist, outlet, port, hope, dont, find, sure, look, thanks, verus], [tight, fit, amaze, look], [case, look, fine, job, price, buck, use, non, samsung, charge, cable, include, amazon, usb, cable, phone, buy, case, work, use, oem, case, fine], [case, want, something, slim, sleek, fit, pocket, backing, cover, thank, make, sooner, expect, want, get, phone, damage, get, note, run], [case, top, notch, loving, comment, take, phone, volume, button, werent, way, take, case, adjust, see, continue], [excellent, packaging, sleek, feel, doesnt, make, phone, feel, bulky, look, nice, stylish, fit, snug, recommend, case, anyone, note, amount, pay, downside, false, advertising, case, steel], [looking, case, worry, look, metal, portion, rubber, material, wow, look, nice, note, vouch, integrity, strength, get, drop, seems, bracket, put, help, mitigate, damage, slick, look, case, protection, slim, design, verus, case], [case, look, everything, feel, fit, premium, feel], [venus, case, time, tell, course, go, drop, phone, proper, test, impression, fit, slim, note, give, impression, experience, withstand, mid, impact, classy, look, way, happier], [nice, slim, design, fit, glove], [casesturdy, looking, please], [snug, fit, keep, slim, back, nice, faux, metal, look, scratch, show, time], [design, wise, case, spot, fit, glove, look, million, buck, protection, obtrusivebr, br, issue, case, back, material, super, stylish, sharp, line, make, surface, slippery, hand, operation, thing, bother, width, case, outer, ring, phone, millimeter, take, phone, bigbr, br, look, take, star, hand, design, case, make, drop, go], [excellent, quality, material, package, presentation, end, product, price, sale, buy, volume, button, recess, inside, metal, bumper, whereas, rubber, power, button, stick, cause, accidental, press, power, button, adjust, volume, youre, careful, thats, reason, didnt, give, star, bumper, part, case, warp, volume, button, case, recommend, versus, case, buy, hold, credit, card, notch, worth, money], [step, find, case, mail, box, day, schedule, today, nice, samsung, note, look, hold, glass, material, use, fit, hand, need, case, sure, grip, peruse, went, steel, silver, pro, shield, think, show, titanium, silver, order, choice, turn, chocolaty, deep, brush, brown, remind, bmw, interior, vertu, phone, casebr, br, fit, snug, precise, think, aluminum, frame, reinforce, feel, quality, carbon, fiber, body, feel, hold, match, volume, control, power, button, build, side, front, edge, lip, raise, leave, phone, face, problem, go, camera, heart, rate, sensor, protect, slight, issue, stereo, headphone, jack, better, stereo, audio, plug, step, taper, plug, im, use, ft, griffin, aux, audio, cable, car, connection, klipsch, earbudsbr, br, case, phone, feel, handle, way, well, havent, case, make, phone, feel, look, smart, beast, otter, stuff, seem, phone, protect, use, get, thing, put, wish, list, case, kick, stand, holster, doesnt, look, piece, equipment, get, grownup, imho, company, sonos, apple, care, alot, design, stuff, show]]","[[case seem design fit phone give star frame metal frame description state, 0.8805, 4], [trick time tell, 0.9357, 5], [seems offer protection slot line thing dont surface, 0.3182, 4], [case fit perfect feel, 0.6486, 4], [go caseless form factor case different protection bulk look texture maintain elegance phone hole camera lens protect everyday surface access pen port unobstructed random text case ie megapixel pro shield bit eye sore overlook package bit maybe save production cost turn save customer money switch something simple, 0.9072, 4], [case look sleek seem protection phone slippery case fit galaxy note, 0.9954, 5], [sleek job, 0.6908, 4], [wow word describe casebr br order think look excellent online receive today shock waybr br texture case feel end soft pad dashboard plastic find luxury vehicle feel hand love keep phone otterbox casesbr br brush aluminum look side convince side guard look metal come nifty box shock see case make korea chinabr br fact case piece piece put make take put case easierbr br excellent case overall purchase item manufacturer, 0.8907, 4], [fit phone glove slim tight complain stylist outlet port hope dont find sure look thanks verus, 0.6813, 4], [tight fit amaze look, 0.9169, 5], [case look fine job price buck use non samsung charge cable include amazon usb cable phone buy case work use oem case fine, 0.9553, 4], [case want something slim sleek fit pocket backing cover thank make sooner expect want get phone damage get note run, 0.9517, 5], [case top notch loving comment take phone volume button werent way take case adjust see continue, 0.1999, 4], [excellent packaging sleek feel doesnt make phone feel bulky look nice stylish fit snug recommend case anyone note amount pay downside false advertising case steel, 0.6908, 5], [looking case worry look metal portion rubber material wow look nice note vouch integrity strength get drop seems bracket put help mitigate damage slick look case protection slim design verus case, 0.9663, 5], [case look everything feel fit premium feel, 0.6907, 5], [venus case time tell course go drop phone proper test impression fit slim note give impression experience withstand mid impact classy look way happier, 0.743, 5], [nice slim design fit glove, -0.4049, 3], [casesturdy looking please, 0.9774, 5], [snug fit keep slim back nice faux metal look scratch show time, 0.6808, 2], [design wise case spot fit glove look million buck protection obtrusivebr br issue case back material super stylish sharp line make surface slippery hand operation thing bother width case outer ring phone millimeter take phone bigbr br look take star hand design case make drop go, 0.0, 4], [excellent quality material package presentation end product price sale buy volume button recess inside metal bumper whereas rubber power button stick cause accidental press power button adjust volume youre careful thats reason didnt give star bumper part case warp volume button case recommend versus case buy hold credit card notch worth money, 0.9921, 5], [step find case mail box day schedule today nice samsung note look hold glass material use fit hand need case sure grip peruse went steel silver pro shield think show titanium silver order choice turn chocolaty deep brush brown remind bmw interior vertu phone casebr br fit snug precise think aluminum frame reinforce feel quality carbon fiber body feel hold match volume control power button build side front edge lip raise leave phone face problem go camera heart rate sensor protect slight issue stereo headphone jack better stereo audio plug step taper plug im use ft griffin aux audio cable car connection klipsch earbudsbr br case phone feel handle way well havent case make phone feel look smart beast otter stuff seem phone protect use get thing put wish list case kick stand holster doesnt look piece equipment get grownup imho company sonos apple care alot design stuff show, 0.9042, 5]]"
B00VQZ3VJK,"[0.4215, -0.4767]","[4, 1]","[[case], [im, satisfy]]","[[case, 0.4215, 4], [im satisfy, -0.4767, 1]]"
B00VSAQJ5G,"[-0.5423, -0.2514]","[1, 1]","[[romsa, screen, protector, doesnt, stick, iphone, edge, inch, screen, saver, doesnt, stick, shape, phone, taper, collect, dirt, underneath, cause, edge, screen, protector, start, peel, use, case, want, love, feel, choice], [crack]]","[[romsa screen protector doesnt stick iphone edge inch screen saver doesnt stick shape phone taper collect dirt underneath cause edge screen protector start peel use case want love feel choice, -0.5423, 1], [crack, -0.2514, 1]]"
B00VXTT7OC,[0.3953],[3],"[[headphone, dont, take, case, im, charge, phone, im, fan, design, fit, phone, besides, chargerheadphone, slot]]","[[headphone dont take case im charge phone im fan design fit phone besides chargerheadphone slot, 0.3953, 3]]"
B00VXWKYHS,[0.4019],[4],"[[keep, mind, phone, smartphoneis, awesome, get, job, done, everyday, use, quit, complain, mr, mrshigh, standard, guy, sick, cheap, getoveryourselves]]","[[keep mind phone smartphoneis awesome get job done everyday use quit complain mr mrshigh standard guy sick cheap getoveryourselves, 0.4019, 4]]"
B00VYLVKG2,[0.6597],[5],"[[prettyperfect, fiti, thanks]]","[[prettyperfect fiti thanks, 0.6597, 5]]"
B00W3WTLHQ,"[0.8016, 0.5719, 0.4404, 0.1236, 0.796]","[5, 5, 5, 5, 5]","[[excellent], [buy, wait, iphone, come, phone, forget, iphone, im, keep, use, phone, everything, need], [use, year, phone, use], [phone, price, month, surprise, didnt, expect, good, phone]]","[[excellent, 0.8016, 5], [buy wait iphone come phone forget iphone im keep use phone everything need, 0.5719, 5], [use year phone use, 0.4404, 5], [phone price month surprise didnt expect good phone, 0.1236, 5], [, 0.796, 5]]"
B00W65T35K,"[0.895, 0.7717, 0.0, 0.836, 0.5118, 0.7964, 0.8955, 0.9062]","[5, 5, 5, 5, 1, 5, 5, 5]","[[love, grip, texture, slip, place, air, pocket, build, corner, keep, drop], [color, expect, thank], [arrive, describe], [purchase, item, come, describe], [look, picture, fit, phone, take], [awesome, case, buy, case, use, case, color, looking, doesnt, come, loose, corner, dont, play, ruin, case, ive, boughtbr, br, tactile, people, wave, superfun, run, hand, dont, gild, soft, offset, bery], [phone, case, look, feel, amaze], [get, case, yesterday, drop, foot, get, car, right, edge, screen, crack, kudos, case, phone, less, month, old, dissatisfy]]","[[love grip texture slip place air pocket build corner keep drop, 0.895, 5], [color expect thank, 0.7717, 5], [arrive describe, 0.0, 5], [purchase item come describe, 0.836, 5], [look picture fit phone take, 0.5118, 1], [awesome case buy case use case color looking doesnt come loose corner dont play ruin case ive boughtbr br tactile people wave superfun run hand dont gild soft offset bery, 0.7964, 5], [phone case look feel amaze, 0.8955, 5], [get case yesterday drop foot get car right edge screen crack kudos case phone less month old dissatisfy, 0.9062, 5]]"
B00W6Y2830,[0.9163],[5],"[[case, teenager, like, drop, phone, pay, phone, service, want, phone, get, job, wasnt, hand, phone, want, want, help, protect, case, suppose, fit, glove]]","[[case teenager like drop phone pay phone service want phone get job wasnt hand phone want want help protect case suppose fit glove, 0.9163, 5]]"
B00WAMFSCQ,"[0.0, -0.743, 0.0, -0.2755, 0.0]","[1, 1, 1, 1, 2]","[[work, th, gen, nano], [fit, phone, otterbox], [work, try, logitech, speaker, work], [absolute, junk, doesnt, work, iphone, apple, speaker], [device, work, charge, ipod, kill, battery, work, basis, something, buy]]","[[work th gen nano, 0.0, 1], [fit phone otterbox, -0.743, 1], [work try logitech speaker work, 0.0, 1], [absolute junk doesnt work iphone apple speaker, -0.2755, 1], [device work charge ipod kill battery work basis something buy, 0.0, 2]]"
B00WF6KIZO,[-0.1695],[2],"[[charge, note, worth, money]]","[[charge note worth money, -0.1695, 2]]"
B00WHI9CHA,[0.9694],[5],"[[charger, use, amp, single, car, work, charge, time, see, power, port, amp, im, worry, stall, car, im, lead, show, plug, leave, dont, drain, batterybr, br, build, feel, br, issue, port, bit, tight, space, youre, look, flush, mount, isnt, itbr, br, package, expect, bag, annoy, cant, box, receive, box, pack]]","[[charger use amp single car work charge time see power port amp im worry stall car im lead show plug leave dont drain batterybr br build feel br issue port bit tight space youre look flush mount isnt itbr br package expect bag annoy cant box receive box pack, 0.9694, 5]]"
B00WHNRBRI,[0.7003],[3],"[[get, case, day, besides, gap, screen, make, type]]","[[get case day besides gap screen make type, 0.7003, 3]]"
B00WMPX3Z0,[0.1145],[1],"[[break, box, genuine, apple, product, reproduction, difference, apparent, examine, return, amazon]]","[[break box genuine apple product reproduction difference apparent examine return amazon, 0.1145, 1]]"
B00WSMS57S,[0.4077],[4],"[[case, work, charge, phone, quick, case, battery, last, thing, wish, color, option]]","[[case work charge phone quick case battery last thing wish color option, 0.4077, 4]]"
B00WU3D0DE,[-0.2247],[1],"[[disappoint, look, wine, spilt, stain, part, case]]","[[disappoint look wine spilt stain part case, -0.2247, 1]]"
B00WV69ZI4,"[0.9744, 0.7269]","[5, 5]","[[buy, tomtom, camera, month, impress, experience, dont, experience, video, done, timelapse, shot, storm, drive, etc, get, result, take, costa, rica, week, transfer, file, cell, phone, use, computer, great, feature, br, buy, package, didnt, realize, didnt, come, underwater, lens, cover, something, want, order, uk, return, costa, rica, play, pool, impress, clarity, lack, distortion, look, forward, underwater, work], [user, camera, seen]]","[[buy tomtom camera month impress experience dont experience video done timelapse shot storm drive etc get result take costa rica week transfer file cell phone use computer great feature br buy package didnt realize didnt come underwater lens cover something want order uk return costa rica play pool impress clarity lack distortion look forward underwater work, 0.9744, 5], [user camera seen, 0.7269, 5]]"
B00X6Q4WQS,[-0.4215],[5],"[[non, apple, charger, ive, purchase, didnt, prompt, phone, say, whatever, say, bootleg, know, im, talk, youve, buy, bootleg, charger, work, fine, charge, apple, product, buy]]","[[non apple charger ive purchase didnt prompt phone say whatever say bootleg know im talk youve buy bootleg charger work fine charge apple product buy, -0.4215, 5]]"
B00XB250BS,[0.6597],[5],"[[perfect, applybr, br, avoid, bubble]]","[[perfect applybr br avoid bubble, 0.6597, 5]]"
B00XCVTRBW,[0.6369],[4],"[[otterbox, case, note, kind, belt, clipbr, thats, use]]","[[otterbox case note kind belt clipbr thats use, 0.6369, 4]]"
B00XE4OUQO,[-0.3412],[1],"[[waist, money]]","[[waist money, -0.3412, 1]]"
B00XHBARKC,[0.6249],[4],"[[phone, wasnt, glte, att, network, phone, money]]","[[phone wasnt glte att network phone money, 0.6249, 4]]"
B00XJ1WHKS,[-0.1621],[1],"[[thin, make, get, dusty, sticky, surface, try, case]]","[[thin make get dusty sticky surface try case, -0.1621, 1]]"
B00XJEQOHC,"[-0.3412, -0.4404, 0.2625]","[2, 1, 2]","[[worthless, doesnt, work], [galaxybr], [buy, couple, day, upset, bluetooth, device, dont, work, people, hear, put, mouthspeakers, fine, guess, thats, get, dollar, wont, work, whats, podint, buy]]","[[worthless doesnt work, -0.3412, 2], [galaxybr, -0.4404, 1], [buy couple day upset bluetooth device dont work people hear put mouthspeakers fine guess thats get dollar wont work whats podint buy, 0.2625, 2]]"
B00XLLJZIS,[0.9536],[5],"[[ship, china, wait, cute, construct, find, keep, phone, inside, wallet, bit, awkward, try, access, phone, thats, preference, anything, product, cute, seem, hold]]","[[ship china wait cute construct find keep phone inside wallet bit awkward try access phone thats preference anything product cute seem hold, 0.9536, 5]]"
B00Y1UOMA4,[-0.4767],[2],"[[disappoint, wouldnt, connect, siri, phone]]","[[disappoint wouldnt connect siri phone, -0.4767, 2]]"
B00Y40E2TM,"[0.892, -0.7126, 0.7469, 0.6369, 0.2263, -0.796, 0.9509, 0.7955, -0.3919]","[5, 1, 3, 5, 4, 1, 5, 4, 3]","[[difficult, remove, wrapping, supcase, wound, cut, case, disappoint, area, iphone, button, poke, cover, throw, trash, buy, case, work, verizon, store], [case, yeah, difficult, put, get, love, look], [supper, starting, change, color, turn, color, color], [nice, case, seem, volume, control, button, tight, volume, keep, shut], [item, didnt, fit, push, button], [case], [case, showcase, iphone, think, get, review, video, attach, case, wasnt, helpful, supcase, great, product], [get, case, today, hell, figure, video, wasnt, case, review, post, case, guess, case, make, piece, bottom, part, sort, peel, finger, nail, peel, part, take, part, screen, protector, know, time, case, wouldnt, scratch, try, pull, apart, okay, case], [case, better, built, screen, protector, fit, screen, cause, movement, make, use, phone, put, case, dont, volume, button, get, hold, put, side, volume, button, thing, thing, get, stuck, screen, protector, cutouts, phone, call, speaker, annoy, take, case, apart, clean, screen, protector, put, case, phone]]","[[difficult remove wrapping supcase wound cut case disappoint area iphone button poke cover throw trash buy case work verizon store, 0.892, 5], [case yeah difficult put get love look, -0.7126, 1], [supper starting change color turn color color, 0.7469, 3], [nice case seem volume control button tight volume keep shut, 0.6369, 5], [item didnt fit push button, 0.2263, 4], [case, -0.796, 1], [case showcase iphone think get review video attach case wasnt helpful supcase great product, 0.9509, 5], [get case today hell figure video wasnt case review post case guess case make piece bottom part sort peel finger nail peel part take part screen protector know time case wouldnt scratch try pull apart okay case, 0.7955, 4], [case better built screen protector fit screen cause movement make use phone put case dont volume button get hold put side volume button thing thing get stuck screen protector cutouts phone call speaker annoy take case apart clean screen protector put case phone, -0.3919, 3]]"
B00YD53JRO,"[0.3612, 0.2115]","[5, 4]","[[thank], [come, look, feel, phone, include, earbuds, deal, describe, aware, complaint, price, think, cheaper, price]]","[[thank, 0.3612, 5], [come look feel phone include earbuds deal describe aware complaint price think cheaper price, 0.2115, 4]]"
B00YDT982U,[0.886],[5],"[[come, perfect, condition, work, galaxy, note, plug, micro, usb, phone, hdmi, tv, usb, usb, port, tv, get, phone, charge, usage, work, test, phone, recommend, product, samsung, galaxy, note, ]]","[[come perfect condition work galaxy note plug micro usb phone hdmi tv usb usb port tv get phone charge usage work test phone recommend product samsung galaxy note , 0.886, 5]]"
B00YKNHY20,[0.836],[5],"[[excellent, ill, buy, wish, went, edge, screen, mine, short, edge, inch, leave, shadow, edge, fit, protect, face, scratch, allow, pressure, sensitivity, watch]]","[[excellent ill buy wish went edge screen mine short edge inch leave shadow edge fit protect face scratch allow pressure sensitivity watch, 0.836, 5]]"
B00YLO9LLA,"[-0.6486, 0.7808]","[5, 5]","[[purchase, trip, water, park, protect, iphone, take, picture, kid, work, love, carry, neckbr, br, daughter, didnt, fact, wouldnt, recognize, tap, camera, button, underwater, show, use, volume, button, take, picture, fine], [buy, case, teenage, son, vacation, mexico, plan, lot, water, activity, case, job, accident, pic, video, memory]]","[[purchase trip water park protect iphone take picture kid work love carry neckbr br daughter didnt fact wouldnt recognize tap camera button underwater show use volume button take picture fine, -0.6486, 5], [buy case teenage son vacation mexico plan lot water activity case job accident pic video memory, 0.7808, 5]]"
B00YM1NDFC,"[0.9201, 0.7343, 0.8176, -0.886]","[4, 3, 3, 1]","[[ship, delay, seller, call, text, ask, remove, star, review, camebr, work, keeping, sound, charge, tempereturebr, fu, show, screen, apple, workingbr, remove, review, seller, respond, call, textbr, go, return], [product, work, fine, order, think, change, saw, ribbon, cable, attach, phone, body, cover, hand, start, shake, take, help, someone, done, past, look, sweat, forehead, felt, know, know, revise, review, nov, battery, stop, hold, juice, hour, workday, video, extensive, screen, usage, time, move, phone], [give, star, get, friend, say, battery, last, week, start, expand, day, go, week, problem, battery], [phone, open, battery, pull, put, phone, missing, adhesive, hold, battery, phone, ive, see, phone, piece, improvise, hope, super, glue, safe, beware]]","[[ship delay seller call text ask remove star review camebr work keeping sound charge tempereturebr fu show screen apple workingbr remove review seller respond call textbr go return, 0.9201, 4], [product work fine order think change saw ribbon cable attach phone body cover hand start shake take help someone done past look sweat forehead felt know know revise review nov battery stop hold juice hour workday video extensive screen usage time move phone, 0.7343, 3], [give star get friend say battery last week start expand day go week problem battery, 0.8176, 3], [phone open battery pull put phone missing adhesive hold battery phone ive see phone piece improvise hope super glue safe beware, -0.886, 1]]"
B00YMCRXPW,[0.0],[1],"[[construct, leather, start, come, apart, day, wear]]","[[construct leather start come apart day wear, 0.0, 1]]"
B00YP2KEGY,[-0.6798],[2],"[[sound, ok, bos]]","[[sound ok bos, -0.6798, 2]]"
B00ZEZXWO2,"[0.8878, -0.4404, 0.4357, -0.6809]","[5, 1, 5, 1]","[[neat, love, get, compliment], [price, arrive, quick, fit, everyone, ask, get, kind, casebr, people, complain, review, scratch, uneven, surfacebr, thing, concern, dont, case, absorb, shock, fall, give, star], [hold, phone, lose, phone, fall, recommend], [put, phone, inside, cant, get, broke, camera, lens, try, pop, phone, case, want, refund]]","[[neat love get compliment, 0.8878, 5], [price arrive quick fit everyone ask get kind casebr people complain review scratch uneven surfacebr thing concern dont case absorb shock fall give star, -0.4404, 1], [hold phone lose phone fall recommend, 0.4357, 5], [put phone inside cant get broke camera lens try pop phone case want refund, -0.6809, 1]]"
B00ZG0F9TQ,[0.587],[2],"[[case, tank, imagine, phone, damage, case, use, phone, plug, head, phone, case, thick, head, phone, plug, get, plug, people, hear, case, try, scroll, facebook, keep, open, post, detect, clicking, thing, frustrate, downfall, darn, thing, know, expect, bit, heavy, duty, bit]]","[[case tank imagine phone damage case use phone plug head phone case thick head phone plug get plug people hear case try scroll facebook keep open post detect clicking thing frustrate downfall darn thing know expect bit heavy duty bit, 0.587, 2]]"
B00ZH9G652,[0.7574],[5],"[[ship, work]]","[[ship work, 0.7574, 5]]"
B00ZORW23C,"[0.5859, -0.7684]","[5, 1]","[[broke, inside, week, charger, die, ever, own, recommend, avoiding, cost], [amaze, device]]","[[broke inside week charger die ever own recommend avoiding cost, 0.5859, 5], [amaze device, -0.7684, 1]]"
B00ZUWRW6I,"[0.0516, -0.4585]","[2, 1]","[[receive, suppose, im, happy], [day, ear, start, hurt, ear, connectivity, piece, include]]","[[receive suppose im happy, 0.0516, 2], [day ear start hurt ear connectivity piece include, -0.4585, 1]]"
B00ZVNW9M8,[0.4588],[5],"[[case, fast, shipping]]","[[case fast shipping, 0.4588, 5]]"
B0104CLZMA,[0.8805],[5],"[[protect, phone, look]]","[[protect phone look, 0.8805, 5]]"
B0105WDY0A,[0.9806],[5],"[[time, use, spend, amount, time, try, get, work, headset, use, button, remember, placement, headphone, super, cool, fit, ears, sound, quality, use, phone, ease, get, thing, done, cramp, neck, try, hold, phone, place, shoulder, dont, get, tire, arm, hold, phone, ear, skip, phone, pocket, go, conversation, headphone]]","[[time use spend amount time try get work headset use button remember placement headphone super cool fit ears sound quality use phone ease get thing done cramp neck try hold phone place shoulder dont get tire arm hold phone ear skip phone pocket go conversation headphone, 0.9806, 5]]"
B010C6OSQ8,[0.6249],[5],"[[productlove, arrive, sooner, state]]","[[productlove arrive sooner state, 0.6249, 5]]"
B010D9BYRA,[0.6369],[5],"[[get, quicker, expect, love]]","[[get quicker expect love, 0.6369, 5]]"
B010SX77UO,[0.7906],[5],"[[adapter, great, use]]","[[adapter great use, 0.7906, 5]]"
B010WDFMNE,"[0.6361, 0.4215]","[4, 5]","[[arrive, fastexcellent, casecame, witj, screen, protecter, stylus, save, money], [phone, case, nice, flower, part, kept, come, seems, need, clue, screen, protector, put, getting, bubble]]","[[arrive fastexcellent casecame witj screen protecter stylus save money, 0.6361, 4], [phone case nice flower part kept come seems need clue screen protector put getting bubble, 0.4215, 5]]"
