B0006ZUFU4,[0.0],[1],[[turn]],"[[turn, 0.0, 1]]"
B00WRMU7XE,[0.0],[3],"[[decent, price]]","[[decent price, 0.0, 3]]"
B00WU8OGPU,[-0.7003],[2],"[[mportant, please, read, ive, use, antiglare, screen, cover, year, device, get, suck, plastic, side, remove, place, screen, stuck, screen, rip, thing, phone, multiple, time, thing, pack, half, defective, waste]]","[[mportant please read ive use antiglare screen cover year device get suck plastic side remove place screen stuck screen rip thing phone multiple time thing pack half defective waste, -0.7003, 2]]"
B00WV0EZF8,[-0.2732],[1],"[[quality, material, unsecure, cellphone]]","[[quality material unsecure cellphone, -0.2732, 1]]"
B00WXBQMR4,[0.2105],[2],"[[listening, music, hear, party, stay, charge, get, pay]]","[[listening music hear party stay charge get pay, 0.2105, 2]]"
B00X52GH3O,[0.0],[2],"[[case, lg, g, phone]]","[[case lg g phone, 0.0, 2]]"
B00X5DK5KY,[-0.1695],[1],"[[phone, doesnt, work, case, bulky, try, use, screen, turn, volume, wont, allow]]","[[phone doesnt work case bulky try use screen turn volume wont allow, -0.1695, 1]]"
B00X8IPG32,[0.2023],[5],"[[product, fine]]","[[product fine, 0.2023, 5]]"
B00X9LM6WW,"[0.7003, 0.7618]","[5, 4]","[[condition, product], [value]]","[[condition product, 0.7003, 5], [value, 0.7618, 4]]"
B00XGHKNRE,"[-0.0258, 0.0, 0.6369, 0.836, 0.6249, 0.4404, 0.9134]","[1, 1, 5, 5, 5, 5, 5]","[[purchase, impress, product, recharge, samsung, phone, twice, charge, product, wold, recommend, anyone], [charger, slim, perfect, purse, size], [work], [thing, camp, got, lthis, week], [product], [light, charge, phone, half, time, die, want, capacity, dont, buy]]","[[purchase impress product recharge samsung phone twice charge product wold recommend anyone, -0.0258, 1], [charger slim perfect purse size, 0.0, 1], [work, 0.6369, 5], [thing camp got lthis week, 0.836, 5], [product, 0.6249, 5], [light charge phone half time die want capacity dont buy, 0.4404, 5], [, 0.9134, 5]]"
B00XINCAJA,"[0.7096, 0.6249, 0.8904, 0.6478]","[5, 5, 5, 5]","[[charger], [nice, keep, desk, work, share, coworkers, switch, type, connector, need], [let, start, say, product, awesome, wife, need, cord, charge, iphone, lightning, cable, work, notice, got, sort, excite, use, charge, phone, phone, charger, use, charge, phone, everything, sell, appears, make, work, item, happen, break, replace, convenience, factor, alone, recommend], [idea, work, fine]]","[[charger, 0.7096, 5], [nice keep desk work share coworkers switch type connector need, 0.6249, 5], [let start say product awesome wife need cord charge iphone lightning cable work notice got sort excite use charge phone phone charger use charge phone everything sell appears make work item happen break replace convenience factor alone recommend, 0.8904, 5], [idea work fine, 0.6478, 5]]"
B00XL3JPFO,[-0.7269],[1],"[[order, case, daughter, get, color, gray, backing, receive, teal, cover, backing, disappoint]]","[[order case daughter get color gray backing receive teal cover backing disappoint, -0.7269, 1]]"
B00XOLHBBI,[0.5994],[5],"[[nice, case, work]]","[[nice case work, 0.5994, 5]]"
B00XQVIP34,[-0.5267],[3],"[[look, decent, quality, start, get, worn, look, minimal, use, clasp, time, close, phone, card, slot, opposite]]","[[look decent quality start get worn look minimal use clasp time close phone card slot opposite, -0.5267, 3]]"
B00YD542NO,"[-0.8126, 0.0516]","[1, 5]","[[advertise, condition, complaint], [ship, problem, reiceived, yesteday, phone, turn, time, work, fine, today, shut, im, conecting, wall, charger, dead]]","[[advertise condition complaint, -0.8126, 1], [ship problem reiceived yesteday phone turn time work fine today shut im conecting wall charger dead, 0.0516, 5]]"
B00YF5YZXE,"[0.8625, -0.0685, 0.7964]","[4, 1, 1]","[[introduction, vr, wife, friend, love, apps, moment, anyone, look, cheap, way, experience, vr, youre, treat, minus, star, need, hold], [nice, idea, leave, something, desire, way, get], [vr, come, guy, kid, doesnt, cover, whole, face, see, pixel, look, melon, quad, display, invention, doesnt, worth, cheap, price]]","[[introduction vr wife friend love apps moment anyone look cheap way experience vr youre treat minus star need hold, 0.8625, 4], [nice idea leave something desire way get, -0.0685, 1], [vr come guy kid doesnt cover whole face see pixel look melon quad display invention doesnt worth cheap price, 0.7964, 1]]"
B00YLCSPRI,[0.1761],[5],"[[case, htc, m, m, year, work, collision, repair, industry, put, defender, gauntlet, purchase, wife, son, recommend]]","[[case htc m m year work collision repair industry put defender gauntlet purchase wife son recommend, 0.1761, 5]]"
B00YSMEMR8,"[0.9201, -0.5423, 0.9292, 0.9468, 0.7178]","[5, 2, 4, 5, 5]","[[feel, cheap, look, person], [quality, quick, delivery, satisfy, product], [perfect, bracket, perfect, tell, apple, band, mm, sport, fit, match, apple, watch, regular, flavor, cant, look, wrist, oh, thats, aftermarket, band, tendency, snag, tiny, bit, recommend, anyone, doesnt, want, spend, fifty, dollar, apple, version], [complaint, link, arent, im, sort, take, wrist, squish, leave, adore, take, add, link, dock, thats, include, put, take, fit, loose, prone, scuff, scratch, thats, nature, kind, band, gotten, compliment, wear, nothing, say], [perfect, fit, easy, adjust, link, get, towards, clasp, feel, feminineworks]]","[[feel cheap look person, 0.9201, 5], [quality quick delivery satisfy product, -0.5423, 2], [perfect bracket perfect tell apple band mm sport fit match apple watch regular flavor cant look wrist oh thats aftermarket band tendency snag tiny bit recommend anyone doesnt want spend fifty dollar apple version, 0.9292, 4], [complaint link arent im sort take wrist squish leave adore take add link dock thats include put take fit loose prone scuff scratch thats nature kind band gotten compliment wear nothing say, 0.9468, 5], [perfect fit easy adjust link get towards clasp feel feminineworks, 0.7178, 5]]"
B00YX6K03E,[0.3612],[5],"[[work, promise]]","[[work promise, 0.3612, 5]]"
B00YZNTUH2,"[0.9712, 0.8658]","[5, 5]","[[buy, buick, lacrosse, work, like, anything, dash, air, vent, stay, place, go, road, car, rid, smooth, tighten, knob, trim, cd, slot, get, nice, slot, recommend, product, glove, box, grip, phone, fine, seem, quality, dampered, open, button, remove, phone, stick, anything, way, go, cost, car, today], [ipow, nail, note, otter, case, fit, unit, fit, clot, suburban, gearshift, drive, display, quick, view, split, second, please]]","[[buy buick lacrosse work like anything dash air vent stay place go road car rid smooth tighten knob trim cd slot get nice slot recommend product glove box grip phone fine seem quality dampered open button remove phone stick anything way go cost car today, 0.9712, 5], [ipow nail note otter case fit unit fit clot suburban gearshift drive display quick view split second please, 0.8658, 5]]"
B00Z4WYCSK,[0.9789],[5],"[[yofo, yofos, year, somehow, manage, loose, year, manage, photographer, use, cell, phone, everyday, take, picture, son, inspiration, life, yofo, find, cell, phone, hold, hand, find, iphone, get, hot, keep, use, phone, hot, toddler, grip, use, yofo, prop, cell, phone, table, touch, cell, love]]","[[yofo yofos year somehow manage loose year manage photographer use cell phone everyday take picture son inspiration life yofo find cell phone hold hand find iphone get hot keep use phone hot toddler grip use yofo prop cell phone table touch cell love, 0.9789, 5]]"
B00ZCV7T6K,"[0.8062, 0.6249, 0.3252, 0.7905, 0.323]","[5, 5, 2, 5, 5]","[[nice, charger, get, usb, port, thats, port, ive, see, car, charger, dont, worry, thing, light, come, plug, recommend], [work, great, provides, power, everything, power], [samsung, recognize, charger, someone, company, call, ask, refund, try, explanation, dont, waste, time], [work, charge], [awesome, charger, power, phone, thank]]","[[nice charger get usb port thats port ive see car charger dont worry thing light come plug recommend, 0.8062, 5], [work great provides power everything power, 0.6249, 5], [samsung recognize charger someone company call ask refund try explanation dont waste time, 0.3252, 2], [work charge, 0.7905, 5], [awesome charger power phone thank, 0.323, 5]]"
B00ZHNFK1O,[0.3818],[3],"[[zipper, work, card, pocket, tight]]","[[zipper work card pocket tight, 0.3818, 3]]"
B01080MJFK,[-0.2755],[1],"[[adapter, work, recommend, try, device]]","[[adapter work recommend try device, -0.2755, 1]]"
B0108MQNP0,[0.6072],[1],"[[quality, charge, cord, theyre, quality, havent, use, cord, week, wont, charge, cord, fell, apart, le, week, dont, waste, money]]","[[quality charge cord theyre quality havent use cord week wont charge cord fell apart le week dont waste money, 0.6072, 1]]"
B010AH4RXS,[0.8537],[4],"[[snap, case, otterbox, say, nin]]","[[snap case otterbox say nin, 0.8537, 4]]"
B010B89P24,[0.8857],[5],"[[mount, crab, pot, sent, hour, m, foot, phone, come, timelapse, video, need, lot, light, isnt, case, fault, button, case, need, br, case, work, br, sure, lube, gasket, use, include, gel]]","[[mount crab pot sent hour m foot phone come timelapse video need lot light isnt case fault button case need br case work br sure lube gasket use include gel, 0.8857, 5]]"
B010GIVNZG,[0.8934],[5],"[[value, money, work]]","[[value money work, 0.8934, 5]]"
B0116VVUAA,[0.2732],[3],"[[month, owning, product, side, side, strap, begin, peel, cracking, make, product, bit, recommend, price, list]]","[[month owning product side side strap begin peel cracking make product bit recommend price list, 0.2732, 3]]"
B011841302,[0.6124],[4],"[[compare, garmin, tomtom, year, buy, tomtoms, garmns, compare, week, return, garmin, keep, tomtom, tomtom, better, know, tomtom, update, map]]","[[compare garmin tomtom year buy tomtoms garmns compare week return garmin keep tomtom tomtom better know tomtom update map, 0.6124, 4]]"
B011D0FFK0,[0.431],[3],[[price]],"[[price, 0.431, 3]]"
B011E130DW,[0.9471],[5],"[[fun, color, love, cord, crazy, foot, cord, get, tangle, everything, charge, iphone, c]]","[[fun color love cord crazy foot cord get tangle everything charge iphone c, 0.9471, 5]]"
B011KIEA88,[0.6369],[5],"[[simple, say, love]]","[[simple say love, 0.6369, 5]]"
B011NOXGIO,"[0.6249, 0.7428]","[5, 5]","[[price], [love, case, versatility, wish, handle]]","[[price, 0.6249, 5], [love case versatility wish handle, 0.7428, 5]]"
B01222U64S,[0.886],[5],"[[awesome, case, fit, love, star]]","[[awesome case fit love star, 0.886, 5]]"
B0128L4Q9E,"[0.6249, 0.6369, 0.6059, 0.7841, 0.4939]","[5, 5, 5, 5, 5]","[[case, fit, anything, say], [case, fit, speaker], [awesome, case], [feel, look, perfect], [way, look]]","[[case fit anything say, 0.6249, 5], [case fit speaker, 0.6369, 5], [awesome case, 0.6059, 5], [feel look perfect, 0.7841, 5], [way look, 0.4939, 5]]"
B012VL1A9U,"[0.9918, -0.3566, 0.6249, 0.836, 0.3716, 0.7003, 0.4007]","[4, 5, 5, 4, 2, 4, 3]","[[installation, follow, instruction, minutes, go, stick, notice, screen, display, stay, crystal, clear], [receive, galaxy, note, apply, screen, protector, hour, look, protector, need, change, realize, purpose, protect, phone, screen, seem, show, lot, smudge], [screen, protector, bubble, align, luck, either, chalk, user, error, great, thing, protector, come, protector, mess, others, try, get, come, size, microfiber, clean, cloth, bonus, price, payingbr, br, say, put, time, ton, bubble, try, protector, hop, try, get, hair, somehow, find, way, phone, screen, protector, drive, nut, user, errorbr, br, recommend, watch, video, publish, put, protector, area, dust, hair, close, get, environment], [issue], [screen, protector, galaxy, note, prevents, scratch, keep, view, phone, deliver], [screen, protector, work, feel, note, apply, instruction, include, bubble, go, day, complaint, edge, screen, note, curve, screen, protector, area, screen, stick, edgescurved, area, sure, temper, glass, screen, protector, cover, entire, screen, problem, temper, glass, screen, protector, compare, regularnon, glass, screen, protector]]","[[installation follow instruction minutes go stick notice screen display stay crystal clear, 0.9918, 4], [receive galaxy note apply screen protector hour look protector need change realize purpose protect phone screen seem show lot smudge, -0.3566, 5], [screen protector bubble align luck either chalk user error great thing protector come protector mess others try get come size microfiber clean cloth bonus price payingbr br say put time ton bubble try protector hop try get hair somehow find way phone screen protector drive nut user errorbr br recommend watch video publish put protector area dust hair close get environment, 0.6249, 5], [issue, 0.836, 4], [screen protector galaxy note prevents scratch keep view phone deliver, 0.3716, 2], [screen protector work feel note apply instruction include bubble go day complaint edge screen note curve screen protector area screen stick edgescurved area sure temper glass screen protector cover entire screen problem temper glass screen protector compare regularnon glass screen protector, 0.7003, 4], [, 0.4007, 3]]"
B013FBK87A,[0.9312],[5],"[[please, case, come, piece, hug, phone, case, love, pink, neon, color, stand, trust, brand, edge, case, ship]]","[[please case come piece hug phone case love pink neon color stand trust brand edge case ship, 0.9312, 5]]"
