B000281WCU,[0.2732],[4],"[[instruction, suck, need, well, selection, screwsit, mix, match, screw, selection]]","[[instruction suck need well selection screwsit mix match screw selection, 0.2732, 4]]"
B00O93CDV8,"[0.875, 0.3612, 0.9932, 0.7845, -0.2411, 0.6249, 0.9734, 0.7677, 0.4404, 0.4927, 0.9477, -0.4576, -0.0231, 0.6249, 0.0382, -0.7351, -0.6249, 0.7778]","[1, 4, 5, 5, 1, 5, 1, 4, 5, 4, 4, 1, 3, 4, 1, 1, 1, 1]","[[come, mail, today, test, switch, headphone, one, conversation, friend, say, sound, set, report, issue, put, headset, say, loud, clear, purchase, pack, set, set, loud, clear, guess, purchase, different, seller, packaging, set, samsung, headphone, package, set, purchase, earbud, size, cord], [price], [headphone, wash, dry, work, year, work], [pair, unsatisfied], [order, mine, amazon, purchase, electronics, ship, sell, amazon, party, seller, come, day, order, greatbr, br, bit, different, headphone, get, smini, samsung, change, design, headphone, flagship, come, base, sound, quality, great, pair, headphone, last, month, hope, cable, feel, always, wise, design, mm, different, look, feel, tear, iphone, lightning, update, happen, everything, goodbr, compare, samsung, pair, sold, suppose, size, experience, samsung, headphone, appear, recommend, headphone, believe, original, get, amazon, cant, speak, party, seller, buyer, beware], [buy, apple, replacement, bud, theyre, work, conversation, use, microphone, way], [headset, work, sound, quality, average], [work, great, motorola, phone, use, conference, call, issue, hearing, heard, find, extend, time, arent, isbr, great, pair, husband, us, nd, computer], [order, set, total, receive, headphone, ear, piece, contact, amazon, explain, issue, submit, order, exchange, receive, order, time, get, headphone, ear, budsbr, headphone, samsung, logo, volume, button, work, seem, quality, sound, great, disappoint, extra, ear, bud, prefer, use, size, bud, one, hurt, ear], [worst, headphone, purchase, week, get, earbuds, malfunction, depend, sound, skip, sound, staticy], [sound, nice, bass, microphone, work, love, price, get, price, onebr, gripe, apply, none, ear, cushion, fit, ear, fall, require, readjust], [quality, one, come, phone, galaxy, scale, cheap, earbuds, get, gas, station, kind, earbuds, give, headset, come, phone, give, sound, oh, goodness, sound, super, muffle, sound, kind, cup, effect, bass, got, pair, knockoff, disappoint, purchase, go, pair, earbuds, earbud, work, year, half, use, enjoy, earbuds, clarify, try, pair, crap, please, buyer, beware, review, get, piece, junk], [poor, quality, fake], [suppose, set, samsung, original, difference, subtlebut, size, difference, fit, ear, ear, problem, everyonebut, advertising, send, latitude], [earbud, design, felt, awkward, ear, sound, quality, okay, want, phone, call, microphone, complete, garbage, people, line, hear, word, say, unplug, earphone, glad, return, thank, amazon]]","[[come mail today test switch headphone one conversation friend say sound set report issue put headset say loud clear purchase pack set set loud clear guess purchase different seller packaging set samsung headphone package set purchase earbud size cord, 0.875, 1], [price, 0.3612, 4], [headphone wash dry work year work, 0.9932, 5], [pair unsatisfied, 0.7845, 5], [order mine amazon purchase electronics ship sell amazon party seller come day order greatbr br bit different headphone get smini samsung change design headphone flagship come base sound quality great pair headphone last month hope cable feel always wise design mm different look feel tear iphone lightning update happen everything goodbr compare samsung pair sold suppose size experience samsung headphone appear recommend headphone believe original get amazon cant speak party seller buyer beware, -0.2411, 1], [buy apple replacement bud theyre work conversation use microphone way, 0.6249, 5], [headset work sound quality average, 0.9734, 1], [work great motorola phone use conference call issue hearing heard find extend time arent isbr great pair husband us nd computer, 0.7677, 4], [order set total receive headphone ear piece contact amazon explain issue submit order exchange receive order time get headphone ear budsbr headphone samsung logo volume button work seem quality sound great disappoint extra ear bud prefer use size bud one hurt ear, 0.4404, 5], [worst headphone purchase week get earbuds malfunction depend sound skip sound staticy, 0.4927, 4], [sound nice bass microphone work love price get price onebr gripe apply none ear cushion fit ear fall require readjust, 0.9477, 4], [quality one come phone galaxy scale cheap earbuds get gas station kind earbuds give headset come phone give sound oh goodness sound super muffle sound kind cup effect bass got pair knockoff disappoint purchase go pair earbuds earbud work year half use enjoy earbuds clarify try pair crap please buyer beware review get piece junk, -0.4576, 1], [poor quality fake, -0.0231, 3], [suppose set samsung original difference subtlebut size difference fit ear ear problem everyonebut advertising send latitude, 0.6249, 4], [earbud design felt awkward ear sound quality okay want phone call microphone complete garbage people line hear word say unplug earphone glad return thank amazon, 0.0382, 1], [, -0.7351, 1], [, -0.6249, 1], [, 0.7778, 1]]"
B00OHDPSSU,"[0.4927, 0.8519, -0.7184]","[5, 5, 5]","[[better, apple], [work, describe, charge, tablet, problem, speak]]","[[better apple, 0.4927, 5], [work describe charge tablet problem speak, 0.8519, 5], [, -0.7184, 5]]"
B00P2RMYAA,"[0.886, 0.4404]","[5, 5]","[[time, good, case], [thank]]","[[time good case, 0.886, 5], [thank, 0.4404, 5]]"
B00PD7W49A,[0.8908],[5],"[[month, im, happy, sturdy, everything, ipad, iphone, fit, thing, seem, year]]","[[month im happy sturdy everything ipad iphone fit thing seem year, 0.8908, 5]]"
B00PDJ21MS,[0.0],[1],"[[impress, pitcher, quality]]","[[impress pitcher quality, 0.0, 1]]"
B00PMPGI8Q,[0.9451],[5],"[[case, great, give, feel, phone, bulky, phone, case, buy, buy, look, phone]]","[[case great give feel phone bulky phone case buy buy look phone, 0.9451, 5]]"
B00PQBWT48,"[-0.0258, 0.0, 0.6249]","[5, 5, 5]","[[ul, list], [product, work, thing, wire, management, usb, cord, charge, cellphone, go, pro, battery], [work, great]]","[[ul list, -0.0258, 5], [product work thing wire management usb cord charge cellphone go pro battery, 0.0, 5], [work great, 0.6249, 5]]"
B00Q44O69W,"[0.0, -0.4215, 0.4588]","[2, 2, 5]","[[case], [broke, month, nice, didnt], [broke, phone, get, drop]]","[[case, 0.0, 2], [broke month nice didnt, -0.4215, 2], [broke phone get drop, 0.4588, 5]]"
B00QGDRIDM,"[0.9022, 0.6249, -0.0138, 0.0, 0.1477, -0.274, 0.8673]","[5, 5, 1, 4, 5, 5, 5]","[[edit, anker, come, time, sent, cable, work, initiate, contact, return, period, review, show, care, customer, think, confidence, product, customer, service, search, anker, product, review, buy, pack, work, couple, week, build, tank, black, wont, charge, work, get, doesnt, recognize, device, guess, get, apple, footer, ive, waste, cord, need, cord, work], [], [work, think, ft, well, work, fine, ipad, plug, charger, foot, desk, issue, cord, kid, use, device, plug, wall, sit, sit, make, cord, reach, order, pack, cord, total, issue, recognize, device, connect, work, anker, usb, wall, charger, make, stuff], [product, service, guy, make, premium, product, price], [cord, word, mac, wall, issue, groupon, cord], [anker, cord, work], [work, pin, fell, month, work]]","[[edit anker come time sent cable work initiate contact return period review show care customer think confidence product customer service search anker product review buy pack work couple week build tank black wont charge work get doesnt recognize device guess get apple footer ive waste cord need cord work, 0.9022, 5], [, 0.6249, 5], [work think ft well work fine ipad plug charger foot desk issue cord kid use device plug wall sit sit make cord reach order pack cord total issue recognize device connect work anker usb wall charger make stuff, -0.0138, 1], [product service guy make premium product price, 0.0, 4], [cord word mac wall issue groupon cord, 0.1477, 5], [anker cord work, -0.274, 5], [work pin fell month work, 0.8673, 5]]"
B00QI5ERKK,[0.4215],[5],"[[nice, case]]","[[nice case, 0.4215, 5]]"
B00QJ856PQ,[0.7721],[2],"[[open, package, thrilledbr, notice, hope, product, isnt, defective]]","[[open package thrilledbr notice hope product isnt defective, 0.7721, 2]]"
B00R1OQFYS,[0.9719],[5],"[[review, product, seem, case, case, awesome, thin, minimal, protects, button, build, case, clear, show, phone, go]]","[[review product seem case case awesome thin minimal protects button build case clear show phone go, 0.9719, 5]]"
B00RBIEVJK,[-0.9194],[2],"[[case, hold, fine, back, sticker, poor, phone, week, sticker, come, case, im, disappoint, buy]]","[[case hold fine back sticker poor phone week sticker come case im disappoint buy, -0.9194, 2]]"
B00RE5IU3I,"[0.0, 0.2321, 0.6249, -0.1655, -0.1232]","[1, 1, 5, 2, 3]","[[use, iphone, show, device, support, dont, know, relate, battery, life, bit, shorter], [work, iphone, ], [buy, work, iphone, ipad, mini, device, wont, dont, wait, turn, dont, seem, hope], [extra, cord], [purchase, ipad, air, dont, work, thats, error, length, cord, product, life, span, short, give, sister, cord, piece, ipod, iphone, cord, stop, work, week, cord, give, see]]","[[use iphone show device support dont know relate battery life bit shorter, 0.0, 1], [work iphone , 0.2321, 1], [buy work iphone ipad mini device wont dont wait turn dont seem hope, 0.6249, 5], [extra cord, -0.1655, 2], [purchase ipad air dont work thats error length cord product life span short give sister cord piece ipod iphone cord stop work week cord give see, -0.1232, 3]]"
B00RFZTUWC,"[0.3919, -0.0671, 0.772, 0.9349, 0.0, 0.6388, 0.0258, 0.5719, 0.8344, 0.6369]","[4, 3, 5, 5, 5, 4, 3, 3, 5, 5]","[[need], [product, okay, tripod, screw, point, fill, appear, manufacturing, process, finish, use, use, point, turn, tripod, mount, side], [work, iphone, ipod, hold, advantage, fit, camera, tripod, adjust], [look, forbr, cant, notice, picture, end, allow, fit, smartphone, hold, tightbr, fact, thread, allow, tripod, monopole], [gadget, work, expect, galaxy, fit, cell, phone, case, case, chanel, phone, case, buy], [work, great, inch, phone, iphone, kind, phone], [tripod, adapter, work, fine, padding, phone, supcase, note, adapter, far, use], [work, design, nothing, hold, samsung], [grip, mate, gorilla, tripod, pricey, let, hope, last], [fit, samsung, perfect, tight, secure, mount, tripod, take, picture, craigslist]]","[[need, 0.3919, 4], [product okay tripod screw point fill appear manufacturing process finish use use point turn tripod mount side, -0.0671, 3], [work iphone ipod hold advantage fit camera tripod adjust, 0.772, 5], [look forbr cant notice picture end allow fit smartphone hold tightbr fact thread allow tripod monopole, 0.9349, 5], [gadget work expect galaxy fit cell phone case case chanel phone case buy, 0.0, 5], [work great inch phone iphone kind phone, 0.6388, 4], [tripod adapter work fine padding phone supcase note adapter far use, 0.0258, 3], [work design nothing hold samsung, 0.5719, 3], [grip mate gorilla tripod pricey let hope last, 0.8344, 5], [fit samsung perfect tight secure mount tripod take picture craigslist, 0.6369, 5]]"
B00RI5IYSA,"[-0.4927, 0.5719, 0.0, 0.3612]","[1, 5, 5, 1]","[[get, high, mark, teenage, girl, get], [selfie, stick, kept, turn, iphone, couldnt, return, past, date, bring, tap, ducktape, wont, hold, phone, steady], [return, refund], [wife, love]]","[[get high mark teenage girl get, -0.4927, 1], [selfie stick kept turn iphone couldnt return past date bring tap ducktape wont hold phone steady, 0.5719, 5], [return refund, 0.0, 5], [wife love, 0.3612, 1]]"
B00RKKIOFQ,"[0.6249, 0.7506, 0.6369]","[5, 5, 5]","[[case], [work, great, protects, phone]]","[[case, 0.6249, 5], [work great protects phone, 0.7506, 5], [, 0.6369, 5]]"
B00RQLIXGO,[0.8126],[2],"[[pink, salmon, color, keep, need, case, somehow, phone, keep, come, case, wish, hadnt, buy]]","[[pink salmon color keep need case somehow phone keep come case wish hadnt buy, 0.8126, 2]]"
B00RSMO856,[0.765],[5],"[[excellent, case, galaxy, keep, safe, look]]","[[excellent case galaxy keep safe look, 0.765, 5]]"
B00RUCTOEY,"[0.8505, 0.9518]","[5, 3]","[[excellent, value], [fit, look, thought, swivel, belt, clip, doesnt, want, something, trek, thru, wood, protect, order, black, case, give, husband, want, color, case, order, case, seller, wont, bother, return, worth, lose, shipping, cost, pay, ship, try, ordering, make, sure, get]]","[[excellent value, 0.8505, 5], [fit look thought swivel belt clip doesnt want something trek thru wood protect order black case give husband want color case order case seller wont bother return worth lose shipping cost pay ship try ordering make sure get, 0.9518, 3]]"
B00RYBUPIK,[0.7684],[5],"[[holster, picture, awesome]]","[[holster picture awesome, 0.7684, 5]]"
B00S28YDNM,"[0.6486, -0.2392]","[5, 2]","[[case, last, month, drop, phone, day, stone, tact], [case, ok, doesnt, provide, coverage, awkward, hold, bit, heavy, elegant, person]]","[[case last month drop phone day stone tact, 0.6486, 5], [case ok doesnt provide coverage awkward hold bit heavy elegant person, -0.2392, 2]]"
B00SD2J274,[0.6249],[5],"[[product, describe, work, convient, arrive, week, place, order]]","[[product describe work convient arrive week place order, 0.6249, 5]]"
B00SGXUUTO,"[0.0, -0.7351, 0.961, -0.2263]","[4, 1, 5, 3]","[[didnt, come, gps, software, cd], [camera, great, image, quality, menu, simple, navigate, try, dash, cam, beat, come, video, capture, problem, camera, freeze, cause, stop, record, go, review, file, memory, card, whole, section, commute, road, trip, miss, freeze, camera, shopping, dash, cam], [poor, quality, item, arrive, break, sd, card, return, item, work], [camera, week, say, exceed, expectation, impress, include, ease, use, straight, quality, add, company, people, involve, satisfaction, make, happy, opt, camera, im, satisfy, product, recommend, anyone, concern, security, drive, vehicle]]","[[didnt come gps software cd, 0.0, 4], [camera great image quality menu simple navigate try dash cam beat come video capture problem camera freeze cause stop record go review file memory card whole section commute road trip miss freeze camera shopping dash cam, -0.7351, 1], [poor quality item arrive break sd card return item work, 0.961, 5], [camera week say exceed expectation impress include ease use straight quality add company people involve satisfaction make happy opt camera im satisfy product recommend anyone concern security drive vehicle, -0.2263, 3]]"
B00SKTKY22,"[0.8173, 0.4404, 0.6369, -0.1027, 0.2023, 0.8591, 0.7845, 0.6369]","[5, 5, 5, 3, 1, 5, 4, 5]","[[get, lot, compliment], [buy], [person, quality], [arrive, time, love], [plug, dust, stopper, disappoint, case, nice, color, bright, choose, case, come, plug, stopper, didnt, get], [case, get, lot, compliment, keep, credit, card, license, cash, time, skip, purse, grab, phone, case, go], [case], [get, pay, forits, cheap]]","[[get lot compliment, 0.8173, 5], [buy, 0.4404, 5], [person quality, 0.6369, 5], [arrive time love, -0.1027, 3], [plug dust stopper disappoint case nice color bright choose case come plug stopper didnt get, 0.2023, 1], [case get lot compliment keep credit card license cash time skip purse grab phone case go, 0.8591, 5], [case, 0.7845, 4], [get pay forits cheap, 0.6369, 5]]"
B00SO5AYHC,[-0.2023],[3],"[[purchase, item, late, break, suction, cup, make, stick, windshield, broke, mount, great, product, lastedbut, appear, return, replacement]]","[[purchase item late break suction cup make stick windshield broke mount great product lastedbut appear return replacement, -0.2023, 3]]"
B00STQD9PU,"[0.6466, 0.4019]","[4, 5]","[[walletcase, suffers, design, flaw, wallet, case, orient, creditcard, slot, understand, save, couple, millimeter, orientation, thickness, wallet, base, sum, credit, card, put, overlap, orient, open, inside, cut, went, extra, mile, make, br, phoneholding, section, hold, phone, button, nexus, challenging, press, issue, thoughbr, br, overall, good, product, im, frustrate, limitation, carry], [get, weird, pocket, dandruff]]","[[walletcase suffers design flaw wallet case orient creditcard slot understand save couple millimeter orientation thickness wallet base sum credit card put overlap orient open inside cut went extra mile make br phoneholding section hold phone button nexus challenging press issue thoughbr br overall good product im frustrate limitation carry, 0.6466, 4], [get weird pocket dandruff, 0.4019, 5]]"
B00SZ2XAYS,[0.9552],[5],"[[hop, work, phone, stay, position, recommend, great, product, great, seller]]","[[hop work phone stay position recommend great product great seller, 0.9552, 5]]"
B00T3GRI1G,[0.6369],[5],"[[phone, wallet, exceed, expectation]]","[[phone wallet exceed expectation, 0.6369, 5]]"
B00T6RU0XU,[0.9728],[5],"[[display, bit, oversize, love, great, buy, thanks, throw, case, size, gps, help, case]]","[[display bit oversize love great buy thanks throw case size gps help case, 0.9728, 5]]"
B00TE7PO38,"[0.3612, -0.1027]","[5, 3]","[[picture], [get, velcro, end, thru, end, close]]","[[picture, 0.3612, 5], [get velcro end thru end close, -0.1027, 3]]"
B00TF0F72C,[-0.4215],[1],"[[strap, break, month]]","[[strap break month, -0.4215, 1]]"
B00TKWEPEG,"[0.891, 0.4404, 0.8126, -0.0516]","[5, 4, 5, 1]","[[review, dont, scroll, keep, search, product, screen, guard, cool, featutes, try, others, os, take], [nice, clean], [buy, hubby, phone, seem, complicate, put, say, apply, leave, sit, hour, hubby, need, phone, work, let, sit, return], [shield, put]]","[[review dont scroll keep search product screen guard cool featutes try others os take, 0.891, 5], [nice clean, 0.4404, 4], [buy hubby phone seem complicate put say apply leave sit hour hubby need phone work let sit return, 0.8126, 5], [shield put, -0.0516, 1]]"
B00TO33SP8,"[0.8601, 0.765, -0.2568, 0.8481, 0.6249]","[5, 4, 5, 5, 5]","[[buy, run, band, daughter, broke, iphone, run, carrying, phone, hand, run, band, advertise, daughter, report, work, love, color], [feel, great, arm, recommend, product], [work, great, size, want, phone, fit, there, key, slot, run], [slip, phone, take, cover, number, priority, ordering, run, sleeve, phone, take, trial, run, slip, wicked, moisture], [quick, shipping, havent, chance, use, look, need, price]]","[[buy run band daughter broke iphone run carrying phone hand run band advertise daughter report work love color, 0.8601, 5], [feel great arm recommend product, 0.765, 4], [work great size want phone fit there key slot run, -0.2568, 5], [slip phone take cover number priority ordering run sleeve phone take trial run slip wicked moisture, 0.8481, 5], [quick shipping havent chance use look need price, 0.6249, 5]]"
B00UGTS0V6,[0.5719],[5],[[love]],"[[love, 0.5719, 5]]"
B00UHDG310,"[0.0129, -0.1353]","[2, 4]","[[case, great, get, button, work, come, piece, underneath, piece, soft, move, put, case, cover], [case, great, screen, protector, stink]]","[[case great get button work come piece underneath piece soft move put case cover, 0.0129, 2], [case great screen protector stink, -0.1353, 4]]"
B00UP7A4WC,"[0.6369, 0.9042, 0.6369, -0.1531, 0.7841, 0.0, 0.2263]","[5, 5, 5, 1, 5, 1, 5]","[[item, advertize, color, look, stronger, think, love, thank], [work, charger, cord], [work, throw, money], [worth, price], [give, fake, charge, minute, phone, br, buy, product], [need, desk, work], [service, product, coed]]","[[item advertize color look stronger think love thank, 0.6369, 5], [work charger cord, 0.9042, 5], [work throw money, 0.6369, 5], [worth price, -0.1531, 1], [give fake charge minute phone br buy product, 0.7841, 5], [need desk work, 0.0, 1], [service product coed, 0.2263, 5]]"
B00UV3WD9C,[-0.5647],[1],"[[cord, work, charge, iphone, alarm, clock, radio, get, music, play, system, charge, stop, work, lightning, pin, broke, im, go, try, cord, maybe, thats, include, pack]]","[[cord work charge iphone alarm clock radio get music play system charge stop work lightning pin broke im go try cord maybe thats include pack, -0.5647, 1]]"
B00V2HL4Y6,[0.2732],[5],"[[say, work, need]]","[[say work need, 0.2732, 5]]"
B00V5SPRKE,[0.7708],[5],"[[nice, quality, seem, get, dirty, rubber, sweaty, came, watch, id, buy, company]]","[[nice quality seem get dirty rubber sweaty came watch id buy company, 0.7708, 5]]"
B00V7Q1ZJQ,"[0.0, 0.7579]","[5, 5]","[[cool, item, protects], []]","[[cool item protects, 0.0, 5], [, 0.7579, 5]]"
B00VDVVIH4,[-0.033],[1],"[[charge, case, work, htc, m, charge, case, phone, night, start, work, work, office, use, land, line, battery, site, case, phone, dead, hope, case, didnt, ruin, battery]]","[[charge case work htc m charge case phone night start work work office use land line battery site case phone dead hope case didnt ruin battery, -0.033, 1]]"
B00VFY0X66,[0.7906],[5],"[[way, wear, arm, product, good]]","[[way wear arm product good, 0.7906, 5]]"
B00VLC0MUY,[0.9274],[4],"[[phone, older, find, case, mall, mobile, store, find, case, online, fit, love, kickstand, allow, stand, phone, surface, readwatch, something, online, screen, saver, sticky, phone, throw, love, case]]","[[phone older find case mall mobile store find case online fit love kickstand allow stand phone surface readwatch something online screen saver sticky phone throw love case, 0.9274, 4]]"
B00VYJFXIA,[-0.2057],[3],"[[foneits, tablet, isnt, want, youworks, fine]]","[[foneits tablet isnt want youworks fine, -0.2057, 3]]"
B00W3JA5DS,[0.8779],[4],"[[amaze, fit, cm, loose, bottomi, know, doesnt, seem, annoy, cause, phone, fit, look]]","[[amaze fit cm loose bottomi know doesnt seem annoy cause phone fit look, 0.8779, 4]]"
B00W6820C0,[-0.2762],[4],"[[fit, cut, place, dissatisfaction, material, closing, flap, part, flimsy, look, cheap, well, suggest, leave, button, get, clean, smooth, look]]","[[fit cut place dissatisfaction material closing flap part flimsy look cheap well suggest leave button get clean smooth look, -0.2762, 4]]"
B00W6YAQYS,[0.743],[5],"[[phone, cover, arrive, impress, quality, product]]","[[phone cover arrive impress quality product, 0.743, 5]]"
B00W80T0FG,[0.5267],[5],"[[order, colleague, west, africa, seem, enjoy]]","[[order colleague west africa seem enjoy, 0.5267, 5]]"
B00WJ0MEC6,[0.3612],[5],"[[case, picture]]","[[case picture, 0.3612, 5]]"
B00WM7C1EM,"[0.584, -0.4215, 0.4404]","[5, 2, 3]","[[iphone, put, water, wont, let, take, picture, dont, know, phone, issue, case, take, video, start, video, submerge, camera, seal, tight, water, get, thats], [work, good, expect], [work, visit, typhoon, lagoon, disney, wave, phone, water, day, photo, come, hear, get]]","[[iphone put water wont let take picture dont know phone issue case take video start video submerge camera seal tight water get thats, 0.584, 5], [work good expect, -0.4215, 2], [work visit typhoon lagoon disney wave phone water day photo come hear get, 0.4404, 3]]"
B00WNX74S8,[0.6369],[5],"[[hope, beatles, fan]]","[[hope beatles fan, 0.6369, 5]]"
B00WO63F6E,[0.2732],[4],"[[work, aa]]","[[work aa, 0.2732, 4]]"
B00WRQ271U,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B00WU48DGM,"[0.3294, 0.8856, 0.6249, -0.4215, 0.4215, -0.2765]","[5, 5, 4, 5, 5, 4]","[[use, mount, traveling, number, time, problem, attach, air, vent, car, hold], [simple, great, help, get, need, go, problem], [decent, car, mount, slip, air, vent, take, note, slip, onoff, feature, mean, yank, phone, take, mount, perfect, great, others, look, permanent, solution, switch, car, lot, travel, great, quick, pop], [holder], [work, expect, weight, phone, force, vent, go, overheating, sun, topofdash, mount], [perfect, size, travel, hold, phone]]","[[use mount traveling number time problem attach air vent car hold, 0.3294, 5], [simple great help get need go problem, 0.8856, 5], [decent car mount slip air vent take note slip onoff feature mean yank phone take mount perfect great others look permanent solution switch car lot travel great quick pop, 0.6249, 4], [holder, -0.4215, 5], [work expect weight phone force vent go overheating sun topofdash mount, 0.4215, 5], [perfect size travel hold phone, -0.2765, 4]]"
B00WUNNF0C,[0.6357],[5],"[[glass, thick, phone, corner, screen, doesnt, lay, think, user, defect, straighten, screen, put, happy, screen, protector]]","[[glass thick phone corner screen doesnt lay think user defect straighten screen put happy screen protector, 0.6357, 5]]"
B00WW88UX2,[-0.2755],[1],"[[fit, screen, return, product, screen, cover, trash]]","[[fit screen return product screen cover trash, -0.2755, 1]]"
B00WXYOHNW,[0.5439],[2],"[[picture, protection, im, afraid, keep, phone, keep, picture]]","[[picture protection im afraid keep phone keep picture, 0.5439, 2]]"
B00X2J6YOM,[0.9485],[5],"[[purchase, case, love, case, plastic, rubberize, one, list, seller, case, arrive, look, phone, recommend]]","[[purchase case love case plastic rubberize one list seller case arrive look phone recommend, 0.9485, 5]]"
B00X5D4GZE,[-0.1965],[1],"[[going, protect, phone, order]]","[[going protect phone order, -0.1965, 1]]"
B00X6E1A06,"[-0.1386, 0.6605, -0.7096]","[1, 5, 1]","[[phone, wont, charge, phone, keep, get, error, message, want, refund], [certify, ipad, air, iphone, charge, mislead, description, waste, time], [ft, cable, anyone, think, default, size, mebr, br, great, quality, cable, charge, phone, remove, yank, either, phone, wallbr, br, receive, discount, product, testing, review, purpose, unbiased, opinion]]","[[phone wont charge phone keep get error message want refund, -0.1386, 1], [certify ipad air iphone charge mislead description waste time, 0.6605, 5], [ft cable anyone think default size mebr br great quality cable charge phone remove yank either phone wallbr br receive discount product testing review purpose unbiased opinion, -0.7096, 1]]"
B00XJ16I30,[0.3182],[5],"[[cool, color, edge, time, delivery, product, description, accurate]]","[[cool color edge time delivery product description accurate, 0.3182, 5]]"
B00XJ2N8B4,"[0.0, 0.0, 0.7527]","[5, 3, 4]","[[fit, need], [wallet, case, inside, slot, clear, plastic, dl], [item, hav]]","[[fit need, 0.0, 5], [wallet case inside slot clear plastic dl, 0.0, 3], [item hav, 0.7527, 4]]"
B00XVU79O6,"[0.891, 0.599, -0.2732]","[5, 5, 3]","[[buy, love, case, slide, use, case], [card, holder, difficult, use, hard, get, card, holder, otherwise, case, fine], [wish, fine, put, subway, card, make, im, try, get, subway, didnt, save, phone, crack, thats, buy]]","[[buy love case slide use case, 0.891, 5], [card holder difficult use hard get card holder otherwise case fine, 0.599, 5], [wish fine put subway card make im try get subway didnt save phone crack thats buy, -0.2732, 3]]"
B00XX41S4M,[0.6705],[5],"[[work, fine]]","[[work fine, 0.6705, 5]]"
B00Y0G9T66,[0.5719],[5],"[[handy, mother, law, happy, ship, fast, time]]","[[handy mother law happy ship fast time, 0.5719, 5]]"
B00Y0I8LEU,[0.0237],[1],"[[happy, doesnt, stay, sticker, dont, phone]]","[[happy doesnt stay sticker dont phone, 0.0237, 1]]"
B00Y5GQ6MQ,[0.7579],[5],"[[fit, work]]","[[fit work, 0.7579, 5]]"
B00Y8217YE,[0.2011],[5],"[[purchase, know, arm, band, wouldnt, fit, upper, arm, work, strap, anything, strap, something, product, test, bulky, thats, okay]]","[[purchase know arm band wouldnt fit upper arm work strap anything strap something product test bulky thats okay, 0.2011, 5]]"
B00YE3FJF0,[0.6249],[5],[[case]],"[[case, 0.6249, 5]]"
B00YUDNP1O,[0.6522],[3],"[[nice, device, mine, come, direction, idea, im, use, hence, star, feature, awesome]]","[[nice device mine come direction idea im use hence star feature awesome, 0.6522, 3]]"
B00ZL51EY0,[0.5095],[4],[[graphic]],"[[graphic, 0.5095, 4]]"
B00ZR6GWW2,[0.6249],[4],[[item]],"[[item, 0.6249, 4]]"
B0106TQCBU,[0.0],[2],"[[start, peel, week]]","[[start peel week, 0.0, 2]]"
B010CE87OE,[0.6369],[5],[[work]],"[[work, 0.6369, 5]]"
B010CRXMBY,[0.8805],[5],"[[freaking, love, sexy]]","[[freaking love sexy, 0.8805, 5]]"
B010SNPGGG,[-0.2755],[2],"[[dont, make, ear, itch]]","[[dont make ear itch, -0.2755, 2]]"
B0114I76UI,[0.5135],[2],"[[advertise, bright, led, install, use, bright, disappoint]]","[[advertise bright led install use bright disappoint, 0.5135, 2]]"
B011582LJI,[0.0],[5],"[[get, look, ship]]","[[get look ship, 0.0, 5]]"
B01180E8YE,[-0.4664],[4],"[[problem, cover, side, bottom, top, wrap, make, press, power, button]]","[[problem cover side bottom top wrap make press power button, -0.4664, 4]]"
B011YGQJ58,[0.8022],[4],"[[kind, hard, get, button, register, lot, fun, play]]","[[kind hard get button register lot fun play, 0.8022, 4]]"
B012J6T8L4,[0.7574],[5],"[[case, fit, perfect]]","[[case fit perfect, 0.7574, 5]]"
B012ZX0ZKO,[0.8319],[4],"[[case, classy, give, expose, side, edge, protection, nice, take, consideration, design, overexposure, edge, protection, knockoff, overall, recommend, base, fact, provide, protection]]","[[case classy give expose side edge protection nice take consideration design overexposure edge protection knockoff overall recommend base fact provide protection, 0.8319, 4]]"
B013D1P1CY,"[0.9648, 0.9266, 0.8201]","[5, 5, 5]","[[receive, phone, case, happy, see, phone, perfect, slim, fit, provide, protection, need, look], [product, look, feel, hand, sturdy, screen, clear, touch, do], [case, wonder, else, problem, get, case, struggle, min, put, get, stand, build, awesome, case]]","[[receive phone case happy see phone perfect slim fit provide protection need look, 0.9648, 5], [product look feel hand sturdy screen clear touch do, 0.9266, 5], [case wonder else problem get case struggle min put get stand build awesome case, 0.8201, 5]]"
B013Q5B0Z4,[-0.575],[1],"[[get, protector, disapointed, close, edge, part, screen, cover, money, fitting, protector, half, screen, get, scratch, glass]]","[[get protector disapointed close edge part screen cover money fitting protector half screen get scratch glass, -0.575, 1]]"
B0147LFI40,[0.0],[5],"[[decent, product, rate]]","[[decent product rate, 0.0, 5]]"
