B000MGFV38,[0.9246],[5],"[[use, year, awesome, value, look, nice]]","[[use year awesome value look nice, 0.9246, 5]]"
B00WXIIQ1C,"[0.5719, 0.6249, 0.5719, 0.7906, 0.3252, -0.6708, 0.2732, 0.7579, 0.5267, 0.4588, 0.765, -0.1027, 0.3089, 0.5719, 0.836, 0.0, 0.6249, 0.0, 0.0, -0.4215, 0.0, 0.0516, 0.0, 0.7003, 0.0747, 0.6249, 0.0, 0.7346, 0.6249, -0.3818, 0.5719, 0.5719, 0.5719, 0.8481, 0.0, 0.5859, -0.7694, 0.0, 0.0, 0.0, 0.0, 0.3612, 0.0, 0.428, 0.0, 0.7269, -0.2263, 0.4404, 0.8885, 0.0, 0.0772, 0.6249, 0.6249, 0.743, -0.4215, 0.0, 0.4404, 0.765, 0.3818, 0.8519, 0.7506, 0.0, 0.6705, 0.5994]","[5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 4, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 1, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 2, 5, 1, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 3, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 4, 5, 1, 5]","[[factory, plug, state], [charger, buy, look, nice, charger, quick, glance, didnt, work, try, use, time, cord, feel, cheap, sitting, galaxy, fast, charger, im, await, replacement], [expect, seems], [receive, product, order, want, job, everyone], [broke, week, make, phone, buy], [perfect, operation, show, time], [waste, time], [charge], [charger, didnt, fit, port, send, replacementbut, doesnt, register, phone, plug, garbage], [charger, seem, legit, work, fine, issue], [list], [purchase, work, fast, charge, phone], [work, perfect, note, grab, office, night, stand, charge, minutes, forget, check, minutes], [everything, need], [work, note, great, price, compare, verizon, store], [excellent, product, delivery, prime], [charger, spark, everytime, plug, wall, woke, day, end, plug, galaxy, edge, burnt, black, burnt, inside, device, charge, port], [purchase, work, charge, style, think, phone, lose, battery, power, quicker, im, investigate, update], [usb, went, day, problem, want, wall, charger], [describe], [work, describe], [buy, replace, break, fast, charger, work, price, superfast, ship], [charger, work, suppose], [come, work, describe, charge], [everything, order, go, packaging, kept, item, secure, protect], [stop, work, month], [work, look, legit, samsung, adapter, micro, usb, cable, charge, galaxy, fine], [awesome, work], [state, disappoint], [work, perfect], [perfect], [everything, go, arrive, pristine, condition, ], [charge, speed, perfect, replacement], [say, work, need], [charger, work, ship, samsung, galaxy, verizon, screen, display, show, comment, oem, charger, rapid, charge], [charge, phone, phone, sens, quick], [work], [work, great], [delivery, product, describe], [work, great, phone, charge, fast], [price, complaint], [charger, recommend], [charger, plug, oulet, spark, charge, samsung, galaxy, ], [product, charge], [cord, work, order, use, samsung, galaxy, cord, phone, come, develop, tear, plug, cord, phone, tell, phone, slow, charge, please, use, charger, message, come, plug, husband, cord, plug, phone, hour, go, couple, percentage, pointsbr, br, end, buy, pack, trent, micro, usb, cord, show, fast, charge, connect, phone], [cell, phone, charger, dont, spend, extra, money], [work, grandchild, use, tablet, well, theirsbr, thanksbr, ellane, morgan], [charger, work, adaptive, note, notifies, use, produce, notificationbr, compare, side, side, oem, samsung, charger, charge, slowerbr, br, recommend, charger, slower, average], [perfect], [broke, month], [work], [purchase, look, charge, note, processor, fast, buy, charger, work, hour, plug, hit, miss, deal, seller], [want, samsung], [nothing, standard, charger, make, vietnam, charger, note, plug, see, voltage, output, match, fast, adaptive, come, note, plug, message, screen, tell, connect, say, anything, rd, indication, charge, time, base, output, amount, paid, thousand, rd, party, charger, work], [doesnt, stay, plug, phone, im, use, item, buy], [work, charge, phone, minute], [couldnt, get, put, note, edge, fast, charge, mode, google, realize, make, sure, cord, snap, push, charge, charge, mode, point, perfect], [oem, worksbr, br, online, purchase, go], [delivery, great, product, thanks], [thanks, alot, item]]","[[factory plug state, 0.5719, 5], [charger buy look nice charger quick glance didnt work try use time cord feel cheap sitting galaxy fast charger im await replacement, 0.6249, 5], [expect seems, 0.5719, 5], [receive product order want job everyone, 0.7906, 5], [broke week make phone buy, 0.3252, 1], [perfect operation show time, -0.6708, 1], [waste time, 0.2732, 5], [charge, 0.7579, 5], [charger didnt fit port send replacementbut doesnt register phone plug garbage, 0.5267, 5], [charger seem legit work fine issue, 0.4588, 5], [list, 0.765, 5], [purchase work fast charge phone, -0.1027, 5], [work perfect note grab office night stand charge minutes forget check minutes, 0.3089, 4], [everything need, 0.5719, 5], [work note great price compare verizon store, 0.836, 1], [excellent product delivery prime, 0.0, 5], [charger spark everytime plug wall woke day end plug galaxy edge burnt black burnt inside device charge port, 0.6249, 5], [purchase work charge style think phone lose battery power quicker im investigate update, 0.0, 5], [usb went day problem want wall charger, 0.0, 5], [describe, -0.4215, 1], [work describe, 0.0, 5], [buy replace break fast charger work price superfast ship, 0.0516, 5], [charger work suppose, 0.0, 5], [come work describe charge, 0.7003, 1], [everything order go packaging kept item secure protect, 0.0747, 1], [stop work month, 0.6249, 5], [work look legit samsung adapter micro usb cable charge galaxy fine, 0.0, 5], [awesome work, 0.7346, 5], [state disappoint, 0.6249, 5], [work perfect, -0.3818, 1], [perfect, 0.5719, 5], [everything go arrive pristine condition , 0.5719, 5], [charge speed perfect replacement, 0.5719, 5], [say work need, 0.8481, 5], [charger work ship samsung galaxy verizon screen display show comment oem charger rapid charge, 0.0, 5], [charge phone phone sens quick, 0.5859, 5], [work, -0.7694, 2], [work great, 0.0, 5], [delivery product describe, 0.0, 1], [work great phone charge fast, 0.0, 5], [price complaint, 0.0, 5], [charger recommend, 0.3612, 5], [charger plug oulet spark charge samsung galaxy , 0.0, 5], [product charge, 0.428, 1], [cord work order use samsung galaxy cord phone come develop tear plug cord phone tell phone slow charge please use charger message come plug husband cord plug phone hour go couple percentage pointsbr br end buy pack trent micro usb cord show fast charge connect phone, 0.0, 5], [cell phone charger dont spend extra money, 0.7269, 5], [work grandchild use tablet well theirsbr thanksbr ellane morgan, -0.2263, 1], [charger work adaptive note notifies use produce notificationbr compare side side oem samsung charger charge slowerbr br recommend charger slower average, 0.4404, 5], [perfect, 0.8885, 5], [broke month, 0.0, 3], [work, 0.0772, 1], [purchase look charge note processor fast buy charger work hour plug hit miss deal seller, 0.6249, 5], [want samsung, 0.6249, 5], [nothing standard charger make vietnam charger note plug see voltage output match fast adaptive come note plug message screen tell connect say anything rd indication charge time base output amount paid thousand rd party charger work, 0.743, 5], [doesnt stay plug phone im use item buy, -0.4215, 1], [work charge phone minute, 0.0, 5], [couldnt get put note edge fast charge mode google realize make sure cord snap push charge charge mode point perfect, 0.4404, 5], [oem worksbr br online purchase go, 0.765, 5], [delivery great product thanks, 0.3818, 5], [thanks alot item, 0.8519, 5], [, 0.7506, 4], [, 0.0, 5], [, 0.6705, 1], [, 0.5994, 5]]"
B00WY5X074,[0.9292],[5],"[[phone, case, look, end, quality, anything, hold, card, bit, bow, clear, magnet, close, card, please, make, inndise]]","[[phone case look end quality anything hold card bit bow clear magnet close card please make inndise, 0.9292, 5]]"
B00X25P5GY,[-0.5023],[2],"[[order, hot, pink, headphone, give, green, one, headphone, wire, suck, le, month, leave, side, work]]","[[order hot pink headphone give green one headphone wire suck le month leave side work, -0.5023, 2]]"
B00X5K7DPW,[0.7783],[3],"[[protection, husband, like, weight, cant, use, case, work, job, like, protection, screen]]","[[protection husband like weight cant use case work job like protection screen, 0.7783, 3]]"
B00X6U22HK,[0.4215],[5],"[[nice, quality, case]]","[[nice quality case, 0.4215, 5]]"
B00X70UTK6,[0.4404],[4],"[[install, im, yo, female, take, hour]]","[[install im yo female take hour, 0.4404, 4]]"
B00X9T98SO,[0.7906],[5],"[[styrdy, case, give, protection, phone, f, droppedmight, o, get, bf]]","[[styrdy case give protection phone f droppedmight o get bf, 0.7906, 5]]"
B00XJQB2DQ,[0.7346],[5],"[[nice, case, fit, button, line, think, protecting, phone, damage, drop]]","[[nice case fit button line think protecting phone damage drop, 0.7346, 5]]"
B00XXQ9URM,"[0.6249, 0.4404, 0.3612, 0.1578]","[5, 5, 5, 5]","[[accessory, tablet, usb, hub, port, power, input, directs, power, port, tablet, allows, plug, device, tablet, trouble, power, drive, extends, life, battery, reduce, load, point, remove, adapter, plug, power, tablet, recharge, part, otg, standard, something, quantacy, decide, adapter, allows, plug, usb, device, eg, wireless, keyboard, mouse, addition, supplemental, memory, usb, key], [update, review, look, review, update, year, find, review, company, contact, offer, replace, item, provide, update, review, done, problem, product, use, europe, item, look, time, duration, trip, year, replacement, case, need, tablet, review, connection, far, left, photo, shown, come, base, main, reason, purchase, item, longer, use, item, purpose, satisfy, purchase, item, june, break, expect, something, longer], [product]]","[[accessory tablet usb hub port power input directs power port tablet allows plug device tablet trouble power drive extends life battery reduce load point remove adapter plug power tablet recharge part otg standard something quantacy decide adapter allows plug usb device eg wireless keyboard mouse addition supplemental memory usb key, 0.6249, 5], [update review look review update year find review company contact offer replace item provide update review done problem product use europe item look time duration trip year replacement case need tablet review connection far left photo shown come base main reason purchase item longer use item purpose satisfy purchase item june break expect something longer, 0.4404, 5], [product, 0.3612, 5], [, 0.1578, 5]]"
B00XY0PR1K,[0.0],[1],"[[batch, order, work, advertise, adapter, hole, iphone]]","[[batch order work advertise adapter hole iphone, 0.0, 1]]"
B00Y23ABR8,"[0.5574, 0.4201, -0.0258]","[5, 5, 5]","[[month, work, recommend, case], [work, son, break, cord, longer, carry, charger, andor, battery, phone], [product]]","[[month work recommend case, 0.5574, 5], [work son break cord longer carry charger andor battery phone, 0.4201, 5], [product, -0.0258, 5]]"
B00YDPSDHA,[0.0772],[1],"[[work, week, stop, connect, sound, party, hear]]","[[work week stop connect sound party hear, 0.0772, 1]]"
B00YFSEUMM,[0.9343],[1],"[[case, listen, review, purchase, case, come, afternoon, put, phone, love, minute, notice, camera, dirty, take, case, clean, phone, case, fell, apart, le, hour, fell, apart, minute, remove, love, case, wish, hold, regret, purchase]]","[[case listen review purchase case come afternoon put phone love minute notice camera dirty take case clean phone case fell apart le hour fell apart minute remove love case wish hold regret purchase, 0.9343, 1]]"
B00YFT5G4C,"[0.8439, 0.9439, -0.0387, 0.6249, 0.6124]","[5, 4, 3, 5, 1]","[[price, ship, happy, purchase], [product, road, trip], [view, movie, scratch, drive, way, return], [handy, player, car, plug, wall, adapter, cant, use, home, overlook, refurbish, description, receive, notice, surface, scratch, color, sound, appropriate, size, device, dvd, player, remember, keep, dvd], [im, write, review, know, unit, mean, luxury, item, crime, crime, car, dvd, player, basis, comparison, given, starsbr, br, formfactor, cheap, feel, seems, unit, creak, movie, yes, creak, flex, unit, use, kiddos, youre, carnavigating, dvd, menu, difficultbr, br, good, unit, play, dvd, skip, bumpy, road, volume, come, sufficient, defeat, road, noise, battle, witsbut, plug, player, car, sound, system, work, player, take, car, wellbr, br, overallgreat, unit, money, awesome, value]]","[[price ship happy purchase, 0.8439, 5], [product road trip, 0.9439, 4], [view movie scratch drive way return, -0.0387, 3], [handy player car plug wall adapter cant use home overlook refurbish description receive notice surface scratch color sound appropriate size device dvd player remember keep dvd, 0.6249, 5], [im write review know unit mean luxury item crime crime car dvd player basis comparison given starsbr br formfactor cheap feel seems unit creak movie yes creak flex unit use kiddos youre carnavigating dvd menu difficultbr br good unit play dvd skip bumpy road volume come sufficient defeat road noise battle witsbut plug player car sound system work player take car wellbr br overallgreat unit money awesome value, 0.6124, 1]]"
B00YVEIH6U,[0.6855],[3],"[[color, fade, color, bright, suppose]]","[[color fade color bright suppose, 0.6855, 3]]"
B00YXCHJSC,"[0.296, 0.6369, 0.0]","[5, 5, 1]","[[pink, stain, hand, cant, use], [ok], [want]]","[[pink stain hand cant use, 0.296, 5], [ok, 0.6369, 5], [want, 0.0, 1]]"
B00Z9Y5RC8,[0.7964],[5],"[[case, slim, easy, put, pocket, shipping, time]]","[[case slim easy put pocket shipping time, 0.7964, 5]]"
B00ZBO2FXA,[0.9042],[5],"[[phone, fit, close, magnet, design, match, pocketbook]]","[[phone fit close magnet design match pocketbook, 0.9042, 5]]"
B00ZGQFMNS,[0.975],[5],"[[wife, update, lg, g, leather, time, choosing, case, phone, leather, limit, case, say, case, keep, pass, thought, clear, protect, phone, ask, chance, look, chose, design, case, advertise, arrive, expect, arrival, guess, like, alot, case, fit, look, say, sturdy, material, price, shes, get, alot, compliment, love, shes, stock, buy, recommend, case, enjoy, lady]]","[[wife update lg g leather time choosing case phone leather limit case say case keep pass thought clear protect phone ask chance look chose design case advertise arrive expect arrival guess like alot case fit look say sturdy material price shes get alot compliment love shes stock buy recommend case enjoy lady, 0.975, 5]]"
B00ZITR9ZW,"[0.9167, 0.0, 0.765, 0.8519, 0.4404]","[5, 5, 5, 5, 5]","[[setup, price, love], [dont, waist, buy, buy, le], [do, consider, price, watch, hold, stand, iphone, stable, look], [saitisfied], [perfect, use, alot, watch, apple, side, tape, zen, watch, thanks]]","[[setup price love, 0.9167, 5], [dont waist buy buy le, 0.0, 5], [do consider price watch hold stand iphone stable look, 0.765, 5], [saitisfied, 0.8519, 5], [perfect use alot watch apple side tape zen watch thanks, 0.4404, 5]]"
B00ZVF3R6I,[-0.0516],[5],"[[grow, kicker, l, think, hit, hole, level]]","[[grow kicker l think hit hole level, -0.0516, 5]]"
B01069DP56,[0.946],[5],"[[excellent, speaker, bluetooth, speaker, use, house, stream, music, phone, tablet, bunch, easy, setup, clear, sound, base]]","[[excellent speaker bluetooth speaker use house stream music phone tablet bunch easy setup clear sound base, 0.946, 5]]"
B010DJ8TLE,[0.0],[5],"[[cover, expect]]","[[cover expect, 0.0, 5]]"
B010GMIV5C,[0.5719],[5],[[excellent]],"[[excellent, 0.5719, 5]]"
B010Q4CPA2,[0.9851],[5],"[[item, perfect, fit, ipad, mini, item, pad, closure, fell, ipad, secure, item, make, look, color, vibrant, complaint, slight, smell, dye, made, ofgives, smellim, sure, air, overall, satisfy]]","[[item perfect fit ipad mini item pad closure fell ipad secure item make look color vibrant complaint slight smell dye made ofgives smellim sure air overall satisfy, 0.9851, 5]]"
B0114LZQCK,[-0.5717],[1],"[[retuned, band, amazon, come, apart, take, watch, time, size, wasnt, fit, arm]]","[[retuned band amazon come apart take watch time size wasnt fit arm, -0.5717, 1]]"
B011C698EY,[0.0],[1],[[heat]],"[[heat, 0.0, 1]]"
B011ISIBV2,[0.7717],[5],"[[prepay, option, tmobile]]","[[prepay option tmobile, 0.7717, 5]]"
B012IIVR44,[0.3818],[5],"[[cant, wait, kayak, protect, phone]]","[[cant wait kayak protect phone, 0.3818, 5]]"
B012U0M9QK,[0.4404],[5],[[quality]],"[[quality, 0.4404, 5]]"
B012VJ3WZ2,"[0.5994, 0.3612]","[5, 5]","[[perfect, lose, move, way, charge, jawbone, exact, copy, ], [bend, fit, try, get, space, charge, band, work, complaint]]","[[perfect lose move way charge jawbone exact copy , 0.5994, 5], [bend fit try get space charge band work complaint, 0.3612, 5]]"
B01364VQ3G,[0.8402],[4],"[[wow, love]]","[[wow love, 0.8402, 4]]"
B013Q0308Y,"[0.886, 0.9186, 0.765, 0.9556]","[5, 5, 5, 5]","[[excellent, product, sturdy, make, buy, recommend, friend], [get, phone, time, buy, sahara, case, wife, brand, mine, perfect, condition, fall, apart, get, sahara, case, iphone, fit, glass, shield, easy, bubble, underneath, fter, installation, good, price, product, meet, claim, manufacturer], [case, phone, time, screen, perfect, lightweight, bulky, case, put, snap], [item, describe, quality, super, fast, shipping, customer, service, recommend, case, love]]","[[excellent product sturdy make buy recommend friend, 0.886, 5], [get phone time buy sahara case wife brand mine perfect condition fall apart get sahara case iphone fit glass shield easy bubble underneath fter installation good price product meet claim manufacturer, 0.9186, 5], [case phone time screen perfect lightweight bulky case put snap, 0.765, 5], [item describe quality super fast shipping customer service recommend case love, 0.9556, 5]]"
