B0002IED58,[0.6249],[5],"[[work, wrangler]]","[[work wrangler, 0.6249, 5]]"
B010M7PO5Q,"[0.5719, 0.4404, -0.2318, 0.9617, -0.3911, 0.6486, 0.7322, 0.6249]","[5, 5, 2, 5, 3, 4, 4, 5]","[[thanks, describe], [damnbr, super, nice, band, feel, apple, magnet, lug, sturdy, fit, writ, band, make, feel, year, try, dad, watch, case, silver, band, space, grey, look, saucey, th, band, ive, purchase, watch, far], [look, great], [excite, get, apple, watch, band, open, notice, bit, darker, think, silver, kind, dark, gray, know, dark, order, band, wantedbr, br, problem, adapter, side, click, band, dont, watchbr, br, anyway, okay, im, happy, color, wish, get, hope, band, stay, watch, doesnt, seem, worth, go, trouble, send], [nice, fit], [get, today, goodit, feel, magnet, description, say, see, week, use, ill, post, tear, hold], [endpiece, scratch, day, magnet, endpiece, keep, watch, close, place, piece, slide, watch, tight, fit, wiggle, bit, band, feel, please, use, return, keep, occasion, sport, band, inappropriate]]","[[thanks describe, 0.5719, 5], [damnbr super nice band feel apple magnet lug sturdy fit writ band make feel year try dad watch case silver band space grey look saucey th band ive purchase watch far, 0.4404, 5], [look great, -0.2318, 2], [excite get apple watch band open notice bit darker think silver kind dark gray know dark order band wantedbr br problem adapter side click band dont watchbr br anyway okay im happy color wish get hope band stay watch doesnt seem worth go trouble send, 0.9617, 5], [nice fit, -0.3911, 3], [get today goodit feel magnet description say see week use ill post tear hold, 0.6486, 4], [endpiece scratch day magnet endpiece keep watch close place piece slide watch tight fit wiggle bit band feel please use return keep occasion sport band inappropriate, 0.7322, 4], [, 0.6249, 5]]"
B010RA44V8,[0.836],[5],"[[perfect, color, style, love]]","[[perfect color style love, 0.836, 5]]"
B011MSC0VA,"[0.6369, 0.8519]","[5, 5]","[[case, sturdy, modern, feel, recommend], [phone, case, ive, buy, time]]","[[case sturdy modern feel recommend, 0.6369, 5], [phone case ive buy time, 0.8519, 5]]"
B011XSIWFW,[0.3702],[4],"[[case, month, love, get, card, slot, begin, stretch, card, fall, corner, wear, leather, peel, afford, buy, month, thats, enjoy, last]]","[[case month love get card slot begin stretch card fall corner wear leather peel afford buy month thats enjoy last, 0.3702, 4]]"
B0126X7F8I,[0.5719],[5],"[[perfect, need]]","[[perfect need, 0.5719, 5]]"
B012A6G8T8,[0.9865],[5],"[[product, awesome, ship, packing, seller, side, quality, sound, amazingperfect, mids, low, bass, aswell, sound, quality, brand, earphone, price, offer, take, phone, call, breeze, call, quality, earphone, clarity, microphone, show, battery, bar, io, try, connects, pc, connection, pc, iphone, button, earphone, turn, turn, pair, amswering, call, disconnect, call, volume, volume, change, track, work, satisfy, product, cheer]]","[[product awesome ship packing seller side quality sound amazingperfect mids low bass aswell sound quality brand earphone price offer take phone call breeze call quality earphone clarity microphone show battery bar io try connects pc connection pc iphone button earphone turn turn pair amswering call disconnect call volume volume change track work satisfy product cheer, 0.9865, 5]]"
B012K13X6O,[0.8908],[5],"[[happy, product, gift, accessory, includedbr, br, delight, case, arrive, week, estimate, time, delivery]]","[[happy product gift accessory includedbr br delight case arrive week estimate time delivery, 0.8908, 5]]"
B012P7CCQU,[-0.7651],[1],"[[case, didnt]]","[[case didnt, -0.7651, 1]]"
B012VWYKOQ,[0.9977],[5],"[[power, bank, battery, seem, do, design, rubberize, cover, grip, damp, rubber, closure, input, output, portsbr, br, power, bank, mah, capacity, provides, juice, need, situation, size, inch, x, inch, wide, inch, thick, weigh, ounce, perfect, stow, pack, battery, muchbr, br, give, capacity, solar, recharge, capability, waterresistant, design, sungluber, power, bank, price, compare, device, seem, construct, hit, trail, youbr, br, solar, power, recharge, capability, outstanding, sungluber, recommends, reserve, use, solar, recharge, time, need, let, battery, drain, try, recharge, solar, powerbr, br, test, battery, use, multiple, device, summarize, belowbr, br, receive, battery, plug, unit, samsung, s, wall, adapter, lead, light, come, indicate, charging, take, place, arrive, precharged, hour, unit, charge, wall, charger, put, use, couple, nice, bonus, find, thing, user, english, read, thing, build, lead, light, work, size, activate, light, doubletap, power, buttonbr, br, operating, battery, simple, either, rubber, cover, side, use, cable, connect, battery, device, let, work, battery, come, microusb, use, lightning, cable, try, charge, apple, device, find, supply, microusb, slow, maybe, make, date, charge, cable, produce, minute, port, stay, use, cable, rate, twice, experience, wall, charger, unit, portbr, br, issue, connectivity, connect, charge, device, blue, light, come, let, charge, proceed, keep, inform, juice, leave, battery, mah, battery, good, quick, boost, couple, charge, device, charge, larger, smartphones, size, emergency, day, trip, part, backup, gear, fish, waterresistant, cover, hiking, campingbr, br, mention, warranty, find, issue, occurs, period, time, return, update, review, let, know, issue, resolution, handledbr, br, solar, charge, capability, waterresistant, job, describe, manufacturer, look, battery, pack, size, functionality, rugged, look, feel, capacity, use, describe, recommend, give, power, bank, sungluber, trybr, br, recommendedbr, br, go, itbr, br, receive, item, gratis, seller, obligation, decide, test, review, statement, amazon, listing, review, reflect, testing, experienceuse, lightning, try, charge, apple, device, find, supply, microusb, slow, maybe, make, date, charge, cable, produce, minute, port, stay, use, cable, rate, twice, experience, wall, charger, unit, portbr, br, issue, connectivity, connect, charge, device, blue, light, come, let, charge, proceed, keep, inform, juice, leave, battery, mah, battery, good, quick, boost, couple, charge, device, charge, larger, smartphones, size, emergency, day, trip, part, backup, gear, fish, waterresistant, cover, hiking, campingbr, br, mention, warranty, find, issue, occurs, period, time, return, update, review, let, know, issue, resolution, handledbr, br, solar, charge, capability, waterresistant, job, describe, manufacturer, look, battery, pack, size, functionality, rugged, look, feel, capacity, use, describe, recommend, give, power, bank, sungluber, trybr, br, recommendedbr, br, go, itbr, br, receive, item, gratis, seller, obligation, decide, test, review, statement, amazon, listing, review, reflect, testing, experience]]","[[power bank battery seem do design rubberize cover grip damp rubber closure input output portsbr br power bank mah capacity provides juice need situation size inch x inch wide inch thick weigh ounce perfect stow pack battery muchbr br give capacity solar recharge capability waterresistant design sungluber power bank price compare device seem construct hit trail youbr br solar power recharge capability outstanding sungluber recommends reserve use solar recharge time need let battery drain try recharge solar powerbr br test battery use multiple device summarize belowbr br receive battery plug unit samsung s wall adapter lead light come indicate charging take place arrive precharged hour unit charge wall charger put use couple nice bonus find thing user english read thing build lead light work size activate light doubletap power buttonbr br operating battery simple either rubber cover side use cable connect battery device let work battery come microusb use lightning cable try charge apple device find supply microusb slow maybe make date charge cable produce minute port stay use cable rate twice experience wall charger unit portbr br issue connectivity connect charge device blue light come let charge proceed keep inform juice leave battery mah battery good quick boost couple charge device charge larger smartphones size emergency day trip part backup gear fish waterresistant cover hiking campingbr br mention warranty find issue occurs period time return update review let know issue resolution handledbr br solar charge capability waterresistant job describe manufacturer look battery pack size functionality rugged look feel capacity use describe recommend give power bank sungluber trybr br recommendedbr br go itbr br receive item gratis seller obligation decide test review statement amazon listing review reflect testing experienceuse lightning try charge apple device find supply microusb slow maybe make date charge cable produce minute port stay use cable rate twice experience wall charger unit portbr br issue connectivity connect charge device blue light come let charge proceed keep inform juice leave battery mah battery good quick boost couple charge device charge larger smartphones size emergency day trip part backup gear fish waterresistant cover hiking campingbr br mention warranty find issue occurs period time return update review let know issue resolution handledbr br solar charge capability waterresistant job describe manufacturer look battery pack size functionality rugged look feel capacity use describe recommend give power bank sungluber trybr br recommendedbr br go itbr br receive item gratis seller obligation decide test review statement amazon listing review reflect testing experience, 0.9977, 5]]"
B013BEMHO8,[0.8271],[5],"[[thank, perfect, phone]]","[[thank perfect phone, 0.8271, 5]]"
B013DM31KC,[0.7841],[5],"[[happy, purchase, quality, case, seem]]","[[happy purchase quality case seem, 0.7841, 5]]"
B013QMHCCM,"[0.8225, 0.9092, 0.868]","[5, 5, 5]","[[price, quality, amaze, package, band, remover, link], [product, nice, lot, thanks, greatingsbr], [communication, seller, nice, good, price, usefull, extra, include, tool, screen, protector]]","[[price quality amaze package band remover link, 0.8225, 5], [product nice lot thanks greatingsbr, 0.9092, 5], [communication seller nice good price usefull extra include tool screen protector, 0.868, 5]]"
B013YQDHBA,"[-0.781, 0.5413]","[2, 5]","[[apply, feel, lot, bubble, apply, look, dirty, afterware, try, time, look, get, rip], [id, lot, price, feel, sell, dollar]]","[[apply feel lot bubble apply look dirty afterware try time look get rip, -0.781, 2], [id lot price feel sell dollar, 0.5413, 5]]"
