1059742772,[0.6176],[5],"[[charger, work, fine, get, time, thank, till, time, order, get, star, yaya, awsome]]","[[charger work fine get time thank till time order get star yaya awsome, 0.6176, 5]]"
B00T9MVADG,"[0.9733, 0.8658]","[5, 4]","[[wireless, bluetooth, fm, radio, transmitter, easytouse, straight, product, act, middle, man, stream, music, auxiliary, car, radio, radio, general, use, older, radio, car, beware, station, change, location, radio, mind, suggest, buy, product], [happy, product, truck, method, interfacing, phone, truck, sound, system, trick, lot, old, fm, radio, interface, use, usebr, br, connection, phone, bt, connection, android, phone, simple, connection, truck, audio, fm, radio, older, model, use, select, frequency, find, blank, fm, frequency, radio, tune, coocheer, frequency, lead, display, make, nobrainerbr, br, set, android, phone, coocheer, volume, set, volume, use, truck, stereo, seem, work, fine, nice, stream, google, play, music, truck, get, gps, navigation, promptsbr, br, think, there, microphone, phone, microphone, thought, handsfree, phone, call, use, sound, fine, endsbr, br, price, product, nice]]","[[wireless bluetooth fm radio transmitter easytouse straight product act middle man stream music auxiliary car radio radio general use older radio car beware station change location radio mind suggest buy product, 0.9733, 5], [happy product truck method interfacing phone truck sound system trick lot old fm radio interface use usebr br connection phone bt connection android phone simple connection truck audio fm radio older model use select frequency find blank fm frequency radio tune coocheer frequency lead display make nobrainerbr br set android phone coocheer volume set volume use truck stereo seem work fine nice stream google play music truck get gps navigation promptsbr br think there microphone phone microphone thought handsfree phone call use sound fine endsbr br price product nice, 0.8658, 4]]"
B00TU94YR2,[0.1243],[3],"[[amaze, fit, didnt, glossy, blue, carbon, fiber]]","[[amaze fit didnt glossy blue carbon fiber, 0.1243, 3]]"
B00TUGUUGY,"[0.0, 0.3818]","[5, 3]","[[sturdy, case, seem, withstand, anything], [fact, there, give, button, push, use, onoff, volume, button, suck, wish, side, button, material, rest, body, sup, case, well]]","[[sturdy case seem withstand anything, 0.0, 5], [fact there give button push use onoff volume button suck wish side button material rest body sup case well, 0.3818, 3]]"
B00U8MSS5O,"[0.8115, -0.711]","[5, 1]","[[im, upset, blurry, cheap, fall, apart, havent, use, doesnt, look, picture, read], [case, deliver, yay, picture, perfect]]","[[im upset blurry cheap fall apart havent use doesnt look picture read, 0.8115, 5], [case deliver yay picture perfect, -0.711, 1]]"
B00U9N6T7Q,[0.9099],[5],"[[case, please, order, arrive, right, everything, inside, package, suppose, great, quality]]","[[case please order arrive right everything inside package suppose great quality, 0.9099, 5]]"
B00U9O8HGQ,[-0.2924],[2],"[[review, point, cover, lcd, portion, screen, surface, screen, doesnt, protect, entire, surface, scratch, see, product, apply, beforehand, dont, think, purchase, end, take, using, protector]]","[[review point cover lcd portion screen surface screen doesnt protect entire surface scratch see product apply beforehand dont think purchase end take using protector, -0.2924, 2]]"
B00UF6NBPA,"[0.9286, -0.1531]","[5, 3]","[[buy, groove, transmitter, hand, daughter, year, use, problem, sound, distortion, factory, bose, stereo, speaker, old, intrigue, area, finding, use, frequency, drive, distance, change, frequency, couple, time, decide, sound, cheaper, seem, update, model, us, design, electronics, believe, perform, well, go, fm, transmitter, bluetooth, device, design, electronics, try, pair, phone, call, complaint, people, talk, sound, quality, im, sure, work, area, excellent, device, lot, less, replacing, stereo, unit, recommend, unit, anyone, situation, older, car, setting, judge, longevity, go, groove, unit, remain, life, car], [work, city, find, fm, station, mile, change, station, time, reduce, interference, station, seem, interference]]","[[buy groove transmitter hand daughter year use problem sound distortion factory bose stereo speaker old intrigue area finding use frequency drive distance change frequency couple time decide sound cheaper seem update model us design electronics believe perform well go fm transmitter bluetooth device design electronics try pair phone call complaint people talk sound quality im sure work area excellent device lot less replacing stereo unit recommend unit anyone situation older car setting judge longevity go groove unit remain life car, 0.9286, 5], [work city find fm station mile change station time reduce interference station seem interference, -0.1531, 3]]"
B00UHMAIM6,"[0.2023, 0.6901]","[3, 5]","[[fit, fine, le, slippery, hold], [fit, son, phone, arrive, time]]","[[fit fine le slippery hold, 0.2023, 3], [fit son phone arrive time, 0.6901, 5]]"
B00UJY4V3E,[0.6983],[5],"[[temper, glass, screen, protector, install, smudge, resistant, clean, snap, wont, go, one]]","[[temper glass screen protector install smudge resistant clean snap wont go one, 0.6983, 5]]"
B00URA2G3C,[0.5719],[5],"[[excellent, product]]","[[excellent product, 0.5719, 5]]"
B00USNP3T2,[0.1779],[3],"[[okay, cheap, side, get, pay]]","[[okay cheap side get pay, 0.1779, 3]]"
B00V984B2K,[0.4344],[5],"[[nice, leather, feel]]","[[nice leather feel, 0.4344, 5]]"
B00V9XNBOY,"[0.0, 0.0572, -0.6167, 0.8271]","[1, 1, 3, 5]","[[case, mine, swim, pool, case, protect, phone, case, light, weight, know, case, time, receive, product, honest, unbiased, review], [cheap, plastic], [didnt, like, trust, return], [expect, sorry]]","[[case mine swim pool case protect phone case light weight know case time receive product honest unbiased review, 0.0, 1], [cheap plastic, 0.0572, 1], [didnt like trust return, -0.6167, 3], [expect sorry, 0.8271, 5]]"
B00VBBGSIU,[-0.4928],[2],"[[head, phone, keep, cut, phone, pocket, garden, im, sure, work, better, sit, desk, sit, send]]","[[head phone keep cut phone pocket garden im sure work better sit desk sit send, -0.4928, 2]]"
B00VH0Y9D6,[0.8834],[5],"[[color, bright, love, part, case, rubber, part, inside, think, give, phone, protection, ive, case, month, drop, plenty, time, result, damage, phone]]","[[color bright love part case rubber part inside think give phone protection ive case month drop plenty time result damage phone, 0.8834, 5]]"
B00VLNT9KW,"[0.7569, 0.3716, 0.6486, 0.2724]","[4, 5, 5, 4]","[[output, iphone, slow, input, battery, charge], [nice, battery, im, return, product, dimension, list, list, size, astro, e, nd, gen, e, upgrade, matte, finish, cool, slippery, piano, finish, e, doesnt, flashlight, e, battery, light, dont, stay, check, battery, strength, whereas, e, battery, meter, remain, lit, second], [im, use, unit, week, fast, charge, galaxy, note, dont, feel, amb, capacity, charge, note, time, th, light, start, flash, note, battery, amb], [charge, iphone, super, lot, power, dont, charge, thank]]","[[output iphone slow input battery charge, 0.7569, 4], [nice battery im return product dimension list list size astro e nd gen e upgrade matte finish cool slippery piano finish e doesnt flashlight e battery light dont stay check battery strength whereas e battery meter remain lit second, 0.3716, 5], [im use unit week fast charge galaxy note dont feel amb capacity charge note time th light start flash note battery amb, 0.6486, 5], [charge iphone super lot power dont charge thank, 0.2724, 4]]"
B00VLXOAM4,[0.8519],[5],"[[prefect, teaching, spin, class, service, fast]]","[[prefect teaching spin class service fast, 0.8519, 5]]"
B00VMALCP4,[0.2531],[5],"[[love, work, advertise, product, idea, durability, longevity, complaint, minor, usb, shorter, hop, longer, get, charger]]","[[love work advertise product idea durability longevity complaint minor usb shorter hop longer get charger, 0.2531, 5]]"
B00VUX8RNS,"[-0.6911, 0.1901]","[1, 1]","[[picture, fit, screen, shown, picture, sits, middle, screen], [protector, look, cover, whole, screen, give, start, deserves, zero]]","[[picture fit screen shown picture sits middle screen, -0.6911, 1], [protector look cover whole screen give start deserves zero, 0.1901, 1]]"
B00VXJKMG4,[-0.6124],[3],"[[software, stick, load, force, refresh]]","[[software stick load force refresh, -0.6124, 3]]"
B00VYND1VC,[0.7496],[5],"[[deal, everything, come, package, good, quality, price]]","[[deal everything come package good quality price, 0.7496, 5]]"
B00W4Z6OD6,[-0.2755],[2],"[[case, crack, side, week, use, case, get, catch, pull, hair, recommend]]","[[case crack side week use case get catch pull hair recommend, -0.2755, 2]]"
B00W846C6M,[0.7906],[5],"[[awesome, adapter, spring, oem, well]]","[[awesome adapter spring oem well, 0.7906, 5]]"
B00WCV7Y0O,[0.9013],[5],"[[awesome, case, better, pelican, buy, day, eonfine, product, say, test, fold, couple, tissue, inside, seal, submerge, water, minute, remove, dry, towel, open, case, tissue, buy, glad, buy]]","[[awesome case better pelican buy day eonfine product say test fold couple tissue inside seal submerge water minute remove dry towel open case tissue buy glad buy, 0.9013, 5]]"
B00WIFHCTM,[0.4767],[2],"[[wouldnt, take, charge, phone, connector, hook, wall, mount, charger, take, hour, charge, put, phone, deplete, faster, galaxy, standard, battery, year, worth, charge, discharging, use, battery, cost, equivalent, use, battery, give, star]]","[[wouldnt take charge phone connector hook wall mount charger take hour charge put phone deplete faster galaxy standard battery year worth charge discharging use battery cost equivalent use battery give star, 0.4767, 2]]"
B00WIMAC42,[0.9578],[5],"[[nephew, love, watch, fit, tiny, year, wrist, perfect, like, watch, band, make, wipe, clean, wear]]","[[nephew love watch fit tiny year wrist perfect like watch band make wipe clean wear, 0.9578, 5]]"
B00WKMAFEW,[0.2732],[5],[[work]],"[[work, 0.2732, 5]]"
B00WO1Q6S8,[0.8686],[1],"[[st, pro, fit, con, credit, card, holder, way, take, force, squeeze, nothing, hold, stylus, pen, came, itbr, stand, disapointed, carry, phone, case, come, something, better, todo, recommend, ]]","[[st pro fit con credit card holder way take force squeeze nothing hold stylus pen came itbr stand disapointed carry phone case come something better todo recommend , 0.8686, 1]]"
B00WR4X1BM,[0.0],[1],"[[doesnt, work]]","[[doesnt work, 0.0, 1]]"
B00X09I6NG,"[0.9259, 0.5719]","[5, 5]","[[cellphone, case, come, sooner, expect, thats, plus, case, perfect, fit, love, mint, color, satisfy, customer], [daughter, love]]","[[cellphone case come sooner expect thats plus case perfect fit love mint color satisfy customer, 0.9259, 5], [daughter love, 0.5719, 5]]"
B00X640TX0,[0.6249],[5],[[case]],"[[case, 0.6249, 5]]"
B00XJH56O6,"[0.886, 0.6249]","[5, 4]","[[smell, leather], [make, flap, wouldnt, get, way]]","[[smell leather, 0.886, 5], [make flap wouldnt get way, 0.6249, 4]]"
B00XMT3O9K,[0.4588],[5],"[[eye, catch, cute]]","[[eye catch cute, 0.4588, 5]]"
B00XMVMUEI,[0.7783],[5],"[[case, lot, compliment, everyone, think, camera]]","[[case lot compliment everyone think camera, 0.7783, 5]]"
B00Y4168NE,"[0.0, -0.295, 0.9244, 0.8973]","[1, 3, 5, 5]","[[make, sport, watch, cute, clasp], [doesnt, attach, watch, fall, grind], [look, end, apple, brand, band, someone, isnt, took, figure, unclasp, got, love, band, aluminum, apple, sport, face, look, rose, gold, clasp, band], [think, strap, apple, buckle, strap, offer, something, excite, see, price, option, fastening, device, clasp, press, half, seem, stay, see, hold, wear, adjust, side, snug, fit, clasp, attach, watch, face, work, complaint, disappoint, clasp, test, apple, store, name, strap, modern, series, shapestyle, mislead, respect, suspect, apple, patent, clasp, havent, see]]","[[make sport watch cute clasp, 0.0, 1], [doesnt attach watch fall grind, -0.295, 3], [look end apple brand band someone isnt took figure unclasp got love band aluminum apple sport face look rose gold clasp band, 0.9244, 5], [think strap apple buckle strap offer something excite see price option fastening device clasp press half seem stay see hold wear adjust side snug fit clasp attach watch face work complaint disappoint clasp test apple store name strap modern series shapestyle mislead respect suspect apple patent clasp havent see, 0.8973, 5]]"
B00Y7TYC7C,[-0.2755],[1],"[[didnt, fit]]","[[didnt fit, -0.2755, 1]]"
B00YCM7RHG,"[0.3612, 0.3919]","[2, 2]","[[cover, soon, case, put, card, material, come, seambr, case, hold, phone, cracking], [case, look, ok, tell, go, hold, folder, hold, card, money, flimsy, plastic, leather, imitation, material, holder, phone, closure, clasp]]","[[cover soon case put card material come seambr case hold phone cracking, 0.3612, 2], [case look ok tell go hold folder hold card money flimsy plastic leather imitation material holder phone closure clasp, 0.3919, 2]]"
B00YMBL674,[0.7684],[5],"[[use, know, work, great]]","[[use know work great, 0.7684, 5]]"
B00YMVB2UK,[0.836],[5],"[[perfect, tablet, ]]","[[perfect tablet , 0.836, 5]]"
B00ZDVMFSQ,"[0.7351, 0.0]","[5, 5]","[[cover, perfect, fit], [duty, case]]","[[cover perfect fit, 0.7351, 5], [duty case, 0.0, 5]]"
B00ZNZMXEI,[-0.4215],[5],"[[buy, antiglare, version, protector, im, happy, product, make, adjustment, position, protector, instal, fire, phone, try, temper, glass, protector, try, take, get, ruin, amazon, refund, purchase, take, glass, protector, order, exchange, fire, phone, amazonapproved, protector, fire, phone]]","[[buy antiglare version protector im happy product make adjustment position protector instal fire phone try temper glass protector try take get ruin amazon refund purchase take glass protector order exchange fire phone amazonapproved protector fire phone, -0.4215, 5]]"
B00ZVI6A3M,[0.3612],[4],[[thank]],"[[thank, 0.3612, 4]]"
B0100NK0VU,[0.6369],[5],"[[quality, fair, price]]","[[quality fair price, 0.6369, 5]]"
B0105TP3K2,[0.8519],[5],"[[get, earlier, project, bulky, fit, phone, great]]","[[get earlier project bulky fit phone great, 0.8519, 5]]"
B010ISP0I0,[-0.4939],[1],"[[leather, look, price, arrive, break]]","[[leather look price arrive break, -0.4939, 1]]"
B010MWGIJ2,"[0.9656, 0.9493, 0.5023, 0.2256, 0.9567, 0.9393, 0.9868]","[5, 4, 4, 3, 5, 5, 5]","[[simple, case, fit, perfect, keep, hone, protect, lot, protection, look, drop, screen, scratch, use, case, protect, screen, bumper, protection, keep, banging, love, port, case, come, protection, film, phone, install, case], [feel, protective, doesnt, take, phone, design, fit, glove, order], [case, wish, better, feel, button, volume, power, slot, case, look], [case, excellent, show, amaze, edge, bit, protection, bare, phone, fit, cant, feel, phone, move, includes, screen, protector, believe, mention, description, raise, lip, let, feel, alright, leave, phone, face, utilize, people, edge, light, camera, side, believe, touch, anything, sit, port, opening, color, bumper, chose, black, blend, sapphire, color, phone, case, make, pick, phone, side, sit, edge, cover, use, feature, comment, wireless, charge, case, work, second, say, wireless, charge, pause, work, phone, charger, good, official, samsung, wireless, charger, reference, verizon, gb, black, sapphire, edge, sure, matter, feel, ask, question, case], [fit, prefect, spigen, quality, slim, case, front, lay, phone, face, extend, expose, camera, phone, lay, back, own, spigen, case, phone, iphone, lg, g, note, note, edge, get, thing, great, protection, great, price, smaller, leaner, fit, case, issue, case, remove, inside, get, cover, inch, clear, plastic, pull, tab, corner, prefect, casebr, br, hurry, curve, temper, glass, screen, protector, ], [usb, headphone, edge, round, edge, speaker, make, hold, hand, pinky, bottom, phone, support, look, sand, edge, make, less], [perfect, fit, adding, ant, bulk, phone, wasnt, sure, go, feel, case, phone, fit, perfect, look, perfect, w, gold, edge, recommend]]","[[simple case fit perfect keep hone protect lot protection look drop screen scratch use case protect screen bumper protection keep banging love port case come protection film phone install case, 0.9656, 5], [feel protective doesnt take phone design fit glove order, 0.9493, 4], [case wish better feel button volume power slot case look, 0.5023, 4], [case excellent show amaze edge bit protection bare phone fit cant feel phone move includes screen protector believe mention description raise lip let feel alright leave phone face utilize people edge light camera side believe touch anything sit port opening color bumper chose black blend sapphire color phone case make pick phone side sit edge cover use feature comment wireless charge case work second say wireless charge pause work phone charger good official samsung wireless charger reference verizon gb black sapphire edge sure matter feel ask question case, 0.2256, 3], [fit prefect spigen quality slim case front lay phone face extend expose camera phone lay back own spigen case phone iphone lg g note note edge get thing great protection great price smaller leaner fit case issue case remove inside get cover inch clear plastic pull tab corner prefect casebr br hurry curve temper glass screen protector , 0.9567, 5], [usb headphone edge round edge speaker make hold hand pinky bottom phone support look sand edge make less, 0.9393, 5], [perfect fit adding ant bulk phone wasnt sure go feel case phone fit perfect look perfect w gold edge recommend, 0.9868, 5]]"
B010OTDHA6,[0.0],[3],"[[product, expect, color, order, orange, darker, shade, picture, receive, shade, orange, daughter, call, pink]]","[[product expect color order orange darker shade picture receive shade orange daughter call pink, 0.0, 3]]"
B0110NINIQ,[0.6705],[4],"[[work, greatbut, look, silver, online, clear, plastic, nice, design]]","[[work greatbut look silver online clear plastic nice design, 0.6705, 4]]"
B0116F7K1E,[0.5719],[5],"[[perfect, receive, expect]]","[[perfect receive expect, 0.5719, 5]]"
B011CR8RZ4,"[0.9331, 0.6249, 0.3612, 0.5719, 0.0, 0.4927, 0.6249, 0.8673]","[5, 5, 5, 5, 5, 5, 4, 5]","[[excellent, product, apple, brand], [band, value, price, oem, apple, band, closure, magnet, band, adapter, fit, watch, polish, s, apple, watch], [product, wish, get, apple, store, glad, wait, order, say, look, anything], [quality, watch, band, fast, delivery], [quality], [thing], [son, buy, apple, watch, milanese, loop, band, tell, jetech, band, please, product], [look, extra]]","[[excellent product apple brand, 0.9331, 5], [band value price oem apple band closure magnet band adapter fit watch polish s apple watch, 0.6249, 5], [product wish get apple store glad wait order say look anything, 0.3612, 5], [quality watch band fast delivery, 0.5719, 5], [quality, 0.0, 5], [thing, 0.4927, 5], [son buy apple watch milanese loop band tell jetech band please product, 0.6249, 4], [look extra, 0.8673, 5]]"
B011KHHGZI,[0.296],[5],"[[case, koo, love, problem, part, order, case, lg, phone, lol]]","[[case koo love problem part order case lg phone lol, 0.296, 5]]"
B012P5MVL8,"[-0.8022, -0.0772, -0.4678, 0.8648, 0.9319]","[1, 1, 2, 3, 3]","[[recommend, case, take, case, charge, phone, spend, extra, money, buy, protector, thats, grab, disappoint], [case, nice, arrive, complaint, slot, headphone, usb, use, wireless, charge, isnt, deal, point, im, go, drain, phone, want, use, fast, charger, wont, type, case, take, put, fit, difficult, put, isnt, deal, wireless, charger, work, case, pen, come, make, headphone, usb, slot, way, otherwise, star, reason, make, case, allow, factory, make, charger, work, didnt, wireless, charger, return], [charge, port, fit, oem, charger, ill, request, refund], [satisfy, purchase, im, person, come, thing, device, list, seem, resilient, keep, device, safe, screen, cover, bonus, minor, complaint, order, anything, worth, bother, seller, take, care, offer, discount, price, case, expect, allbr, br, con, feel, bed, point, kind, deal, charge, port, fact, port, cant, get, stock, charger, wireless, charger, use, time, isnt, inconvenience, surprise, review, mention], [case, fit, problem, cant, use, factory, charger, case, remove, case, time, want, plug, charger, annoyance, design, nonetheless]]","[[recommend case take case charge phone spend extra money buy protector thats grab disappoint, -0.8022, 1], [case nice arrive complaint slot headphone usb use wireless charge isnt deal point im go drain phone want use fast charger wont type case take put fit difficult put isnt deal wireless charger work case pen come make headphone usb slot way otherwise star reason make case allow factory make charger work didnt wireless charger return, -0.0772, 1], [charge port fit oem charger ill request refund, -0.4678, 2], [satisfy purchase im person come thing device list seem resilient keep device safe screen cover bonus minor complaint order anything worth bother seller take care offer discount price case expect allbr br con feel bed point kind deal charge port fact port cant get stock charger wireless charger use time isnt inconvenience surprise review mention, 0.8648, 3], [case fit problem cant use factory charger case remove case time want plug charger annoyance design nonetheless, 0.9319, 3]]"
B012ZYB2KU,[0.8445],[5],"[[worry, review, item, worry, quality, suprised, polish, adapter, face, try, install, clasp, apple, watch, band, choose, fit, watch, band, use, accesory, tool, br, br, use, month, look, seller, email, let, write, review, fresh, man, amazon, seller, patient, tell, write, nice, ]]","[[worry review item worry quality suprised polish adapter face try install clasp apple watch band choose fit watch band use accesory tool br br use month look seller email let write review fresh man amazon seller patient tell write nice , 0.8445, 5]]"
