B0002OPKC2,[0.6779],[5],"[[sound, surprising]]","[[sound surprising, 0.6779, 5]]"
B00RE1UL52,"[0.9273, 0.802, -0.9535, 0.0, 0.8553, 0.9983, 0.8568, 0.5574, -0.3606, -0.6113, 0.6369, 0.9976, 0.575, 0.9859, 0.0757, 0.6369, 0.6705, 0.8885, 0.7964]","[5, 4, 2, 4, 5, 5, 5, 5, 4, 1, 5, 5, 1, 4, 2, 1, 5, 5, 4]","[[come, worn, shower, sync, iphone, get, notification, link, app, myfitnesspal, downside, track, treadmill, information, calorie, step, something, setting, need, get, work], [think, itbr, forerunner, look, smart, watch, notify, test, phone, call, watch, blend, part, forerunner, smartwatchbr, br, lot, older, review, complain, stay, connect, think, improve, update, time, lose, connection, happens, connect, app, phone, sync, device, seem, fix, problem, watch, phone, disconnect, apart, reconnect, close, againbr, br, like, watch, cheaper, apple, watch, seem, well, gps, watch, function, br, apps, bit, limit, compare, watch, husband, disappoint, watch, vibrate, make, soundsbr, br, pro, forerunner, br, easier, get, gps, think, bluetooth, connection, phonebr, bluetooth, connection, phone, forerunner, get, sync, end, sync, month, easybr, watch, notifies, incoming, call, message, fb, message, textsbr, watch, lot, option, forerunner, br, watch, thinner, forerunner, br, love, simple, black, look, versus, color, woman, forerunner, size, color, mensbr, watch, catch, step, push, grocery, cart, stroller, caught, forerunner, br, br, consbr, need, appsbr, option, vibration, andor, beep, vs, vibration, interval, run, vibrationbr, br, price, nice, watch, overall, well, forerunner, fence, bit, day, use, find, something, itbr, glad, v, apple, watch, itbr, glad, v, apple, watch], [need, textcalendarphone, notification, need, step, amount, sleep, habit, perfect, watch], [whole, hr, get, language, choice, screen, pair, phone, language, choicebr, thank, goodness, amazon, quick, return, policy, look, garmin, league, screen, read], [light, weight, load, gps, battery, life, advertise, add, aps, syncs, iphone, screen, dark, control, lap, time, toggle, watch, mode, run, mode, learn], [product, describe, ups, work, advantage, didnt, built, screen, receive, message, smartphone, unit, week, activity], [love, smart, watch, use, garmin, vivosmart, year, work, battery, life, great, nice, light, didnt, notice, come, watching, video, upgrade, itbr, br, vivoactive, perfect, smartwatch, nice, light, thin, body, vivosmart, realize, display, using, cellphone, style, display, smart, watch, thats, bonus, own, lg, g, watch, r, samsung, gear, great, display, limit, battery, life, charge, phone, day, thing, want, charge, watch, day, claim, week, charge, think, week, keep, bluetooth, entire, time, im, battery, life, couple, firmware, update, power, drop, battery, begin, think, week, id, happy, week, battery, life, week, dream, come, truebr, br, display, vivoactive, brightest, sunlight, sun, star, right, clear, read, light, condition, see, button, watch, im, happy, screen, time, hat, g, watch, r, screen, turn, wrist, annoy, part, cellphone, style, smart, watch, screen, turn, flip, wrist, problem, come, youre, drive, night, screen, come, distraction, wont, problem, garmin, vivoactivebr, br, everything, love, vivosmart, step, calorie, burn, mile, walk, sleep, tracker, notification, movement, bar, face, display, everything, list, page, touch, screen, good, problem, pick, youre, watch, screenbr, br, thumb, vivoactivething, love, vivosmart, step, calorie, burn, mile, walk, sleep, tracker, notification, movement, bar, face, display, everything, list, page, touch, screen, good, problem, pick, youre, watch, screenbr, br, thumb], [perfect, present, husband, bday, thanks, love], [husband, love, watch, us, ride, walk, use, recommend], [downside, charger, magnet, travel, laptop, ipod, keep, chargerbr, love, watch, otherwise], [didnt, realize, want, multipurpose, watch, receive, fitbit, surge, present, end, garmin, gps, run, watch, fr, work, fitbit, found, didnt, fit, want, return, start, research, wearable, narrow, decision, apple, watch, garmin, fenix, vivoactive, review, gps, watch, half, cost, fenix, unlike, apple, decide, week, havent, try, golf, feature, please, featuresbr, br, surprise, thin, lay, wrist, watch, face, adapt, look, liking, sleek, compare, sport, watch, opinion, look, review, dim, face, way, overblown, see, fine, day, night, need, push, button, light, watch, set, watch, light, incoming, message, alert, suggestion, garmin, regard, make, come, raise, watch, view, casio, g, shock, complaint, omega, watch, wear, require, night, point, im, make, watch, price, level, dim, dark, environment, point, id, trade, dimmer, screen, day, battery, life, bright, screen, charge, night, case, daughter, apple, watch, doesnt, prevent, think, apple, follow, garmins, lead, herebr, br, regard, preloaded, apps, see, screen, plus, apps, treadmill, indoor, bike, indoor, bike, feature, limit, time, heart, rate, sensor, dont, get, distance, track, buying, garmin, speed, sensor, accessory, box, activity, indoor, bike, treadmill, app, match, distance, treadmill, watch, vice, versa, way, close, heart, monitor, strap, running, watch, didnt, need, buy, heart, monitor, monitor, pair, work, treadmill, appbr, br, primary, exercise, outdoor, run, perfect, gps, track, instance, upload, bluetooth, whereas, require, dock, computer, suggest, allow, modification, data, field, show, screen, fr, scroll, option, tap, take, screen, lap, time, heart, rate, give, option, id, set, see, distance, time, heart, rate, screenbr, br, step, tracker, motivator, step, tracker, brand, shouldnt, make, decision, buy, watch, kind, reminder, move, kick, gimmicky, regarding, apps, however, youre, go, find, option, apple, watch, one, include, allows, calculate, area, use, gps, walk, perimeter, property, appeal, watch, doesnt, gps, app, offer, wont, accurate, theres, weather, apps, br, summary, recommend, watch, anyone, look, multipurpose, sport, watch, link, annoyance, anything, garmin, connect, software, connect, dashboard, limit, category, doesnt, option, show, run, bike, swim, represent, preloaded, activity, watch, change, fitbit, modify, appearance, wise, expect, garmin, continue, improve, connect, software, appear, devote, lot, resource, hardware, havent, spent, focus, software, problem, connectivity, whatsoever, watch, show, information, need, limitation, connect, software, minor, complaint, annoyance, anything, garmin, connect, software, connect, dashboard, limit, category, doesnt, option, show, run, bike, swim, represent, preloaded, activity, watch, change, fitbit, modify, appearance, wise, expect, garmin, continue, improve, connect, software, appear, devote, lot, resource, hardware, havent, spent, focus, software, problem, connectivity, whatsoever, watch, show, information, need, limitation, connect, software, minor, complaint], [claim, gps, run, cycle, swim, golf, great, work, frustrate, lack, reliability, difficulty, sync, device, reset, day, vibration, feature, stop, work, rendering, alarm, feature, useless], [want, love, watch], [beastie, part, smart, watch, part, fitness, trainer, work, setup, problem, fault, customer, service, answer], [watch], [buy, im, disappoint], [excellent, watch, fitness, tracker, order, time, sunday, impress, watch, recommend], [product], [use, smart, phone, sync, phone, apps]]","[[come worn shower sync iphone get notification link app myfitnesspal downside track treadmill information calorie step something setting need get work, 0.9273, 5], [think itbr forerunner look smart watch notify test phone call watch blend part forerunner smartwatchbr br lot older review complain stay connect think improve update time lose connection happens connect app phone sync device seem fix problem watch phone disconnect apart reconnect close againbr br like watch cheaper apple watch seem well gps watch function br apps bit limit compare watch husband disappoint watch vibrate make soundsbr br pro forerunner br easier get gps think bluetooth connection phonebr bluetooth connection phone forerunner get sync end sync month easybr watch notifies incoming call message fb message textsbr watch lot option forerunner br watch thinner forerunner br love simple black look versus color woman forerunner size color mensbr watch catch step push grocery cart stroller caught forerunner br br consbr need appsbr option vibration andor beep vs vibration interval run vibrationbr br price nice watch overall well forerunner fence bit day use find something itbr glad v apple watch itbr glad v apple watch, 0.802, 4], [need textcalendarphone notification need step amount sleep habit perfect watch, -0.9535, 2], [whole hr get language choice screen pair phone language choicebr thank goodness amazon quick return policy look garmin league screen read, 0.0, 4], [light weight load gps battery life advertise add aps syncs iphone screen dark control lap time toggle watch mode run mode learn, 0.8553, 5], [product describe ups work advantage didnt built screen receive message smartphone unit week activity, 0.9983, 5], [love smart watch use garmin vivosmart year work battery life great nice light didnt notice come watching video upgrade itbr br vivoactive perfect smartwatch nice light thin body vivosmart realize display using cellphone style display smart watch thats bonus own lg g watch r samsung gear great display limit battery life charge phone day thing want charge watch day claim week charge think week keep bluetooth entire time im battery life couple firmware update power drop battery begin think week id happy week battery life week dream come truebr br display vivoactive brightest sunlight sun star right clear read light condition see button watch im happy screen time hat g watch r screen turn wrist annoy part cellphone style smart watch screen turn flip wrist problem come youre drive night screen come distraction wont problem garmin vivoactivebr br everything love vivosmart step calorie burn mile walk sleep tracker notification movement bar face display everything list page touch screen good problem pick youre watch screenbr br thumb vivoactivething love vivosmart step calorie burn mile walk sleep tracker notification movement bar face display everything list page touch screen good problem pick youre watch screenbr br thumb, 0.8568, 5], [perfect present husband bday thanks love, 0.5574, 5], [husband love watch us ride walk use recommend, -0.3606, 4], [downside charger magnet travel laptop ipod keep chargerbr love watch otherwise, -0.6113, 1], [didnt realize want multipurpose watch receive fitbit surge present end garmin gps run watch fr work fitbit found didnt fit want return start research wearable narrow decision apple watch garmin fenix vivoactive review gps watch half cost fenix unlike apple decide week havent try golf feature please featuresbr br surprise thin lay wrist watch face adapt look liking sleek compare sport watch opinion look review dim face way overblown see fine day night need push button light watch set watch light incoming message alert suggestion garmin regard make come raise watch view casio g shock complaint omega watch wear require night point im make watch price level dim dark environment point id trade dimmer screen day battery life bright screen charge night case daughter apple watch doesnt prevent think apple follow garmins lead herebr br regard preloaded apps see screen plus apps treadmill indoor bike indoor bike feature limit time heart rate sensor dont get distance track buying garmin speed sensor accessory box activity indoor bike treadmill app match distance treadmill watch vice versa way close heart monitor strap running watch didnt need buy heart monitor monitor pair work treadmill appbr br primary exercise outdoor run perfect gps track instance upload bluetooth whereas require dock computer suggest allow modification data field show screen fr scroll option tap take screen lap time heart rate give option id set see distance time heart rate screenbr br step tracker motivator step tracker brand shouldnt make decision buy watch kind reminder move kick gimmicky regarding apps however youre go find option apple watch one include allows calculate area use gps walk perimeter property appeal watch doesnt gps app offer wont accurate theres weather apps br summary recommend watch anyone look multipurpose sport watch link annoyance anything garmin connect software connect dashboard limit category doesnt option show run bike swim represent preloaded activity watch change fitbit modify appearance wise expect garmin continue improve connect software appear devote lot resource hardware havent spent focus software problem connectivity whatsoever watch show information need limitation connect software minor complaint annoyance anything garmin connect software connect dashboard limit category doesnt option show run bike swim represent preloaded activity watch change fitbit modify appearance wise expect garmin continue improve connect software appear devote lot resource hardware havent spent focus software problem connectivity whatsoever watch show information need limitation connect software minor complaint, 0.6369, 5], [claim gps run cycle swim golf great work frustrate lack reliability difficulty sync device reset day vibration feature stop work rendering alarm feature useless, 0.9976, 5], [want love watch, 0.575, 1], [beastie part smart watch part fitness trainer work setup problem fault customer service answer, 0.9859, 4], [watch, 0.0757, 2], [buy im disappoint, 0.6369, 1], [excellent watch fitness tracker order time sunday impress watch recommend, 0.6705, 5], [product, 0.8885, 5], [use smart phone sync phone apps, 0.7964, 4]]"
B00RECUGYC,[0.7474],[4],"[[sound, set, connect]]","[[sound set connect, 0.7474, 4]]"
B00RTHSVVM,[-0.9704],[1],"[[however, warrant, case, product, work, arrive, multiple, issue, start, audio, cell, phone, audio, music, sound, level, volume, thats, battery, go, hour, listen, music, bud, stay, matter, attachment, ear, hook, apply, quality, product, feel, cheap, micro, usb, plastic, cover, broke, day, go, donkey, recommend, product]]","[[however warrant case product work arrive multiple issue start audio cell phone audio music sound level volume thats battery go hour listen music bud stay matter attachment ear hook apply quality product feel cheap micro usb plastic cover broke day go donkey recommend product, -0.9704, 1]]"
B00RY1UZ0S,[0.5346],[1],"[[need, improvement, thing, get, rid, cloudy, plastic, put, safety, glass, phone, problem, find, phone, yard, realize, swivel, clip, hold, clip, broke, news, phone, intact]]","[[need improvement thing get rid cloudy plastic put safety glass phone problem find phone yard realize swivel clip hold clip broke news phone intact, 0.5346, 1]]"
B00S8UBP9E,[0.4215],[4],[[satisfy]],"[[satisfy, 0.4215, 4]]"
B00SI0X39E,[0.836],[5],"[[excellent, product, doesnt, slip, arm, fit]]","[[excellent product doesnt slip arm fit, 0.836, 5]]"
B00SKA39WS,[0.6249],[5],"[[product, price, service]]","[[product price service, 0.6249, 5]]"
B00SKG39AE,[0.9061],[5],"[[fit, please, purchase]]","[[fit please purchase, 0.9061, 5]]"
B00SSL6RQO,[0.7184],[4],"[[value, money]]","[[value money, 0.7184, 4]]"
B00SXFEAKA,[-0.8764],[5],"[[uag, case, safe, otterbox, look, screw, gripsbr, br, fan, crap, screen, shield, send, case, dont, feel, theyre, add, cost, purchase]]","[[uag case safe otterbox look screw gripsbr br fan crap screen shield send case dont feel theyre add cost purchase, -0.8764, 5]]"
B00T2R9V7A,"[0.8779, 0.9102]","[5, 2]","[[fit, case, say, reviewer, press, button, case, spongy, plasticrubber, bumper, kind, made, hold, case, micro, usb, connector, hook, edge, return], [perfect, quality, perfect, mix, edge, protection, button, support, lightweight]]","[[fit case say reviewer press button case spongy plasticrubber bumper kind made hold case micro usb connector hook edge return, 0.8779, 5], [perfect quality perfect mix edge protection button support lightweight, 0.9102, 2]]"
B00T5KRYGE,[0.0516],[4],"[[go, fix, timebr, thanks]]","[[go fix timebr thanks, 0.0516, 4]]"
B00T5KZYES,"[-0.2755, 0.4404]","[1, 5]","[[product], [fit, phone, dissapointed]]","[[product, -0.2755, 1], [fit phone dissapointed, 0.4404, 5]]"
B00T9QN79W,[0.8591],[5],"[[case, look, picture, grip, design, order, company, future]]","[[case look picture grip design order company future, 0.8591, 5]]"
B00TASKDRS,[0.763],[5],"[[cool, happy, purchase]]","[[cool happy purchase, 0.763, 5]]"
B00TD2SB98,[-0.5574],[4],"[[love, put, star, side, stop, work, dont, know, im, position, waste, dollars, o]]","[[love put star side stop work dont know im position waste dollars o, -0.5574, 4]]"
B00TDNTL8M,"[-0.6084, -0.6369]","[4, 3]","[[work, advertise, complaint, cut], [work, fine, hurt, ear]]","[[work advertise complaint cut, -0.6084, 4], [work fine hurt ear, -0.6369, 3]]"
B00TE8327W,[0.6557],[5],"[[ahhhhhh, ummmm, awesome]]","[[ahhhhhh ummmm awesome, 0.6557, 5]]"
B00TKH9G04,[-0.8578],[1],"[[advertise, iphone, recognize, get, error, message, plug, run, motorcycle, charge, guess, wont, charge, recommend, purchase, item, use, iphone, sorry, guy, go]]","[[advertise iphone recognize get error message plug run motorcycle charge guess wont charge recommend purchase item use iphone sorry guy go, -0.8578, 1]]"
B00TOYG868,"[0.5719, 0.7003]","[5, 5]","[[product], [fit, phone, seem, screen, issue, constant, clean, require]]","[[product, 0.5719, 5], [fit phone seem screen issue constant clean require, 0.7003, 5]]"
B00TVAWQWA,[0.9834],[4],"[[hand, prettiest, stun, case, ever, own, crystal, place, dont, come, shift, position, case, look, protection, know, buy, im, phone, issue, need, notch, protection, case, drop, phone, time, foot, distance, case, pop, phone, fall, look, feel, case, amaze, im, go, buy, back, wouldve, give, star, protect, phone, better, nonetheless, case]]","[[hand prettiest stun case ever own crystal place dont come shift position case look protection know buy im phone issue need notch protection case drop phone time foot distance case pop phone fall look feel case amaze im go buy back wouldve give star protect phone better nonetheless case, 0.9834, 4]]"
B00U0ZVMT8,[0.685],[5],"[[use, phone, call, sound, quality, excellent, stay, ear, use, ill, invest, pair]]","[[use phone call sound quality excellent stay ear use ill invest pair, 0.685, 5]]"
B00U3KSR7U,[0.9001],[5],"[[greatbr, buy, pair, girl, friend, mention, love, thembr, convenient, size, job, intend, us, hold, phone, put, hold, tablet, shes, use, hold, picture, usbr, great, product]]","[[greatbr buy pair girl friend mention love thembr convenient size job intend us hold phone put hold tablet shes use hold picture usbr great product, 0.9001, 5]]"
B00U9LGK68,"[0.6369, 0.6249]","[5, 5]",[[awesome]],"[[awesome, 0.6369, 5], [, 0.6249, 5]]"
B00UAF52RQ,"[0.0762, 0.7906, 0.765, 0.8225]","[5, 5, 5, 5]","[[product, come, fast, ill, purchase, im, finding, place, put, convenience, excellent, product, thank], [quality, knockoff, pay, less], [thank, great, product], [work, need, thanks]]","[[product come fast ill purchase im finding place put convenience excellent product thank, 0.0762, 5], [quality knockoff pay less, 0.7906, 5], [thank great product, 0.765, 5], [work need thanks, 0.8225, 5]]"
B00UKX0NMM,[0.4201],[4],"[[style, case]]","[[style case, 0.4201, 4]]"
B00V0WXGDA,[0.7351],[5],"[[receive, quality, fit, happyrecommend, everyone]]","[[receive quality fit happyrecommend everyone, 0.7351, 5]]"
B00V24BX4U,[0.2382],[3],"[[case, phone]]","[[case phone, 0.2382, 3]]"
B00V3O1FTM,"[0.5423, 0.996]","[3, 5]","[[citizen, trouble, husband, explain, retire, director, product, spray, application, afraid, get, hurt, phone, get, help, husband, imperfection, show], [purchase, iq, shield, lumia, lte, look, temper, glass, product, difficulty, find, product, quality, trust, find, iq, shield, iq, shield, liquid, screen, protector, temper, glass, product, product, scream, quality, get, gobr, br, package, screen, protector, come, inside, nice, cardboard, box, inside, box, detail, instruction, include, link, youtube, installation, video, need, rubberize, squeegee, lintfree, silk, cloth, solution, spray, screen, protector, encase, bag, thank, notebr, br, installation, ease, instruction, simple, chance, dont, understand, watch, installation, video, provide, move, screen, protector, position, want, place, squeegee, liquid, solutionbr, br, iq, shield, warns, bubble, result, installation, go, hour, installation, bubble, one, protector, look, smooth, tell, feel, smooth, glass, clarity, glassbr, br, iq, shield, warns, wait, hour, installation, handling, phone, wait, installation, phone, worry, screen, protector, heck, couldnt, tell, phonebr, br, installation, complete, wife, arrive, home, want, play, game, phone, check, facebook, account, minute, handle, phone, ask, notice, anything, shook, head, inform, instal, screen, protector, believe, itbr, brmy, wife, look, notice, screen, protector, speechless, get, bubble, claritybr, br, part, iq, shield, say, selfhealing, find, installation, experience, bandaids, coverups, scratch, see, wife, scratch, gorilla, glass, deep, scratch, day, iq, shield, screen, protector, arrive, instal, iq, screen, protector, longer, see, deep, scratchbr, br, purchase, product, betcha, great, product, great, experience]]","[[citizen trouble husband explain retire director product spray application afraid get hurt phone get help husband imperfection show, 0.5423, 3], [purchase iq shield lumia lte look temper glass product difficulty find product quality trust find iq shield iq shield liquid screen protector temper glass product product scream quality get gobr br package screen protector come inside nice cardboard box inside box detail instruction include link youtube installation video need rubberize squeegee lintfree silk cloth solution spray screen protector encase bag thank notebr br installation ease instruction simple chance dont understand watch installation video provide move screen protector position want place squeegee liquid solutionbr br iq shield warns bubble result installation go hour installation bubble one protector look smooth tell feel smooth glass clarity glassbr br iq shield warns wait hour installation handling phone wait installation phone worry screen protector heck couldnt tell phonebr br installation complete wife arrive home want play game phone check facebook account minute handle phone ask notice anything shook head inform instal screen protector believe itbr brmy wife look notice screen protector speechless get bubble claritybr br part iq shield say selfhealing find installation experience bandaids coverups scratch see wife scratch gorilla glass deep scratch day iq shield screen protector arrive instal iq screen protector longer see deep scratchbr br purchase product betcha great product great experience, 0.996, 5]]"
B00V7MSFUW,[0.8442],[4],"[[perfect, fit]]","[[perfect fit, 0.8442, 4]]"
B00V85NOOU,[0.4404],[5],"[[item, fast, shipper]]","[[item fast shipper, 0.4404, 5]]"
B00VB3SLJC,"[0.9246, 0.4404]","[5, 3]","[[need, case, phone], [fit, great, love, great, price]]","[[need case phone, 0.9246, 5], [fit great love great price, 0.4404, 3]]"
B00VCZYHAQ,[0.8176],[4],"[[value, money]]","[[value money, 0.8176, 4]]"
B00VE5WJA4,[0.1812],[1],"[[case, nice, look, month, bottom, charger, go, crack, half, inform, get, replacement, didnt, want, money, replacement, ]]","[[case nice look month bottom charger go crack half inform get replacement didnt want money replacement , 0.1812, 1]]"
B00VH8L1U2,"[-0.2732, -0.6369, 0.0, 0.8439, 0.4344, -0.5991, 0.9082, 0.8555, 0.1901, 0.7003, 0.2023, 0.6249, 0.0516, 0.4234, 0.972, 0.6249, 0.9785, 0.0, -0.4215, 0.9136, 0.9001, 0.0, 0.4659, -0.1945, 0.4588, 0.4404, 0.9412, 0.7906, 0.8481, 0.5705, 0.4588, 0.0, 0.6249]","[4, 5, 3, 5, 4, 1, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 4, 5, 5, 5]","[[buy, get, replace, anker, resolve, issue, hope, brand, lightning], [work], [work], [product, work, super, red, cordbr, blue, light, show, charge, happy, product, ], [word, case, work, love], [asinbvhlu, anker, apple, mfi, certify, lightning, w, iphone, car, charger, ft, lightning, iphone, ipad, air, retail, packaging, black, work, time, car, charger, fail, month, use, go, wait, month, wax, eloquent, product], [charger, think, gonna, work, iphone, push, connect, device, nice, light, bright, red, cord, see, market, charger, use, price], [product, come, describe, product], [awesome, charger, ive, find, charger, charge, iphone, kind, decent, speed, product], [product, price, right, work, iphone, husband, iphone, error, message], [didnt, work, time, iphone, didnt, recognize, start, work, ever, customer, service, amaze, happy, purchase], [product, fast, charge, looking], [look, great, design, charge, fit, case], [work, expect], [happy, product, receive, product, stop, work, ], [work], [coil, put, doesnt, spring, phone, floor], [work, great, delivery], [work, design, apple, iphone], [work, look, goodbr, sent, work, mazda, think, shaft, short, receive, replacement, company, work, customer, support], [charge, fast, cord, perfect, length, short, get, tangle, recommend], [happy, charger, car, work, c, ipad], [price, product, good, wrap, slack, avoid, dangle, cant, complain], [work, perfect, charging, delay, trust, cable, message, charge, phone, minute], [work, fine, dont, know, iphone, charge, car, home, please], [dead, arrival, seller, quick, resolve], [charger, quality, complaint, adapter, attache, phone, thickwide, doesnt, fit, phone, cover, type], [charge, great], [work, fine], [dont, waste, money, broke, st, usage, change, fuse, try, vehicle, make, charger, piece, crap], [work], [charge, phone], [product, ship, arrive, havent, chance, use, time, use, product, work, show, sign, malfunction, overheat, fail, charge, device, say, product, ill, see, opinion, change, ive, use]]","[[buy get replace anker resolve issue hope brand lightning, -0.2732, 4], [work, -0.6369, 5], [work, 0.0, 3], [product work super red cordbr blue light show charge happy product , 0.8439, 5], [word case work love, 0.4344, 4], [asinbvhlu anker apple mfi certify lightning w iphone car charger ft lightning iphone ipad air retail packaging black work time car charger fail month use go wait month wax eloquent product, -0.5991, 1], [charger think gonna work iphone push connect device nice light bright red cord see market charger use price, 0.9082, 4], [product come describe product, 0.8555, 5], [awesome charger ive find charger charge iphone kind decent speed product, 0.1901, 5], [product price right work iphone husband iphone error message, 0.7003, 5], [didnt work time iphone didnt recognize start work ever customer service amaze happy purchase, 0.2023, 4], [product fast charge looking, 0.6249, 5], [look great design charge fit case, 0.0516, 5], [work expect, 0.4234, 5], [happy product receive product stop work , 0.972, 5], [work, 0.6249, 5], [coil put doesnt spring phone floor, 0.9785, 5], [work great delivery, 0.0, 4], [work design apple iphone, -0.4215, 5], [work look goodbr sent work mazda think shaft short receive replacement company work customer support, 0.9136, 5], [charge fast cord perfect length short get tangle recommend, 0.9001, 5], [happy charger car work c ipad, 0.0, 5], [price product good wrap slack avoid dangle cant complain, 0.4659, 5], [work perfect charging delay trust cable message charge phone minute, -0.1945, 1], [work fine dont know iphone charge car home please, 0.4588, 5], [dead arrival seller quick resolve, 0.4404, 5], [charger quality complaint adapter attache phone thickwide doesnt fit phone cover type, 0.9412, 5], [charge great, 0.7906, 5], [work fine, 0.8481, 5], [dont waste money broke st usage change fuse try vehicle make charger piece crap, 0.5705, 4], [work, 0.4588, 5], [charge phone, 0.0, 5], [product ship arrive havent chance use time use product work show sign malfunction overheat fail charge device say product ill see opinion change ive use, 0.6249, 5]]"
B00VPREERC,[0.8625],[3],"[[look, install, problem, edge, chip, didnt, got, dont, happen, chip, either, seem, chip]]","[[look install problem edge chip didnt got dont happen chip either seem chip, 0.8625, 3]]"
B00VSJ72P8,[0.4754],[4],"[[case, sturdy]]","[[case sturdy, 0.4754, 4]]"
B00W8W1C8W,[0.0],[1],"[[cant, hear, call, people, call, hear]]","[[cant hear call people call hear, 0.0, 1]]"
B00WCSPL3E,[0.3818],[3],"[[slot, inside, credit, card, rip, kept, dont, spend, time, return]]","[[slot inside credit card rip kept dont spend time return, 0.3818, 3]]"
B00WCV8FIO,[0.0],[4],"[[arrive, underwater, use]]","[[arrive underwater use, 0.0, 4]]"
B00WE9XX7W,[0.204],[1],"[[issue, week, purchase, mother, daughter, get, think, awesome, get, whenever, plug, phone, begin, go, cycle, charge, charge, matter, second, wouldnt, move, phone, daughter, mention, charger, night, didnt, charge, mother, mention, thibg, mine, disappoint, product]]","[[issue week purchase mother daughter get think awesome get whenever plug phone begin go cycle charge charge matter second wouldnt move phone daughter mention charger night didnt charge mother mention thibg mine disappoint product, 0.204, 1]]"
B00WFZ2P2O,[0.1154],[2],"[[water, resistant, open, time, want, charge]]","[[water resistant open time want charge, 0.1154, 2]]"
B00WHAWQ94,[0.9482],[5],"[[please, quality, fit, screen, protector, blue, filter, make, everything, look, sharp, clear, fingerprint, nonexistent, wipe, screen, protector, ive, installation, provide, wipe, pick, fine, particle, product, buy, spare, perk, review]]","[[please quality fit screen protector blue filter make everything look sharp clear fingerprint nonexistent wipe screen protector ive installation provide wipe pick fine particle product buy spare perk review, 0.9482, 5]]"
B00WJXABFK,[0.3612],[3],"[[cover, hole, screen, say]]","[[cover hole screen say, 0.3612, 3]]"
B00WS30R5K,"[-0.1761, 0.6369]","[1, 5]","[[home, button, put, stay], [case]]","[[home button put stay, -0.1761, 1], [case, 0.6369, 5]]"
B00WSYSLO8,[0.6597],[4],[[use]],"[[use, 0.6597, 4]]"
B00WTBC1NW,[0.8779],[5],"[[outer, space, ufo, look, speaker, sound, cleanclean, crispand, everything, star, reviewer, mentioneddont, care, location, playpause, location, thats, concern, whoever, design, hallucinate, coollookingvery, hefty, tooread, reviewsi, love, thing]]","[[outer space ufo look speaker sound cleanclean crispand everything star reviewer mentioneddont care location playpause location thats concern whoever design hallucinate coollookingvery hefty tooread reviewsi love thing, 0.8779, 5]]"
B00WTMBUPQ,[0.9153],[5],"[[perfect, snug, fit, husband, love, case, well, one]]","[[perfect snug fit husband love case well one, 0.9153, 5]]"
B00WVFZD40,"[0.4754, 0.9042, 0.9022]","[4, 5, 5]","[[case, perfect, color, fit, hand], [buy, item, girlfriend, love, color, go, gold, edge, soft, texture, interior, case, protects, phone, scratch], [color, nice]]","[[case perfect color fit hand, 0.4754, 4], [buy item girlfriend love color go gold edge soft texture interior case protects phone scratch, 0.9042, 5], [color nice, 0.9022, 5]]"
B00X0AID2E,"[0.7184, 0.2382]","[1, 2]","[[quality, way, bulky], [product, place, belt, feel, cheap, work, feel, wear, equivalent, fanny, pack, use, wife, disown, wouldnt, see, return, sake, marriage]]","[[quality way bulky, 0.7184, 1], [product place belt feel cheap work feel wear equivalent fanny pack use wife disown wouldnt see return sake marriage, 0.2382, 2]]"
B00X0TRWW2,[-0.5423],[1],"[[product, couple, week, stop, work, kept, perfect, condition, sweat, drop, water, stop, work, cheap, quality, buy]]","[[product couple week stop work kept perfect condition sweat drop water stop work cheap quality buy, -0.5423, 1]]"
B00X2EXMY2,[0.7579],[5],"[[work, great, take, time, neck, stray, position]]","[[work great take time neck stray position, 0.7579, 5]]"
B00XN2W5B4,[0.0],[1],"[[get, use, bulky]]","[[get use bulky, 0.0, 1]]"
B00XP7X4GM,[0.4215],[5],"[[nice, product]]","[[nice product, 0.4215, 5]]"
B00XURTKVA,[0.0],[1],"[[fell, day, put]]","[[fell day put, 0.0, 1]]"
B00XV4CMTE,[0.7935],[4],"[[work, fine, nonadhesion, edge, product]]","[[work fine nonadhesion edge product, 0.7935, 4]]"
B00Y0I8S6Q,[0.8979],[5],"[[super, cute, easy, adhere]]","[[super cute easy adhere, 0.8979, 5]]"
B00Y1UBOUU,[0.5994],[5],[[love]],"[[love, 0.5994, 5]]"
B00Y7MV8YO,[-0.2755],[1],"[[didnt, fit, phone]]","[[didnt fit phone, -0.2755, 1]]"
B00YCAVD3W,[0.6249],[5],"[[work, great]]","[[work great, 0.6249, 5]]"
B00YD53NLG,[0.872],[5],"[[phone, worth, price]]","[[phone worth price, 0.872, 5]]"
B00YGV2X0O,[0.7845],[5],"[[work, great, amperage, nice, feature, lead, voltage, charge, amperage]]","[[work great amperage nice feature lead voltage charge amperage, 0.7845, 5]]"
B00YJJ0HII,"[0.0, 0.7841]","[5, 5]","[[fit, perfectlygreat, price, quick, delivery], [problem, love, case, speedy, delivery, protect, phone, thank]]","[[fit perfectlygreat price quick delivery, 0.0, 5], [problem love case speedy delivery protect phone thank, 0.7841, 5]]"
